Id,Name,Desc,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
400121,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,300,300,1,400121
400122,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,300,300,1,400121
400123,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,300,300,1,400121
400124,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,300,300,1,400121
400125,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,300,300,1,400121
400126,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,300,300,1,400121
400127,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,300,300,1,400121
400131,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,400,400,1,400131
400132,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,400,400,1,400131
400133,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,400,400,1,400131
400134,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,400,400,1,400131
400135,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,400,400,1,400131
400136,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,400,400,1,400131
400137,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,400,400,1,400131
400141,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,450,450,1,400141
400142,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,450,450,1,400141
400143,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,450,450,1,400141
400144,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,450,450,1,400141
400145,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,450,450,1,400141
400146,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,450,450,1,400141
400147,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,450,450,1,400141
400151,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,600,600,1,400151
400152,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,600,600,1,400151
400153,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,600,600,1,400151
400154,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,600,600,1,400151
400155,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,600,600,1,400151
400156,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,600,600,1,400151
400157,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,600,600,1,400151
400161,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,650,650,1,400161
400162,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,650,650,1,400161
400163,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,650,650,1,400161
400164,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,650,650,1,400161
400165,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,650,650,1,400161
400166,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,650,650,1,400161
400167,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,650,650,1,400161
400171,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,800,800,1,400171
400172,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,800,800,1,400171
400173,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,800,800,1,400171
400174,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,800,800,1,400171
400175,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,800,800,1,400171
400176,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,800,800,1,400171
400177,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,800,800,1,400171
400181,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,850,850,1,400181
400182,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,850,850,1,400181
400183,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,850,850,1,400181
400184,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,850,850,1,400181
400185,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,850,850,1,400181
400186,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,850,850,1,400181
400187,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,850,850,1,400181
400191,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1000,1000,1,400191
400192,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1000,1000,1,400191
400193,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1000,1000,1,400191
400194,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1000,1000,1,400191
400195,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1000,1000,1,400191
400196,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1000,1000,1,400191
400197,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1000,1000,1,400191
400201,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1050,1050,1,400201
400202,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1050,1050,1,400201
400203,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1050,1050,1,400201
400204,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1050,1050,1,400201
400205,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1050,1050,1,400201
400206,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1050,1050,1,400201
400207,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1050,1050,1,400201
400211,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1200,1200,1,400211
400212,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1200,1200,1,400211
400213,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1200,1200,1,400211
400214,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1200,1200,1,400211
400215,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1200,1200,1,400211
400216,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1200,1200,1,400211
400217,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1200,1200,1,400211
400221,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1250,1250,1,400221
400222,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1250,1250,1,400221
400223,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1250,1250,1,400221
400224,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1250,1250,1,400221
400225,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1250,1250,1,400221
400226,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1250,1250,1,400221
400227,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1250,1250,1,400221
400231,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1400,1400,1,400231
400232,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1400,1400,1,400231
400233,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1400,1400,1,400231
400234,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1400,1400,1,400231
400235,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1400,1400,1,400231
400236,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1400,1400,1,400231
400237,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1400,1400,1,400231
400241,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1450,1450,1,400241
400242,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1450,1450,1,400241
400243,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1450,1450,1,400241
400244,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1450,1450,1,400241
400245,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1450,1450,1,400241
400246,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1450,1450,1,400241
400247,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1450,1450,1,400241
400251,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1600,1600,1,400251
400252,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1600,1600,1,400251
400253,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1600,1600,1,400251
400254,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1600,1600,1,400251
400255,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1600,1600,1,400251
400256,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1600,1600,1,400251
400257,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1600,1600,1,400251
400261,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1650,1650,1,400261
400262,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1650,1650,1,400261
400263,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1650,1650,1,400261
400264,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1650,1650,1,400261
400265,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1650,1650,1,400261
400266,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1650,1650,1,400261
400267,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1650,1650,1,400261
400271,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1800,1800,1,400271
400272,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1800,1800,1,400271
400273,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1800,1800,1,400271
400274,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1800,1800,1,400271
400275,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1800,1800,1,400271
400276,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1800,1800,1,400271
400277,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1800,1800,1,400271
400281,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,1850,1850,1,400281
400282,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,1850,1850,1,400281
400283,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,1850,1850,1,400281
400284,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,1850,1850,1,400281
400285,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,1850,1850,1,400281
400286,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,1850,1850,1,400281
400287,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,1850,1850,1,400281
400291,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2000,2000,1,400291
400292,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2000,2000,1,400291
400293,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2000,2000,1,400291
400294,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2000,2000,1,400291
400295,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2000,2000,1,400291
400296,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2000,2000,1,400291
400297,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2000,2000,1,400291
400301,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2050,2050,1,400301
400302,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2050,2050,1,400301
400303,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2050,2050,1,400301
400304,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2050,2050,1,400301
400305,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2050,2050,1,400301
400306,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2050,2050,1,400301
400307,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2050,2050,1,400301
400311,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2100,2100,1,400311
400312,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2100,2100,1,400311
400313,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2100,2100,1,400311
400314,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2100,2100,1,400311
400315,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2100,2100,1,400311
400316,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2100,2100,1,400311
400317,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2100,2100,1,400311
400321,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2150,2150,1,400321
400322,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2150,2150,1,400321
400323,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2150,2150,1,400321
400324,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2150,2150,1,400321
400325,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2150,2150,1,400321
400326,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2150,2150,1,400321
400327,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2150,2150,1,400321
400331,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2200,2200,1,400331
400332,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2200,2200,1,400331
400333,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2200,2200,1,400331
400334,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2200,2200,1,400331
400335,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2200,2200,1,400331
400336,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2200,2200,1,400331
400337,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2200,2200,1,400331
400341,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2250,2250,1,400341
400342,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2250,2250,1,400341
400343,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2250,2250,1,400341
400344,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2250,2250,1,400341
400345,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2250,2250,1,400341
400346,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2250,2250,1,400341
400347,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2250,2250,1,400341
400351,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2300,2300,1,400351
400352,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2300,2300,1,400351
400353,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2300,2300,1,400351
400354,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2300,2300,1,400351
400355,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2300,2300,1,400351
400356,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2300,2300,1,400351
400357,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2300,2300,1,400351
400361,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2350,2350,1,400361
400362,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2350,2350,1,400361
400363,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2350,2350,1,400361
400364,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2350,2350,1,400361
400365,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2350,2350,1,400361
400366,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2350,2350,1,400361
400367,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2350,2350,1,400361
400371,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2400,2400,1,400371
400372,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2400,2400,1,400371
400373,물리 방어력 증가율,물리 방어력 증가율 [Param] 만큼 증가,23,2400,2400,1,400371
400374,마법 방어력 증가율,마법 방어력 증가율 [Param] 만큼 증가,24,2400,2400,1,400371
400375,최대 HP 증가율,최대 HP 증가율 [Param] 만큼 증가,59,2400,2400,1,400371
400376,최대 MP 증가율,최대 MP 증가율 [Param] 만큼 증가,61,2400,2400,1,400371
400377,크리티컬 대미지 증가율,크리티컬 대미지 증가율 [Param] 만큼 증가,9,2400,2400,1,400371
400381,물리 공격력 증가율,물리 공격력 증가율 [Param] 만큼 증가,3,2450,2450,1,400381
400382,마법 공격력 증가율,마법 공격력 증가율 [Param] 만큼 증가,4,2450,2450,1,400381
