Id,EquipEffectDescription,ConditionRoomTypeList,ConditionType,ConditionFireRate,EffectType,EffectParam1,EffectParam2,EquipEffectBuffIcon,EquipEffectBuffName,EquipEffectBuffDescription
7100723,"플레이어에게 피해를 받으면 <Fontblue>9.3%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,930,85,1,990323,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>9.3%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100724,"플레이어에게 피해를 받으면 <Fontblue>9.5%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,950,85,1,990324,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>9.5%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100725,"플레이어에게 피해를 받으면 <Fontblue>9.7%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,970,85,1,990325,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>9.7%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100726,"플레이어에게 피해를 받으면 <Fontblue>9.9%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,990,85,1,990326,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>9.9%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100727,"플레이어에게 피해를 받으면 <Fontblue>10.1%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1010,85,1,990327,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>10.1%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100728,"플레이어에게 피해를 받으면 <Fontblue>10.3%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1030,85,1,990328,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>10.3%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100729,"플레이어에게 피해를 받으면 <Fontblue>10.5%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>2회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1050,85,1,990329,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>10.5%</> 확률로,<fontblue>레어스킬공격을 2회</> 막는 보호막 발동. 쿨타임5분"
7100730,"플레이어에게 피해를 받으면 <Fontblue>10.7%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1070,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>10.7%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100731,"플레이어에게 피해를 받으면 <Fontblue>10.9%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1090,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>10.9%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100732,"플레이어에게 피해를 받으면 <Fontblue>11.1%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1110,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>11.1%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100733,"플레이어에게 피해를 받으면 <Fontblue>11.3%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1130,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>11.3%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100734,"플레이어에게 피해를 받으면 <Fontblue>11.5%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1150,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>11.5%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100735,"플레이어에게 피해를 받으면 <Fontblue>11.7%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1170,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>11.7%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100736,"플레이어에게 피해를 받으면 <Fontblue>11.9%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1190,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>11.9%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100737,"플레이어에게 피해를 받으면 <Fontblue>12.1%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1210,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>12.1%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100738,"플레이어에게 피해를 받으면 <Fontblue>12.3%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1230,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>12.3%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100739,"플레이어에게 피해를 받으면 <Fontblue>12.5%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1250,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>12.5%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100740,"플레이어에게 피해를 받으면 <Fontblue>12.7%</> 확률로,보호막이<Fontblue>7초</>간 생성됩니다.보호막이 유지되는 동안, 레어스킬 공격을 <Fontblue>3회</> 막을 수 있습니다.

(이 효과는 5분에 한번만 발동됩니다.)
(적용장소 : 결투장/명예의전장/요새전/공성전/난투장/혈맹아지트/채집던전)","PvpWorld,SiegeWorld,BattlefieldOfHonorWorld,MeleeWorld,GuildAgitWorld,GatheringDungeonWorld",5,1270,85,1,990330,Icon_Buff_CapeEquipEffect_01,고결한 피의 망토 착용효과,"플레이어에게 피해를 받으면 <Fontblue>12.7%</> 확률로,<fontblue>레어스킬공격을 3회</> 막는 보호막 발동. 쿨타임5분"
7100801,"일반공격 적중시 <Fontblue>6.2%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력20.4%+마법공격력20.4%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,620,85,1,990101,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>6.2%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100802,"일반공격 적중시 <Fontblue>6.4%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력20.8%+마법공격력20.8%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,640,85,1,990102,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>6.4%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100803,"일반공격 적중시 <Fontblue>6.6%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력21.2%+마법공격력21.2%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,660,85,1,990103,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>6.6%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100804,"일반공격 적중시 <Fontblue>6.8%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력21.6%+마법공격력21.6%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,680,85,1,990104,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>6.8%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100805,"일반공격 적중시 <Fontblue>7%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력22%+마법공격력22%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,700,85,1,990105,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>7%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100806,"일반공격 적중시 <Fontblue>7.2%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력22.4%+마법공격력22.4%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,720,85,1,990106,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>7.2%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100807,"일반공격 적중시 <Fontblue>7.4%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력22.8%+마법공격력22.8%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,740,85,1,990107,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>7.4%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100808,"일반공격 적중시 <Fontblue>7.6%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력23.2%+마법공격력23.2%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,760,85,1,990108,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>7.6%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
7100809,"일반공격 적중시 <Fontblue>7.8%</>확률로 주변의 적 3명에게
<Fontblue>하기오스의 낙뢰</>를 최대 <Fontblue>1회</> 시전합니다.
낙뢰에 피격 된 대상은,
<Fontblue>물리공격력23.6%+마법공격력23.6%</>의 피해와,
<FontBlue>1초간 이동속도가 50% 감소</> 됩니다.

(이 효과는 2분에 한번만 발동됩니다.)
(적용장소 : 모든 장소에서 적용)",,12,780,85,1,990109,Icon_Buff_CapeEquipEffect_01,하기오스의 망토 착용효과,일반공격 적중시 <Fontblue>7.8%</>확률로 주변의 적 3명에게<fontblue>낙뢰 1회</>. 데미지+이동속도50%감소. 쿨타임2분
