Key,Value,WarningSoundPlay
QUEST_PARAM_19051_1_SUCCESS,블러디 퀸 근위병의 영혼이 무기에 깃들었습니다.,0
QUEST_PARAM_19051_1_FAIL,무기에 달라 붙은 영혼이 빠져 나가버렸습니다.,0
QUEST_PARAM_19060_1_SUCCESS,임프로부터 열쇠를 획득 했습니다.,0
QUEST_PARAM_19060_1_FAIL,열쇠가 구부러져서 쓸모 없어졌습니다.,0
QUEST_PARAM_19084_1_SUCCESS,에너지가 느껴집니다! 충전에 성공했습니다!,0
QUEST_PARAM_19084_1_FAIL,한번 더 시도해 보는 것이 좋겠습니다.,0
QUEST_PARAM_19085_3_SUCCESS,에너지가 느껴집니다! 충전에 성공했습니다!,0
QUEST_PARAM_19085_3_FAIL,한번 더 시도해 보는 것이 좋겠습니다.,0
QUEST_PARAM_19086_3_SUCCESS,에너지가 느껴집니다! 충전에 성공했습니다!,0
QUEST_PARAM_19086_3_FAIL,한번 더 시도해 보는 것이 좋겠습니다.,0
QUEST_PARAM_19087_1_SUCCESS,에너지가 느껴집니다! 충전에 성공했습니다!,0
QUEST_PARAM_19087_1_FAIL,한번 더 시도해 보는 것이 좋겠습니다.,0
QUEST_PARAM_19101_1_SUCCESS,당장 사용가능한 기폭장치를 얻었습니다.,0
QUEST_PARAM_19101_1_FAIL,괜찮은 전리품을 얻었지만 기폭장치는 아닙니다.,0
QUEST_PARAM_19102_1_SUCCESS,상태가 좋은 도화선을 얻었습니다.,0
QUEST_PARAM_19102_1_FAIL,이 도화선은 물어뜯긴 흔적 때문에 사용할 수 없습니다.,0
QUEST_PARAM_11018108_3,전투로 인해 갑옷이 부러졌습니다.,0
QUEST_PARAM_11018110_5,혈액이 오염되어 사용할 수 없습니다.,0
QUEST_PARAM_20_05_SUCCESS,온전한 날개를 획득했습니다.,0
QUEST_PARAM_20_05_FAIL,전투중에 날개가 심하게 훼손되고 말았습니다!,0
QUEST_PARAM_20_07_SUCCESS,온전한 날개를 획득했습니다.,0
QUEST_PARAM_20_07_FAIL,전투중에 날개가 심하게 훼손되고 말았습니다,0
QUEST_PARAM_20_08_SUCCESS,아나이스의 물건을 되찾았습니다.,0
QUEST_PARAM_20_08_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_20_09_SUCCESS,원정대 병사의 영혼이 해방되었습니다.,0
QUEST_PARAM_20_09_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_20_10_SUCCESS,테스의 측정장비를 되찾았습니다.,0
QUEST_PARAM_20_10_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_20_11_SUCCESS,표본채집에 성공했습니다.,0
QUEST_PARAM_20_11_FAIL,표본채집에 실패했습니다.,0
QUEST_PARAM_20_S_1_1_SUCCESS,거대한 생물의 발자국이 보입니다!,0
QUEST_PARAM_20_S_1_2_SUCCESS,발자국의 방향을 따라 가보는 게 좋겠습니다.,0
QUEST_PARAM_20_S_4_1_SUCCESS,마을 사람들의 시체를 발견한 것 같다.,0
QUEST_PARAM_20_S_5_1_FAIL,쟝의 검을 찾지 못했다,0
QUEST_PARAM_20_S_5_1_SUCCESS,쟝의 것으로 보이는 검을 찾았다!,0
QUEST_PARAM_20_S_7_1_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_20_S_7_1_SUCCESS,메이첼의 식재료를 발견한 것 같습니다.,0
QUEST_PARAM_20_S_7_2_SUCCESS,딱히 맛있어 보이지는 않습니다.,0
QUEST_PARAM_20_S_7_3_SUCCESS,우웩! 이런 걸 먹을 수 있다니!,0
QUEST_PARAM_20_S_7_4_SUCCESS,메이첼의 식재료가 든 가방을 되찾았다.,0
QUEST_PARAM_20_S_7_5_SUCCESS,메이첼의 보디가드는 쓰러진다.,0
QUEST_PARAM_20_S_9_1_SUCCESS,어디선가 날카로운 비명 소리가 들린다!,0
QUEST_PARAM_20_S_10_1_SUCCESS,테스의 측량 작업이 끝난 것 같다.,0
QUEST_PARAM_TEST_SUCCESS,테스트 : 성공시 출력 메시지,0
QUEST_PARAM_TEST_FAIL,테스트 : 실패시 출력 메시지,0
QUEST_ACTION_2005307_3,거인의 문양이 새겨진 열쇠를 발견했다.,0
QUEST_ACTION_2005304_3,조작할 방법이 보이질 않는다.,0
QUEST_ACTION_2005304_5,알 수 없는 열쇠를 획득했다.,0
QUEST_ACTION_2005304_6,장치가 작동하지 않는다. 열쇠가 맞지 않는 것 같다.,0
QUEST_ACTION_2005304_8,장치가 활성화 되었다.,0
QUEST_ACTION_2007405_4,면갑의 장식용 보석을 찾았습니다.,0
QUEST_ACTION_2005301_3,아무런 반응이 없다.,0
QUEST_ACTION_2005301_4,푸른색 불빛이 들어오기 시작했다.,0
QUEST_ACTION_2005301_5,푸른색 불빛이 들어오기 시작했다.,0
QUEST_ACTION_2005304_4,동면 장치를 활성화 할 수 없다.,0
QUEST_ACTION_2005304_7,동면 장치를 활성화 할 수 없다.,0
QUEST_ACTION_2005304_9,동면 장치가 활성화 되었다.,0
QUEST_ACTION_2005305_3,동면 장치가 활성화 되었다.,0
QUEST_ACTION_2005305_5,동면 장치가 활성화 되었다.,0
QUEST_ACTION_2005306_6,동면 장치가 활성화 되었다.,0
QUEST_ACTION_2005514_13,강력한 악마의 정수를 얻었습니다.,0
QUEST_ACTION_2005515_13,다크스톤을 획득했습니다!,0
QUEST_ACTION_2005602_4,페르넬이 보이지 않는다.,0
QUEST_ACTION_2005602_5,핏자국이 우측으로 이어져 있다.,0
QUEST_ACTION_2005602_6,이번엔 핏자국이 위로 이어져 있다.,0
QUEST_ACTION_2005106_6,페르넬이 알려준 곳으로 이동합니다.,0
QUEST_ACTION_2005106_7,바닥에 마법사의 지팡이가 널부러져 있습니다.,0
QUEST_ACTION_2005106_9,이런! 함정입니다!,0
QUEST_PARAM_2005602_10,독 이빨이 잘려 버렸습니다.,0
QUEST_PARAM_2005602_11,독침이 파괴되었습니다.,0
QUEST_PARAM_2005603_3,이 라텔은 엘리시온을 가지지 않았습니다.,0
QUEST_ACTION_2005603_3,엘리시온을 찾았습니다!,0
QUEST_PARAM_2005201_8_FAIL,수호골렘의 핵이 부서졌습니다.,0
QUEST_PARAM_2005203_3_FAIL,보이드 하운드의 간이 손상됐습니다.,0
QUEST_PARAM_2005204_3_FAIL,가고일의 날개가 손상됐습니다.,0
QUEST_PARAM_2005206_7_FAIL,에스데스의 단서를 가지고 있지 않습니다.,0
QUEST_PARAM_2005206_8_FAIL,거인의 정수를 획득 하지 못했습니다.,0
QUEST_PARAM_2009400_0_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2009402_1_SUCCESS,마나모래시계 조각을 발견했습니다!,0
QUEST_PARAM_2009402_2_SUCCESS,수정면갑의 수정조각을 발견했습니다!,0
QUEST_PARAM_2009405_1_SUCCESS,마나모래시계 조각을 발견했습니다!,0
QUEST_PARAM_2009405_2_SUCCESS,마나모래시계의 상단부분을 찾았습니다!,0
QUEST_PARAM_2009406_1_SUCCESS,마나모래시계의 나머지 부분을 획득했습니다!,0
QUEST_PARAM_NEW_2005201_1_FAIL,골렘의 심장이 흩어져 버렸다.,0
QUEST_PARAM_NEW_2005201_2_FAIL,수정 핵이 순식간에 녹아버렸다.,0
QUEST_PARAM_NEW_2005201_3_FAIL,어둠의 원소가 대기 중에 흩어졌다.,0
QUEST_PARAM_NEW_2005201_4_FAIL,산성 주머니가 터져버렸다.,0
QUEST_PARAM_NEW_2005202_1_FAIL,여백작의 브로치가 파괴 되었습니다.,0
QUEST_PARAM_NEW_2005203_1_FAIL,환각의 꽃이 시들어 버렸다.,0
QUEST_PARAM_NEW_2005204_1_FAIL,로즈 케일이 시들어 버렸다.,0
QUEST_PARAM_NEW_2005204_2_END,어디선가 큰 발자국 소리가 들려온다.,0
QUEST_PARAM_NEW_2005205_1_END,불을 밝히자 주변에 그림자가 나타납니다.,0
QUEST_PARAM_NEW_2005205_2_FAIL,칼날이 손상되었습니다.,0
QUEST_PARAM_NEW_2005205_3_FAIL,뼛가루가 바람에 날라갔습니다.,0
QUEST_PARAM_NEW_2005205_4_FAIL,깃발이 훼손되었습니다.,0
QUEST_PARAM_NEW_2005205_5_FAIL,해골이 부서졌습니다.,0
QUEST_PARAM_NEW_2005206_1_FAIL,유물은 보이지 않는다.,0
QUEST_PARAM_NEW_2005209_1_END,다크 스톤을 획득했다.,0
QUEST_PARAM_NEW_2005201_5_SUCCESS,백은 막대기를 획득 했다.,0
QUEST_PARAM_NEW_2005201_6_FAIL,아무것도 갖고 있지 않다.,0
QUEST_PARAM_NEW_2005201_7_FAIL,붉은 루비를 획득했다.,0
QUEST_PARAM_NEW_2005206_2_FAIL,이미 숨을 거두었다.,0
QUEST_PARAM_2005304_6_FAIL,열쇠를 찾을 수 없습니다.,0
QUEST_PARAM_2005304_8_FAIL,열쇠를 찾을 수 없습니다.,0
QUEST_PARAM_2005401_1_FAIL,아무것도 발견할 수 없었습니다. ,0
QUEST_PARAM_2005401_1_SUCCESS,전리품에서 무언가 특별한 기운이 느껴집니다!,0
QUEST_PARAM_2005405_1_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2005405_1_SUCCESS,창의 마력을 다량으로 발견했습니다!,0
QUEST_PARAM_2005405_2_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2005405_2_SUCCESS,칠흑 같이 새카만 실을 찾았습니다!,0
QUEST_PARAM_2005405_3_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2005405_3_SUCCESS,냉기가 느껴지는 실을 찾았습니다!,0
QUEST_PARAM_2005405_4_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2005405_4_SUCCESS,화기가 느껴지는 실을 찾았습니다!,0
QUEST_PARAM_2005405_5_FAIL,아무것도 발견할 수 없었습니다.,0
QUEST_PARAM_2005405_5_SUCCESS,지팡이의 마력을 다량으로 발견했습니다!,0
QUEST_ACTION_2005401_1,강렬한 마력이 여기저기서 느껴집니다!,0
QUEST_ACTION_2005402_1,고대의 강력한 힘이 느껴집니다!,0
QUEST_ACTION_2005403_1,지팡이에서 강한 마력이 느껴집니다!,0
QUEST_ACTION_2005406_1,강렬한 에너지를 발견했습니다!,0
QUEST_ACTION_2005406_2,박혀 있던 창을 뽑았습니다!,0
QUEST_ACTION_2005406_3,시체에서 강력한 마력이 느껴집니다.,0
QUEST_ACTION_2005406_4,거인의 상자가 불안정하게 흔들립니다.,0
QUEST_ACTION_2005407_1,거인의 상자 안에서 거인의 정수를 발견했습니다.,0
QUEST_ACTION_2005407_2,거인의 정수가 지닌 힘이 느껴집니다!,0
EQUIPMENT_LIMIT_BREAK_SUCCEED_PROB,초월 성공 확률,1
ACHIEVEMENTREWARD,"업적 경험치를 획득하였습니다.
다른 보상은 편지함을 확인해주세요.",1
CLASS_TRANSFER_NOTICE,31레벨이 되면 전직 퀘스트가 활성화됩니다.,1
APOLLO_VOICE_COMMON,음성 채팅 오류가 발생했습니다.,1
APOLLO_VOICE_SERVER_ERROR_NOTICE,음성 채팅 서버에 접속할 수 없습니다.,1
APPOLO_VOICE_PERMISSION_MIC_IOS,"마이크 사용 권한이 허용되지 않아,
음성 채팅 기능을 사용할 수 없습니다.

단말기의 <FontYellow>[설정>개인정보보호>마이크>]</>에서
리니지2 레볼루션의 설정 상태를 확인해 주세요.",1
APPOLO_VOICE_PERMISSION_MIC_AOS,"저장소 및 마이크 사용 권한이 허용되지 않아,
음성 채팅 기능을 사용할 수 없습니다.

단말기의 <FontYellow>[설정>개인정보보호 및 안전>앱 권한]</>에서
리니지2 레볼루션의 설정 상태를 확인해 주세요.",1
APPOLO_VOICE_CHANGE_MODE,실시간 음성 모드 전환에 실패했습니다.,0
APPOLO_VOICE_LARGEROOM_MUTE_NOTICE,"실시간 음성 채팅을 이용하려면
<FontYellow>[듣기 설정을 ON]</>을 해야 말하실 수 있습니다.",1
APPOLO_VOICE_RECORDING_MUTE_NOTICE,녹음형 채팅 상태에서는 조작할 수 없습니다.,1
TRY_IN_A_SEC,잠시 후 시도해주세요.,0
APPOLO_VOICE_HTTP_BUSY,잠시 후 시도해주세요.,0
APPOLO_VOICE_ON_PROGRESS,잠시 후 시도해주세요.,1
NOTIFY_MIC_PERMISSION_AOS,"회원님께 재미있는 커뮤니티 활동을 제공해 드리려면
<FontYellow>저장소 및 마이크</> 이용 권한 허용이 필요합니다.

<FontYellow>저장소 및 마이크</> 이용 권한을 허용해 주시면 편리한
음성 채팅 기능을 제공해 드릴 수 있습니다.",0
NOTIFY_MIC_PERMISSION_IOS,"회원님께 재미있는 커뮤니티 활동을 제공해 드리려면
<FontYellow>마이크</> 이용 권한 허용이 필요합니다.

<FontYellow>마이크</> 이용 권한을 허용해 주시면 편리한
음성 채팅 기능을 제공해 드릴 수 있습니다.",0
NECKLACE_UNLOCK_CLICK,목걸이는 전직을 완료하여야 착용할 수 있습니다.,0
FORTRESS_SIEGE_REWARD,요새전 보상,0
MANAGEMENT_TEXT,관리,0
MY_CLASS_NAME,현재 적용 클래스,0
GOAL_REWARD_LEVEL,LV. [Level]에 받을 수 있는 보상!,0
GOAL_REWARD_ITEM,LV. [Level] 달성 [ItemName],0
PVPZONE_PROTECT,안전 지역,0
PVPZONE_NORMAL,위험 지역 ,0
PVPZONE_ENABLE,전쟁 지역 ,1
COMMON_CASTLE_SIEGE_FESTIVAL_COUPON,공성 축제 티켓,0
NO_CONFINE_LIST_MESSAGE,채팅 차단한 리스트가 없습니다.,0
WORLD_CHAT_LIMIT_NOTICE,월드 채팅은 전직 후 사용할 수 있습니다.,0
MAIN_QUEST,메인 퀘스트,1
DAILY_QUEST,일일 퀘스트,1
WEEKLY_QUEST,주간 퀘스트,0
AGIT_PLAYER_QUEST,아지트 개인 퀘스트,0
AGIT_GUILD_QUEST,아지트 혈맹 퀘스트,0
AGIT_QUEST_REWARDTITLE_PLAYER,개인,0
AGIT_QUEST_REWARDTITLE_GUILD,혈맹,0
AGIT_QUEST_INPROGRESS_PLAYER,[Name] 님이 수행 중,0
AGIT_QUEST_COMPLETE_PLAYER,[Name] 님이 수행 완료,0
AGIT_QUEST_COMPLETE_BROADCAST,[Name] 님께서 혈맹을 위해 아지트 혈맹 퀘스트를 수행했습니다.,0
AGIT_QUEST_REWARD_TITLE,아지트 퀘스트 완료,0
AGIT_QUEST_LIST_PLAYER,개인 퀘스트 목록,0
AGIT_QUEST_LIST_GUILD,혈맹 퀘스트 목록,0
AGIT_QUEST_LIST_GUILD_FULL,혈맹 퀘스트 전체 목록,0
AGIT_QUEST_TIP_PLYAER,"아지트 개인 퀘스트는 매일 <FontYellow>오전 4시 30분</>에 초기화되며, 하루 1개만 수행할 수 있습니다. ",0
AGIT_QUEST_TIP_GUILD,"혈맹 퀘스트는 일주일 동안 누구나 제한없이 진행할 수 있으며, 동시에 3개까지 진행할 수 있습니다.",0
AGIT_QUEST_START,수행 하기,0
AGIT_QUEST_ING,수행 중,0
AGIT_QUEST_COMPLETE,퀘스트 완료,0
AGIT_QUEST_COMPLETE_2,즉시 완료,0
AGIT_QUEST_REMAIN_TIME,남은 시간,0
AGIT_QUEST_REMAIN_COUNT,남은 퀘스트 개수,0
AGIT_QUEST_GUILD_COMPLETE_LIST,아지트 혈맹 퀘스트 완료 현황,0
AGIT_QUEST_GUILD_ING_QUEST,수행 중인 퀘스트,0
AGIT_QUEST_GUILD_LIST_TIP,"퀘스트 즉시 완료는 개인 보상을 지급하지 않고, 혈맹 보상만 지급합니다.",0
AGIT_QUEST_REWARD_PLAYER,개인 보상은 편지함으로 지급됩니다.,0
AGIT_QUEST_REWARD_GUILD,"혈맹 공헌도 <FontYellow>[POINT]</> 획득

개인 보상은 편지함으로 지급되고, 혈맹 보상은 혈맹 창고로 지급됩니다.",0
AGIT_QUEST_TAB_EMPTY,수행할 수 있는 퀘스트가 없습니다.,0
CHAT_BLOCK_MESSAGE,[Name]님과의 채팅을 차단했습니다.,0
CHAT_BLOCK_RELEASE_MESSAGE,[Name]님과의 채팅 차단을 해제했습니다.,0
CELLPHONE_NUMBER_INPUT_NOTICE,발급된 암호를 입력하세요.,0
CHANGE_NICNAME_INPUT_NOTICE,게임에서 사용할 수 없는 닉네임입니다. 다른 이름으로 등록 부탁드립니다.,0
NEED_MIN_PARTY_MEMBER,최소 <FontYellow>[Count]</> 인 이상의 파티로 구성되어야 합니다.,0
CHAT_CONFINE_DEL,차단 삭제,0
RESTREWARD_ITEMNAME_03,평화의 깃털,0
GUILD_NOTIFY_KILL_USER,<FontBlue>[Name]</> 혈맹원께서 <FontRed>[OtherName]</> 님을 처치했습니다.,0
GUILD_NOTIFY_KILL_GUILDMEMBER,<FontBlue>[Name]</> 혈맹원께서 <FontRed>[GuildName]</> 혈맹의 <FontRed>[OtherName]</> 님을 처치했습니다.,1
GUILD_NOTIFY_KILLED_BY_PLAYER,<FontRed>[OtherName]</> 님에 의해 혈맹원 <FontBlue>[Name]</> 님이 처치 당했습니다.,0
GUILD_NOTIFY_KILLED_BY_OTHER_GUILD,<FontRed>[GuildName]</> 혈맹의 <FontRed>[OtherName]</> 님에 의해 혈맹원 <FontBlue>[Name]</> 님이 처치 당했습니다.,0
EQUIPMENT_COMPOUND_NO_COST,조합 비용이 없습니다.,0
EQUIPMENT_COMPOUND_GUIDE_DETAIL,"조합을 통해 아래 아이템의
상위 아이템을 획득할 수 있습니다.",0
EQUIPMENT_COMPOUND_ITEM,퀘스트 스크롤/마프르의 조각,1
NOTIFY_MIC_PERMISSION,"리니지2 레볼루션에서 더 재미있는 커뮤니티 활동을 위해 음성 채팅을 제공합니다.
음성 채팅을 위해 외부 저장소 권한과 마이크 권한을 액세스해주세요!",0
GUILD_MASTER_ENTRUST_DAY,가입한지 <FontRed>[Day]일 이상</> 된 혈맹원에게만 군주의 권한을 위임할 수 있습니다.,1
GUILD_MASTER_ENTRUST,<FontRed>[Day]일 이상</> 접속하지 않은 혈맹원에게는 군주의 권한을 위임할 수 없습니다.,0
GUILD_MASTER_ENTRUST_TITLE,위임 불가 안내,0
DUNGEON_INSIDE_OUT_NOTICE,던전 내부에서는 조작할 수 없습니다.,0
PARTY_PROMOTE_NOTICE,난이도 선택 후 파티 홍보를 해주세요.,0
EVENT_HOTTIME_TITLE_1,경험치 획득 <RedBold>핫타임!</>,0
EVENT_HOTTIME_TITLE_2,아데나 획득 <RedBold>핫타임!</>,0
EVENT_HOTTIME_TITLE_3,몬스터 코어 획득 확률 <RedBold>핫타임!</>,0
EVENT_HOTTIME_TITLE_4,장비 획득 확률 <RedBold>핫타임!</>,0
EVENT_HOTTIME_DURATION_1,[Value1]시 부터 [Value2]시 까지,0
EVENT_HOTTIME_DURATION_2,[Value1]시 부터 [Value2]시 까지,0
EVENT_HOTTIME_DURATION_3,[Value1]시 부터 [Value2]시 까지,0
EVENT_HOTTIME_DURATION_4,[Value1]시 부터 [Value2]시 까지,0
GUILD_MASTER_ENTRUST_SUCCESS,[Name]님이 새로운 군주로 임명되었습니다.,0
MISSION_COMPLETE,퀘스트 달성,0
EPISODE_ACTINDEX,EPISODE [COUNT],1
COMMON_SEARCH_KEYWORD_NOTICE,[Min]~[Max] 글자 사이로 검색할 수 있습니다.,0
RESERVED_NICKNAME_AUTH,인증하기,0
ACCOUNT_CONNECT_FAILED,"계정 연동에 실패하였습니다.
다시 시도해주세요.",0
SHOP_GUESTBUY_WARNING,"다른 기기에서도 이 상품([Name])을 사용하려면, 계정 연동 후 구입하는 것이 좋습니다.",0
COMMON_PERIOD,[YEAR]년 [MONTH]월 [DATE]일,0
EVENT_STRING_COMBINE_TITLE,신년 복주머니 상점,0
EVENT_HOTTIME_NAME,핫타임 이벤트,0
EVENT_STRING_COMBINE_NAME,신년 이벤트,0
PURCHASE_RESTRICTION_LEVEL,[VALUE1]레벨부터 [VALUE2]레벨까지만 구매가능,0
SHOPITEM_REQUIRED_BUYCOUNT,"[Name] [Count]회 구매
달성 필요",0
EVENT_JOURNEY_GUIDE,<RedBold>보상</>을 받아야지만 다음 여정을 진행할 수 있습니다.,0
EVENT_JOURNEY_GOAL,목표 ,0
EVENT_JOURNEY_REWARD,보상 ,0
EVENT_JOURNEY_STEP,[VALUE]번째 여정,0
ANNUITYSHOP_NAME_03,SR 수집,0
ANNUITYSHOP_NAME_04,시나리오,0
SLIDESHOP_ANNUITYSR,SR 수집 꾸러미,0
SLIDESHOP_ANNUITYSCENARIO,시나리오 꾸러미,0
FRIEND_REQUEST_INVITE_CANCEL_ALL_CONFIRM,친구 요청을 전부 취소하시겠습니까?,0
FRIEND_REQUEST_INVITE_CANCEL_COUNT,[Count]명에게 보낸 친구 요청을 취소하였습니다.,0
FRIEND_REQUEST_INVITE_CANCEL_BY_NAME,'[Name]'님께 요청한 친구 요청을 취소하였습니다.,0
EVENT_JOURNEY_TITLE,용병단의 여정,0
GUILD_MASTER_BUFF_NOTIFY,"[MasterName]님께서 [BuffName]{[BuffName]|을,를} 부여합니다.",1
EVENT_HOTTIME_ONGOING,핫타임 이벤트가 진행 중입니다,0
PARRYING_GUARD_REDUCE_DAMAGE,방패 방어 ,0
EVENT_HOTTIME_TIMEOVER,지금은 핫타임 시간이 아닙니다,0
RESULT_RESEARCH,결과 내 재검색,0
EVENT_REWARD_PREVIEW,보상 보기,0
BOSS_STATUS_TEXT,현재 상태 : ,0
LOCATION_TEXT,출현 위치 : ,0
SPAWN_TIME_TEXT,출현 시간 : ,0
RECOMMEND_PERSON_TEXT,권장 인원 : ,0
RECOMMEND_COMBAT_TEXT,권장 전투력 : ,0
MAIN_DROP_ITEM_TEXT,주요 드랍 아이템 ,0
MOVE_TEXT,즉시 이동,0
BOSS_SUPPRESSION,보스 현황판,0
OVER_COLLECT_COUNT,남은 채집 횟수 : ,0
PRESENT_EVENT_TEXT,신의 선물,0
CHARACTER_CLASS_TREE_TEXT,계보도 보기,0
COMMON_HELP_POPUP,도움말 보기,0
CANT_DUNGEON_ENTER_DEAD,캐릭터가 죽은 상태에서는 던전에 입장할 수 없습니다.,0
CANT_AGIT_ENTER_DEAD,캐릭터가 죽은 상태에서는 아지트에 입장할 수 없습니다.,0
CANT_TOWN_ENTER_DEAD,캐릭터가 죽은 상태에서는 마을에 입장할 수 없습니다.,0
CANCEL_DUNGEON_ENTER_MEMBER_DEAD,죽은 파티원이 있어 던전 입장이 취소되었습니다.,0
CHARACTER_DEAD,캐릭터 사망,0
GATHERING_INTERRUPTED,다른 플레이어가 채집중 입니다. 채집이 취소되었습니다.,0
