Id,GroupId,Name,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoPreviewId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDesc,ClassType,LimitDesc,UsingDesc,Desc,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,PeriodItem,ItemUseDesc,GuildWarehouseGrantRestrict,LimitBreakInfoId
472014,470000,네크로스 코어,16,,3,12,12,6,3,3,,9,4,,0,804,5,Icon_MonsterCore_Reaper,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"네크로스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472015,470000,바르칼론 코어,16,,5,12,12,6,3,3,,9,4,,0,804,1,Icon_MonsterCore_DeathKnight,30000,253,,253,,253,,,,,10,,,,,,,,,,코어,,,"바르칼론의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,1,0,0,0,0,,,,0,
472021,470000,리버 코어,16,,3,12,12,6,3,3,,9,4,,0,809,5,Icon_MonsterCore_AntLarva,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"리버의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472022,470000,개미굴 감독관 코어,16,,3,12,12,6,3,3,,9,4,,0,809,5,Icon_MonsterCore_AntWorker,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"개미굴 감독관의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472031,470000,개미굴 근위대장 코어,16,,3,12,12,6,3,3,,9,4,,0,810,5,Icon_MonsterCore_AntSoldier,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"개미굴 근위대장의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472032,470000,산란지 관리자 코어,16,,3,12,12,6,3,3,,9,4,,0,810,5,Icon_MonsterCore_NobleAnt,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"산란지 관리자의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472033,470000,여왕개미 코어,16,,5,12,12,6,3,3,,9,4,,0,810,1,Icon_MonsterCore_QueenAnt,30000,253,,253,,253,,,,,10,,,,,,,,,,코어,,,"여왕개미의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,1,0,0,0,0,,,,0,
472041,470000,미스틱 코어,16,,3,12,12,6,3,3,,9,4,,0,815,5,Icon_MonsterCore_MysticalWeaver,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"미스틱의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472042,470000,스테레오스 코어,16,,3,12,12,6,3,3,,9,4,,0,815,5,Icon_MonsterCore_StoneGolem,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"스테레오스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472043,470000,마스터 모르데오 코어,16,,3,12,12,6,3,3,,9,4,,0,815,5,Icon_MonsterCore_Snipe,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"마스터 모르데오의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472044,470000,세르보 프라임 코어,16,,3,12,12,6,3,3,,9,4,,0,815,5,Icon_MonsterCore_Susceptor,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"세르보 프라임의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472051,470000,그리조 코어,16,,3,12,12,6,3,3,,9,4,,0,816,5,Icon_MonsterCore_Validus,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"그리조의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472052,470000,유리우스 코어,16,,3,12,12,6,3,3,,9,4,,0,816,5,Icon_MonsterCore_Meforde,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"유리우스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472053,470000,매그너스 코어,16,,3,12,12,6,3,3,,9,4,,0,816,5,Icon_MonsterCore_Lorca,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"매그너스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472054,470000,크루마 코어 코어,16,,5,12,12,6,3,3,,9,4,,0,816,1,Icon_MonsterCore_CrumaCore,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"크루마 코어의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472061,470000,머쉼프 코어,16,,3,12,12,6,3,3,,9,4,,0,824,5,Icon_MonsterCore_SporeFungus,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"머쉼프의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472062,470000,코르피오 코어,16,,3,12,12,6,3,3,,9,4,,0,824,5,Icon_MonsterCore_TepraScorpion,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"코르피오의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472063,470000,프레타 코어,16,,3,12,12,6,3,3,,9,4,,0,824,5,Icon_MonsterCore_Premo,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"프레타의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472064,470000,미사용 코어,16,,3,12,12,6,3,3,,9,4,,0,824,5,Icon_MonsterCore_Premo,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"해리의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472071,470000,벌쳐 코어,16,,3,12,12,6,3,3,,9,4,,0,825,5,Icon_MonsterCore_MarshStakato,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"벌쳐의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472072,470000,가르구 코어,16,,3,12,12,6,3,3,,9,4,,0,825,5,Icon_MonsterCore_Gargoyle,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"가르구의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472073,470000,모르피스 코어,16,,3,12,12,6,3,3,,9,4,,0,825,5,Icon_MonsterCore_Ferum,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"모르피스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472081,470000,스컬체이서 코어,16,,3,12,12,6,3,3,,9,4,,0,826,5,Icon_MonsterCore_SkeletonChaser,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"스컬체이서의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472082,470000,크리아테스 코어,16,,3,12,12,6,3,3,,9,4,,0,826,5,Icon_MonsterCore_DarkKnight,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"크리아테스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472083,470000,샌드스톰 코어,16,,3,12,12,6,3,3,,9,4,,0,826,5,Icon_MonsterCore_Sahara,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"샌드스톰의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472084,470000,아르고스 코어,16,,3,12,12,6,3,3,,9,4,,0,827,5,Icon_MonsterCore_Grendel,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"아르고스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472085,470000,헬리사 코어,16,,3,12,12,6,3,3,,9,4,,0,827,5,Icon_MonsterCore_NymphRose,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"헬리사의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472086,470000,슬링 코어,16,,3,12,12,6,3,3,,9,4,,0,827,5,Icon_MonsterCore_Atrox,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"슬링의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472087,470000,바누크 코어,16,,3,12,12,6,3,3,,9,4,,0,828,5,Icon_MonsterCore_Pan,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"바누크의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472088,470000,케일린 코어,16,,3,12,12,6,3,3,,9,4,,0,828,5,Icon_MonsterCore_Medusa,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"케일린의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472089,470000,베일로스 코어,16,,3,12,12,6,3,3,,9,4,,0,828,5,Icon_MonsterCore_SerpentSlave,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"베일로스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472110,470000,아돌프 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_ZombieLordCrowl,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"아돌프의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472111,470000,게노스 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_StoneGolem,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"게노스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472112,470000,알렉산더 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_CrimsonBind,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"알렉산더의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472113,470000,트라소스 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_Ferum,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"트라소스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472114,470000,바바라 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_HuskStalker,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"바바라의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472115,470000,아모스 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_HuskCrawler,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"아모스의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472116,470000,엔클레마 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_DarkAssociation,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"엔클레마의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472117,470000,클라우드 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_EmbryonKnights,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"클라우드의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472118,470000,소포스 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_DarkAssociation_M_High,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"소포스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472119,470000,에드윈 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_DoomServant,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"에드윈의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472120,470000,에나스 코어,16,,3,12,12,6,3,3,,9,4,,0,829,5,Icon_MonsterCore_Basilisk,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"에나스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472121,470000,인트레피데즈 코어,16,,3,12,12,6,3,3,,9,4,,0,830,5,Icon_MonsterCore_LetoLizardmanWarrior,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"인트레피데즈의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472122,470000,아베투라 코어,16,,3,12,12,6,3,3,,9,4,,0,830,5,Icon_MonsterCore_MailleLizardmanWarrior,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"아베투라의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472123,470000,가리 코어,16,,3,12,12,6,3,3,,9,4,,0,830,5,Icon_MonsterCore_PoisonSpider,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"가리의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472124,470000,알카이오스 코어,16,,3,12,12,6,3,3,,9,4,,0,830,5,Icon_MonsterCore_BlackWillow,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"알카이오스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472131,470000,오버로드 코어,16,,3,12,12,6,3,3,,9,4,,0,834,1,Icon_MonsterCore_DarkLord,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"오버로드의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472132,470000,리미에르 코어,16,,3,12,12,6,3,3,,9,4,,0,834,1,Icon_MonsterCore_DeathFire,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"리미에르의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472133,470000,에라크 코어,16,,3,12,12,6,3,3,,9,4,,0,834,1,Icon_MonsterCore_Karinness,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"에라크의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472141,470000,더스크블리시 코어,16,,3,12,12,6,3,3,,9,4,,0,835,1,Icon_MonsterCore_DragonhatchlingJam,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"더스크블리시의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472142,470000,하스톤 코어,16,,3,12,12,6,3,3,,9,4,,0,835,1,Icon_MonsterCore_KaimVanul,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"하스톤의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472143,470000,라나텔 코어,16,,3,12,12,6,3,3,,9,4,,0,835,1,Icon_MonsterCore_BloodyQueen,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"라나텔의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472144,470000,알리사의 눈 코어,16,,3,12,12,6,3,3,,9,4,,0,836,1,Icon_MonsterCore_NightmareEye,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"알리사의 눈의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472145,470000,카르닐 코어,16,,3,12,12,6,3,3,,9,4,,0,836,1,Icon_MonsterCore_MalukHunter,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"카르닐의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472146,470000,드락코 코어,16,,3,12,12,6,3,3,,9,4,,0,836,1,Icon_MonsterCore_DragonKinSoldier,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"드락코의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
472147,470000,핑크 스테노아 코어,16,,3,12,12,6,3,3,,9,4,,0,,,Icon_MonsterCore_Valentine_CaveMaiden,30000,253,,253,,253,,,,,10,,,,,,,,,,코어,,,"핑크 스테노아의 기운이 담긴 몬스터 코어입니다.
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
473001,470000,라모그 코어,16,,4,12,12,6,3,3,,9,4,,0,830,1,Icon_MonsterCore_Ramog,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"라모그의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
473002,470000,라모그(악몽) 코어,16,,4,12,12,6,3,3,,9,4,,0,830,1,Icon_MonsterCore_Ramog_Nightmare,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"라모그(악몽)의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
473011,470000,트리샤 코어,16,,4,12,12,6,3,3,,9,4,,0,830,1,Icon_MonsterCore_Trisha,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"트리샤의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
473012,470000,트리샤(악몽) 코어,16,,4,12,12,6,3,3,,9,4,,0,830,1,Icon_MonsterCore_Trisha_Nightmare,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"트리샤(악몽)의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
473021,470000,하기오스 코어,16,,4,12,12,6,3,3,,9,4,,0,830,1,Icon_MonsterCore_Hagios,30000,253,,253,,253,,,,,10,,,,,1,,,,,코어,,,"하기오스의 기운이 담긴 몬스터 코어입니다. 
몬스터 도감에 등록해서 능력치를 올릴 수 있습니다.",,,,,0,,0,6,0,0,0,0,0,,,,0,
900001,900000,전용 장비 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Equipment_04,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 장비를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900002,900000,스페셜 전용 장비 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Equipment_03,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,"S~SR등급의 전용 무기, 방어구를 랜덤하게 획득합니다.",사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900003,900000,고급 무기 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Weapon_01,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 A-SR등급의 무기를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900004,900000,고급 방어구 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Armor_01,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 A-SR등급의 방어구를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900005,900000,고급 장신구 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Acc_01,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 A-SR등급의 장신구를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900006,900000,재료 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Material_03,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 재료를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900007,900000,고급 재료 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Material_01,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 고급 재료를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900008,900000,고급 장비 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Equipment_01,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 A-SR등급의 장비를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900009,900008,승급석 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_GachaItem_Transcendence,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 승급석을 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900010,900000,강화주문서 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Gacha_EnchantScroll,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 강화주문서를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900011,900000,축복받은 강화주문서 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Gacha_EnchantScroll,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 축복받은 강화주문서를 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900012,900000,집혼석 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_GachaItem_Soulcrystal,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 C-SR등급의 집혼석을 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900013,900000,관통력 집혼석 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Gacha_RandomPenetrationCrystal,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 S-SR등급의 관통력 집혼석을 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900014,900000,탄력도 집혼석 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Gacha_RandomResilienceCrystal,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,랜덤하게 S-SR등급의 탄력도 집혼석을 획득합니다.,사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
900017,900000,혈맹 재료 상자,38,,18,12,12,6,3,3,,9,4,,4,9911,1,Icon_Shop_Gacha_Material_03,30000,253,,253,,253,,,,,0,,,,,,,,,,소모품,0,,"혈맹에서 지급된 재료 상자입니다.
랜덤하게 고급 재료를 획득합니다.",사용 후 획득한 아이템은 거래할 수 없습니다,1,,,0,,0,5,0,0,1,0,0,,,,0,
