Id,Nme,Desc,TaskType,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
1145,악마섬 자켄의 근위병 공략,자켄의 근위병 20회 처치하기,83,10461,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1146,악마섬 자켄 해적단 항해사 공략,자켄 해적단 항해사 20회 처치하기,83,10462,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1147,악마섬 자켄 해적단 갑판장 공략,자켄 해적단 갑판장 20회 처치하기,83,10463,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1148,악마섬 자켄의 감시자 공략,자켄의 감시자 20회 처치하기,83,10464,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1149,악마섬 자켄 해적단 조타수 공략,자켄 해적단 조타수 20회 처치하기,83,10465,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1150,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1151,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1152,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1153,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1154,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1155,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1156,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1157,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1158,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1159,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1160,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1161,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1162,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1163,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1164,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1165,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1166,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1167,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1168,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1169,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1170,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1171,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1172,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1173,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1174,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1175,죽음의 연도 계곡 브래카 정찰병 공략,계곡 브래카 정찰병 20회 처치하기,83,10468,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1176,죽음의 연도 계곡 브래카 경계병 공략,계곡 브래카 경계병 20회 처치하기,83,10469,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1177,죽음의 연도 계곡 브래카 보급병 공략,계곡 브래카 보급병 20회 처치하기,83,10470,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1178,죽음의 연도 계곡 브래카 전사 공략,계곡 브래카 전사 20회 처치하기,83,10471,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1179,죽음의 연도 계곡 브래카 주술사 공략,계곡 브래카 주술사 20회 처치하기,83,10472,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1180,죽음의 연도 계곡 브래카 순찰병 공략,계곡 브래카 순찰병 20회 처치하기,83,10474,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1181,죽음의 연도 계곡 브래카 군장 공략,계곡 브래카 군장 20회 처치하기,83,10475,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1182,죽음의 연도 계곡 브래카 제사장 공략,계곡 브래카 제사장 20회 처치하기,83,10477,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1183,죽음의 연도 영혼 추적 프리마 공략,영혼 추적 프리마 20회 처치하기,83,10478,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1184,죽음의 연도 계곡 윈드수스 공략,계곡 윈드수스 20회 처치하기,83,10479,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1185,죽음의 연도 스톤 골렘 공략,스톤 골렘 20회 처치하기,83,10480,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1186,죽음의 연도 가디언 바실리스크 공략,가디언 바실리스크 20회 처치하기,83,10481,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1187,죽음의 연도 리퍼 공략,리퍼 20회 처치하기,83,10482,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1188,죽음의 연도 계곡 브래카 순찰병 공략,계곡 브래카 순찰병 20회 처치하기,83,10474,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1189,죽음의 연도 계곡 브래카 군장 공략,계곡 브래카 군장 20회 처치하기,83,10475,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1190,죽음의 연도 계곡 브래카 제사장 공략,계곡 브래카 제사장 20회 처치하기,83,10477,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1191,죽음의 연도 영혼 추적 프리마 공략,영혼 추적 프리마 20회 처치하기,83,10478,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1192,죽음의 연도 계곡 윈드수스 공략,계곡 윈드수스 20회 처치하기,83,10479,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1193,죽음의 연도 스톤 골렘 공략,스톤 골렘 20회 처치하기,83,10480,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1194,죽음의 연도 가디언 바실리스크 공략,가디언 바실리스크 20회 처치하기,83,10481,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1195,죽음의 연도 리퍼 공략,리퍼 20회 처치하기,83,10482,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1196,죽음의 연도 계곡 브래카 순찰병 공략,계곡 브래카 순찰병 20회 처치하기,83,10474,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1197,죽음의 연도 계곡 브래카 군장 공략,계곡 브래카 군장 20회 처치하기,83,10475,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1198,죽음의 연도 계곡 브래카 제사장 공략,계곡 브래카 제사장 20회 처치하기,83,10477,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1199,죽음의 연도 영혼 추적 프리마 공략,영혼 추적 프리마 20회 처치하기,83,10478,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1200,죽음의 연도 계곡 윈드수스 공략,계곡 윈드수스 20회 처치하기,83,10479,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1201,죽음의 연도 스톤 골렘 공략,스톤 골렘 20회 처치하기,83,10480,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1202,죽음의 연도 가디언 바실리스크 공략,가디언 바실리스크 20회 처치하기,83,10481,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1203,죽음의 연도 리퍼 공략,리퍼 20회 처치하기,83,10482,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1204,죽음의 연도 계곡 브래카 제사장 공략,계곡 브래카 제사장 20회 처치하기,83,10477,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1205,죽음의 연도 영혼 추적 프리마 공략,영혼 추적 프리마 20회 처치하기,83,10478,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1206,죽음의 연도 계곡 윈드수스 공략,계곡 윈드수스 20회 처치하기,83,10479,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1207,죽음의 연도 스톤 골렘 공략,스톤 골렘 20회 처치하기,83,10480,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1208,죽음의 연도 가디언 바실리스크 공략,가디언 바실리스크 20회 처치하기,83,10481,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1209,죽음의 연도 리퍼 공략,리퍼 20회 처치하기,83,10482,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1210,죽음의 연도 영혼 포식 프리마 공략,영혼 포식 프리마 20회 처치하기,83,10485,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1211,죽음의 연도 죽은 대지의 사하라 공략,죽은 대지의 사하라 20회 처치하기,83,10486,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1212,죽음의 연도 검은 대지의 사하라 공략,검은 대지의 사하라 20회 처치하기,83,10487,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1213,죽음의 연도 앰버 바실리스크 공략,앰버 바실리스크 20회 처치하기,83,10488,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1214,죽음의 연도 떠도는 크림슨 바인드 공략,떠도는 크림슨 바인드 20회 처치하기,83,10489,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1215,죽음의 연도 듀라한 공략,듀라한 20회 처치하기,83,10490,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1216,죽음의 연도 그란디스 뼈 분쇄자 공략,그란디스 뼈 분쇄자 20회 처치하기,83,10491,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1217,죽음의 연도 더스트 윈드 공략,더스트 윈드 20회 처치하기,83,10492,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1218,죽음의 연도 공포 시선 괴물눈 공략,공포 시선 괴물눈 20회 처치하기,83,10493,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1219,죽음의 연도 헤비 더스트 윈드 공략,헤비 더스트 윈드 20회 처치하기,83,10494,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1220,죽음의 연도 웜 가디언 공략,웜 가디언 20회 처치하기,83,10495,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1221,죽음의 연도 죽음 시선 괴물눈 공략,죽음 시선 괴물눈 20회 처치하기,83,10496,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1222,죽음의 연도 경계하는 웜 공략,경계하는 웜 20회 처치하기,83,10497,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1223,죽음의 연도 새끼 웜 공략,새끼 웜 20회 처치하기,83,10498,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1224,죽음의 연도 케이져의 수하 공략,케이져의 수하 20회 처치하기,83,10499,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1225,죽음의 연도 영혼 포식 프리마 공략,영혼 포식 프리마 20회 처치하기,83,10485,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1226,죽음의 연도 죽은 대지의 사하라 공략,죽은 대지의 사하라 20회 처치하기,83,10486,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1227,죽음의 연도 검은 대지의 사하라 공략,검은 대지의 사하라 20회 처치하기,83,10487,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1228,죽음의 연도 앰버 바실리스크 공략,앰버 바실리스크 20회 처치하기,83,10488,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1229,죽음의 연도 떠도는 크림슨 바인드 공략,떠도는 크림슨 바인드 20회 처치하기,83,10489,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1230,죽음의 연도 듀라한 공략,듀라한 20회 처치하기,83,10490,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1231,죽음의 연도 그란디스 뼈 분쇄자 공략,그란디스 뼈 분쇄자 20회 처치하기,83,10491,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1232,죽음의 연도 더스트 윈드 공략,더스트 윈드 20회 처치하기,83,10492,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1233,죽음의 연도 공포 시선 괴물눈 공략,공포 시선 괴물눈 20회 처치하기,83,10493,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1234,죽음의 연도 헤비 더스트 윈드 공략,헤비 더스트 윈드 20회 처치하기,83,10494,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1235,죽음의 연도 웜 가디언 공략,웜 가디언 20회 처치하기,83,10495,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1236,죽음의 연도 죽음 시선 괴물눈 공략,죽음 시선 괴물눈 20회 처치하기,83,10496,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1237,죽음의 연도 경계하는 웜 공략,경계하는 웜 20회 처치하기,83,10497,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1238,죽음의 연도 새끼 웜 공략,새끼 웜 20회 처치하기,83,10498,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1239,죽음의 연도 케이져의 수하 공략,케이져의 수하 20회 처치하기,83,10499,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1240,죽음의 연도 웜 가디언공략,웜 가디언 20회 처치하기,83,10495,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1241,죽음의 연도 죽음 시선 괴물눈공략,죽음 시선 괴물눈 20회 처치하기,83,10496,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1242,죽음의 연도 경계하는 웜공략,경계하는 웜 20회 처치하기,83,10497,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1243,죽음의 연도 새끼 웜공략,새끼 웜 20회 처치하기,83,10498,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1244,죽음의 연도 케이져의 수하공략,케이져의 수하 20회 처치하기,83,10499,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1245,죽음의 연도 데스 바인드공략,데스 바인드 20회 처치하기,83,10503,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1246,죽음의 연도 베레무스의 자식공략,베레무스의 자식 20회 처치하기,83,10504,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1247,죽음의 연도 그란디스 용 포식자공략,그란디스 용 포식자 20회 처치하기,83,10505,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1248,죽음의 연도 데스 듀라한공략,데스 듀라한 20회 처치하기,83,10506,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1249,죽음의 연도 웜 가디언공략,웜 가디언 20회 처치하기,83,10495,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1250,죽음의 연도 죽음 시선 괴물눈공략,죽음 시선 괴물눈 20회 처치하기,83,10496,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1251,죽음의 연도 경계하는 웜공략,경계하는 웜 20회 처치하기,83,10497,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1252,죽음의 연도 새끼 웜공략,새끼 웜 20회 처치하기,83,10498,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1253,죽음의 연도 케이져의 수하공략,케이져의 수하 20회 처치하기,83,10499,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1254,죽음의 연도 데스 바인드공략,데스 바인드 20회 처치하기,83,10503,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1255,죽음의 연도 베레무스의 자식공략,베레무스의 자식 20회 처치하기,83,10504,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1256,죽음의 연도 그란디스 용 포식자공략,그란디스 용 포식자 20회 처치하기,83,10505,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1257,죽음의 연도 데스 듀라한공략,데스 듀라한 20회 처치하기,83,10506,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1258,죽음의 연도 웜 가디언공략,웜 가디언 20회 처치하기,83,10495,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1259,죽음의 연도 죽음 시선 괴물눈공략,죽음 시선 괴물눈 20회 처치하기,83,10496,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1260,죽음의 연도 경계하는 웜공략,경계하는 웜 20회 처치하기,83,10497,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1261,죽음의 연도 새끼 웜공략,새끼 웜 20회 처치하기,83,10498,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1262,죽음의 연도 케이져의 수하공략,케이져의 수하 20회 처치하기,83,10499,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1263,죽음의 연도 데스 바인드공략,데스 바인드 20회 처치하기,83,10503,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1264,죽음의 연도 베레무스의 자식공략,베레무스의 자식 20회 처치하기,83,10504,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1265,죽음의 연도 그란디스 용 포식자공략,그란디스 용 포식자 20회 처치하기,83,10505,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1266,죽음의 연도 데스 듀라한공략,데스 듀라한 20회 처치하기,83,10506,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1267,죽음의 연도 베레무스의 자식공략,베레무스의 자식 20회 처치하기,83,10504,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1268,죽음의 연도 그란디스 용 포식자공략,그란디스 용 포식자 20회 처치하기,83,10505,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1269,죽음의 연도 데스 듀라한공략,데스 듀라한 20회 처치하기,83,10506,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1270,북풍의 고원 그렌델 공략,그렌델 20회 처치하기,83,10508,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1271,북풍의 고원 고원 윈드수스 공략,고원 윈드수스 20회 처치하기,83,10509,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1272,북풍의 고원 굶주린 그렌델 공략,굶주린 그렌델 20회 처치하기,83,10510,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1273,북풍의 고원 계곡 강철거미 공략,계곡 강철거미 20회 처치하기,83,10511,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1274,북풍의 고원 식인 아트록스 공략,식인 아트록스 20회 처치하기,83,10512,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1275,북풍의 고원 북풍 버그베어 폭군 공략,북풍 버그베어 폭군 20회 처치하기,83,10513,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1276,북풍의 고원 북풍 버그베어 일꾼 공략,북풍 버그베어 일꾼 20회 처치하기,83,10514,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1277,북풍의 고원 북풍 버그베어 포식자 공략,북풍 버그베어 포식자 20회 처치하기,83,10515,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
1278,북풍의 고원 북풍 버그베어 투사 공략,북풍 버그베어 투사 20회 처치하기,83,10516,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
