Id,Name,BuffType,ClientType,Param,EffectTypeName,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,Desc,DescAddBuffId,GetBuffVisible
40020206,타오르는 살갗,7,0,,생명력 지속 피해 및 이동속도 감소,,1,5000,1000,2,,,Icon_Debuff_Burn,,,,몸에 불이 붙어 살이 타들어가고 옷이 녹아 몸에 붙어 움직이기 힘들어집니다.,,0
40020208,증발하는 생명,7,0,,생명력 지속 피해,,1,5000,1000,1006,,,Icon_Debuff_Curse,,,,신체가 원소 단위로 서서히 분해되어 신체가 죽어갑니다.,,0
40020214,재생,7,0,,생명력 지속 회복,,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 가호를 받아 생명력이 차오릅니다.,,0
40020215,속박하는 대지,7,0,,이동속도 감소,,1,5000,,300014,,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 저주를 받아 발걸음이 무거워집니다.,,0
40020216,바람 걸음,7,0,,이동속도 및 공격속도 증가,,1,5000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,바람의 가호를 받아 몸이 가벼워집니다.,,0
40020217,화룡 석상 무적,7,0,,무적,,1,3600000,,,,,,,,,,,0
40020218,사이하의 발걸음,7,0,,이동속도 증가,,1,10000,,500004,,,Icon_Buff_MoveSpeed,,,,사이하의 가호를 받아 발걸음이 가벼워집니다.,,0
40020220,불의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정령의 시험 : 불,,1,30000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,"공격력이 증가하지만, 불의 정령의 불을 더 크게 만듭니다.",,0
40020221,물의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정령의 시험 : 물,,1,30000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 정령의 가호로 오직 자신만이 불의 정령에 맞서 싸울 수 있습니다.,,0
40020222,대지의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정령의 시험 : 대지,,1,30000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 정령의 가호로 방어력이 대폭 상승합니다.,,0
40020223,바람의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정령의 시험 : 바람,,1,30000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,발걸음이 가벼워지고 대지의 정령을 손쉽게 깎아냅니다.,,0
40020224,불의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Debuff_Burn,,,,,,0
40020225,대지의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Skill_Passive_20211,,,,,,0
40020228,파아그리오의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정화의 시험 : 불,40020228,1,25000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 바람에 대비하여 파아그리오의 가호를 얻습니다.,,0
40020229,실렌의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정화의 시험 : 물,40020228,1,25000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 불에 대비하여 실렌의 가호를 얻습니다.,,0
40020230,마프르의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정화의 시험 : 대지,40020228,1,25000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,정화의 시험 : 물에 대비하여 마프르의 가호를 얻습니다.,,0
40020231,사이하의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정화의 시험 : 바람,40020228,1,25000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,정화의 시험 : 대지에 대비하여 사이하의 가호를 얻습니다.,,0
40020233,정령의 시험 실패자 처벌,7,0,,불의 정령 자폭 트리거,,1,10000,,,,,,,,,,,0
40020234,단단한 돌 제거 트리거,7,0,,단단한 돌 제거 트리거,,1,10000,,,,,,,,,,,0
40020236,하기오스의 원소 속박,7,0,,이동 불가,40020236,1,20000,,,,,,,,,,,0
40020237,하기오스의 원소 순간이동 트리거,7,0,,,40020236,1,20000,,,,,,,,,,,0
40020246,정화의 시험 : 시전 - 불 : 1차,7,0,,정화의 시험 : 불,40020246,1,25000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020247,정화의 시험 : 시전 - 물 : 1차,7,0,,정화의 시험 : 물,40020246,1,25000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020248,정화의 시험 : 시전 - 대지 : 1차,7,0,,정화의 시험 : 대지,40020246,1,25000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020249,정화의 시험 : 시전 - 바람 : 1차,7,0,,정화의 시험 : 바람,40020246,1,25000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020250,녹아 내리는 방어구,7,0,,이동속도 감소,,1,5000,,2,,,Icon_Debuff_Slow,,,,화염으로 방어구가 녹아 살갗에 엉겨붙어 움직임을 방해받습니다.,,0
40020257,정화의 시험 : 시전 - 불 : 2차,7,0,,정화의 시험 : 불,40020246,1,20000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020258,정화의 시험 : 시전 - 물 : 2차,7,0,,정화의 시험 : 물,40020246,1,20000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020259,정화의 시험 : 시전 - 대지 : 2차,7,0,,정화의 시험 : 대지,40020246,1,20000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020260,정화의 시험 : 시전 - 바람 : 2차,7,0,,정화의 시험 : 바람,40020246,1,20000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020265,부적합자 처벌,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 및 공격속도 증가,,3,15000,,,,,,,,,,,0
40020266,대지의 정령의 가호,7,0,,공격력 증가,,4,15000,,,,,Icon_Buff_OverPower,,,,대지의 정령의 가호로 물살이 거세져 공격력이 상승합니다.,,0
40020267,불씨 확산,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 증가,,10,3000,,,,,,,,,,,0
40020232,산소 호흡,7,0,,생명력 지속 회복,40020232,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,,석화 때문에 쉬지 못 했던 숨을 몰아 쉽니다.,,0
40020274,원소 충전 : 불,7,0,,불덩이 시전,40020274,1,1800000,,40020474,,,,,,,,,0
40020275,원소 충전 : 바람,7,0,,낙뢰 시전,40020274,1,1800000,,40020475,,,,,,,,,0
40020276,석화,7,4,,"행동 불가, 방어력 증가, 생명력 감소",40020232,1,30000,1000,40020476,,,Icon_Skill_Active_14251,,,,대지의 저주를 받아 몸이 돌처럼 딱딱하게 굳어 죽어갑니다.,,0
40020280,원소 흡수 : 파아그리오의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,15000,,40020480,,,,,,,,,0
40020281,원소 흡수 : 파아그리오의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,10000,,40020480,,,,,,,,,0
40020282,원소 흡수 : 실렌의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,15000,,40020482,,,,,,,,,0
40020283,원소 흡수 : 실렌의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,10000,,40020482,,,,,,,,,0
40020284,원소 흡수 : 마프르의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,15000,,40020484,,,,,,,,,0
40020285,원소 흡수 : 마프르의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,10000,,40020484,,,,,,,,,0
40020286,원소 흡수 : 사이하의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,15000,,40020485,,,,,,,,,0
40020287,원소 흡수 : 사이하의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,10000,,40020485,,,,,,,,,0
40020297,원소 과부하,7,4,,스턴,,1,10000,,,,,,,,,,,0
40020301,그물 속박,7,0,,이동불가,,1,5000,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
40020302,상처 악화,7,4,,방어력 감소,,3,2000,,1007,,,Icon_Debuff_Bleed,,,,"도끼날에 크게 베여 후속 공격에 더 큰 피해를 입으며, 정신을 차리기 어렵습니다.",,0
40020303,대지의 갑옷,7,0,,방어력 상승,,1,10000,,40020403,,,Icon_Skill_Passive_20211,,,,,,0
40020305,끈적이는 벌레 점액,7,0,,이동속도 감소,,1,2000,,5,,,Icon_Debuff_Restriction,,,,벌레 점액이 들러붙어 움직이기 어려워집니다.,,0
40020306,타오르는 살갗,7,0,,생명력 지속 피해 및 이동속도 감소,,1,5000,1000,2,,,Icon_Debuff_Burn,,,,몸에 불이 붙어 살이 타들어가고 옷이 녹아 몸에 붙어 움직이기 힘들어집니다.,,0
40020308,증발하는 생명,7,0,,생명력 지속 피해,,1,5000,1000,1006,,,Icon_Debuff_Curse,,,,신체가 원소 단위로 서서히 분해되어 신체가 죽어갑니다.,,0
40020314,재생,7,0,,생명력 지속 회복,,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 가호를 받아 생명력이 차오릅니다.,,0
40020315,속박하는 대지,7,0,,이동속도 감소,,1,5000,,300014,,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 저주를 받아 발걸음이 무거워집니다.,,0
40020316,바람 걸음,7,0,,이동속도 및 공격속도 증가,,1,5000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,바람의 가호를 받아 몸이 가벼워집니다.,,0
40020317,화룡 석상 무적,7,0,,무적,,1,3600000,,,,,,,,,,,0
40020318,사이하의 발걸음,7,0,,이동속도 증가,,1,10000,,500004,,,Icon_Buff_MoveSpeed,,,,사이하의 가호를 받아 발걸음이 가벼워집니다.,,0
40020320,불의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정령의 시험 : 불,,1,30000,2000,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,"공격력이 증가하지만, 불의 정령의 불을 더 크게 만듭니다.",,0
40020321,물의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정령의 시험 : 물,,1,30000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 정령의 가호로 오직 자신만이 불의 정령에 맞서 싸울 수 있습니다.,,0
40020322,대지의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정령의 시험 : 대지,,1,30000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 정령의 가호로 방어력이 대폭 상승합니다.,,0
40020323,바람의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정령의 시험 : 바람,,1,30000,2000,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,발걸음이 가벼워지고 대지의 정령을 손쉽게 깎아냅니다.,,0
40020324,불의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Debuff_Burn,,,,,,0
40020325,대지의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Skill_Passive_20211,,,,,,0
40020328,파아그리오의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정화의 시험 : 불,40020328,1,20000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 바람에 대비하여 파아그리오의 가호를 얻습니다.,,0
40020329,실렌의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정화의 시험 : 물,40020328,1,20000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 불에 대비하여 실렌의 가호를 얻습니다.,,0
40020330,마프르의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정화의 시험 : 대지,40020328,1,20000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,정화의 시험 : 물에 대비하여 마프르의 가호를 얻습니다.,,0
40020331,사이하의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정화의 시험 : 바람,40020328,1,20000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,정화의 시험 : 대지에 대비하여 사이하의 가호를 얻습니다.,,0
40020333,정령의 시험 실패자 처벌,7,0,,불의 정령 자폭 트리거,,1,10000,,,,,,,,,,,0
40020334,단단한 돌 제거 트리거,7,0,,단단한 돌 제거 트리거,,1,10000,,,,,,,,,,,0
40020336,하기오스의 원소 속박,7,0,,이동 불가,40020336,1,20000,,,,,,,,,,,0
40020337,하기오스의 원소 순간이동 트리거,7,0,,,40020336,1,20000,,,,,,,,,,,0
40020346,정화의 시험 : 시전 - 불 : 1차,7,0,,정화의 시험 : 불,40020346,1,20000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020347,정화의 시험 : 시전 - 물 : 1차,7,0,,정화의 시험 : 물,40020346,1,20000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020348,정화의 시험 : 시전 - 대지 : 1차,7,0,,정화의 시험 : 대지,40020346,1,20000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020349,정화의 시험 : 시전 - 바람 : 1차,7,0,,정화의 시험 : 바람,40020346,1,20000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020350,녹아 내리는 방어구,7,0,,이동속도 감소,,1,5000,,2,,,Icon_Debuff_Slow,,,,화염으로 방어구가 녹아 살갗에 엉겨붙어 움직임을 방해받습니다.,,0
40020357,정화의 시험 : 시전 - 불 : 2차,7,0,,정화의 시험 : 불,40020346,1,15000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020358,정화의 시험 : 시전 - 물 : 2차,7,0,,정화의 시험 : 물,40020346,1,15000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020359,정화의 시험 : 시전 - 대지 : 2차,7,0,,정화의 시험 : 대지,40020346,1,15000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020360,정화의 시험 : 시전 - 바람 : 2차,7,0,,정화의 시험 : 바람,40020346,1,15000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020365,부적합자 처벌,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 및 공격속도 증가,,3,15000,,,,,,,,,,,0
40020366,대지의 정령의 가호,7,0,,공격력 증가,,4,15000,,,,,Icon_Buff_OverPower,,,,대지의 정령의 가호로 물살이 거세져 공격력이 상승합니다.,,0
40020367,불씨 확산,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 증가,,10,3000,,,,,,,,,,,0
40020332,산소 호흡,7,0,,생명력 지속 회복,40020332,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,,석화 때문에 쉬지 못 했던 숨을 몰아 쉽니다.,,0
40020374,원소 충전 : 불,7,0,,불덩이 시전,40020374,1,1800000,,40020474,,,,,,,,,0
40020375,원소 충전 : 바람,7,0,,낙뢰 시전,40020374,1,1800000,,40020475,,,,,,,,,0
40020376,석화,7,4,,"행동 불가, 방어력 증가, 생명력 감소",40020332,1,30000,1000,40020476,,,Icon_Skill_Active_14251,,,,대지의 저주를 받아 몸이 돌처럼 딱딱하게 굳어 죽어갑니다.,,0
40020380,원소 흡수 : 파아그리오의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,15000,,40020480,,,,,,,,,0
40020381,원소 흡수 : 파아그리오의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,10000,,40020480,,,,,,,,,0
40020382,원소 흡수 : 실렌의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,15000,,40020482,,,,,,,,,0
40020383,원소 흡수 : 실렌의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,10000,,40020482,,,,,,,,,0
40020384,원소 흡수 : 마프르의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,15000,,40020484,,,,,,,,,0
40020385,원소 흡수 : 마프르의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",대지의 원소와 공명,,1,10000,,40020484,,,,,,,,,0
40020386,원소 흡수 : 사이하의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,15000,,40020485,,,,,,,,,0
40020387,원소 흡수 : 사이하의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",바람의 원소와 공명,,1,10000,,40020485,,,,,,,,,0
40020397,원소 과부하,7,4,,스턴,,1,10000,,,,,,,,,,,0
40020401,그물 속박,7,0,,이동불가,,1,5000,,40020401,,,Icon_Debuff_Restriction,,,,그물에 감싸져서 움직일 수가 없습니다.,,0
40020402,상처 악화,7,4,,방어력 감소,,3,2000,,1007,,,Icon_Debuff_Bleed,,,,"도끼날에 크게 베여 후속 공격에 더 큰 피해를 입으며, 정신을 차리기 어렵습니다.",,0
40020403,대지의 갑옷,7,0,,방어력 상승,,1,10000,,40020403,,,Icon_Skill_Passive_20211,,,,,,0
40020405,끈적이는 벌레 점액,7,0,,이동속도 감소,,1,2000,,5,,,Icon_Debuff_Restriction,,,,벌레 점액이 들러붙어 움직이기 어려워집니다.,,0
40020406,타오르는 살갗,7,0,,생명력 지속 피해 및 이동속도 감소,,1,5000,1000,2,,,Icon_Debuff_Burn,,,,몸에 불이 붙어 살이 타들어가고 옷이 녹아 몸에 붙어 움직이기 힘들어집니다.,,0
40020408,증발하는 생명,7,0,,생명력 지속 피해,,1,5000,1000,1006,,,Icon_Debuff_Curse,,,,신체가 원소 단위로 서서히 분해되어 신체가 죽어갑니다.,,0
40020414,재생,7,0,,생명력 지속 회복,,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 가호를 받아 생명력이 차오릅니다.,,0
40020415,속박하는 대지,7,0,,이동속도 감소,,1,5000,,300014,,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 저주를 받아 발걸음이 무거워집니다.,,0
40020416,바람 걸음,7,0,,이동속도 및 공격속도 증가,,1,5000,,500004,,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,바람의 가호를 받아 몸이 가벼워집니다.,,0
40020417,화룡 석상 무적,7,0,,무적,,1,3600000,,,,,,,,,,,0
40020418,사이하의 발걸음,7,0,,이동속도 증가,,1,10000,,500004,,,Icon_Buff_MoveSpeed,,,,사이하의 가호를 받아 발걸음이 가벼워집니다.,,0
40020420,불의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정령의 시험 : 불,,1,30000,2000,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,"공격력이 증가하지만, 불의 정령의 불을 더 크게 만듭니다.",,0
40020421,물의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정령의 시험 : 물,,1,30000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,물의 정령의 가호로 오직 자신만이 불의 정령에 맞서 싸울 수 있습니다.,,0
40020422,대지의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정령의 시험 : 대지,,1,30000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,대지의 정령의 가호로 방어력이 대폭 상승합니다.,,0
40020423,바람의 시험,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정령의 시험 : 바람,,1,30000,3000,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,발걸음이 가벼워지고 대지의 정령을 손쉽게 깎아냅니다.,,0
40020424,불의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Debuff_Burn,,,,,,0
40020425,대지의 정령 속성 강화,7,0,,속성 강화,,1,60000,,,,,Icon_Skill_Passive_20211,,,,,,0
40020428,파아그리오의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",정화의 시험 : 불,40020428,1,20000,,40020420,,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 바람에 대비하여 파아그리오의 가호를 얻습니다.,,0
40020429,실렌의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",정화의 시험 : 물,40020428,1,20000,,40020421,,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,정화의 시험 : 불에 대비하여 실렌의 가호를 얻습니다.,,0
40020430,마프르의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",정화의 시험 : 대지,40020428,1,20000,,40020422,,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,정화의 시험 : 물에 대비하여 마프르의 가호를 얻습니다.,,0
40020431,사이하의 가호,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",정화의 시험 : 바람,40020428,1,20000,,40020423,,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,정화의 시험 : 대지에 대비하여 사이하의 가호를 얻습니다.,,0
40020433,정령의 시험 실패자 처벌,7,0,,불의 정령 자폭 트리거,,1,10000,,,,,,,,,,,0
40020434,단단한 돌 제거 트리거,7,0,,단단한 돌 제거 트리거,,1,10000,,,,,,,,,,,0
40020436,하기오스의 원소 속박,7,0,,이동 불가,40020436,1,20000,,,,,,,,,,,0
40020437,하기오스의 원소 순간이동 트리거,7,0,,,40020436,1,20000,,,,,,,,,,,0
40020446,정화의 시험 : 시전 - 불 : 1차,7,0,,정화의 시험 : 불,40020446,1,20000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020447,정화의 시험 : 시전 - 물 : 1차,7,0,,정화의 시험 : 물,40020446,1,20000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020448,정화의 시험 : 시전 - 대지 : 1차,7,0,,정화의 시험 : 대지,40020446,1,20000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020449,정화의 시험 : 시전 - 바람 : 1차,7,0,,정화의 시험 : 바람,40020446,1,20000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020450,녹아 내리는 방어구,7,0,,이동속도 감소,,1,5000,,2,,,Icon_Debuff_Slow,,,,화염으로 방어구가 녹아 살갗에 엉겨붙어 움직임을 방해받습니다.,,0
40020457,정화의 시험 : 시전 - 불 : 2차,7,0,,정화의 시험 : 불,40020446,1,15000,,40020446,,,Icon_Debuff_Burn,,,,,,0
40020458,정화의 시험 : 시전 - 물 : 2차,7,0,,정화의 시험 : 물,40020446,1,15000,,40020447,,,Icon_Skill_Active_11253,,,,,,0
40020459,정화의 시험 : 시전 - 대지 : 2차,7,0,,정화의 시험 : 대지,40020446,1,15000,,40020448,,,Icon_Skill_Passive_20211,,,,,,0
40020460,정화의 시험 : 시전 - 바람 : 2차,7,0,,정화의 시험 : 바람,40020446,1,15000,,40020449,,,Icon_Debuff_Paralyze,,,,,,0
40020465,부적합자 처벌,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 및 공격속도 증가,,3,15000,,,,,,,,,,,0
40020466,대지의 정령의 가호,7,0,,공격력 증가,,4,15000,,,,,Icon_Buff_OverPower,,,,대지의 정령의 가호로 물살이 거세져 공격력이 상승합니다.,,0
40020467,불씨 확산,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",공격력 증가,,10,7000,,,,,,,,,,,0
40020432,산소 호흡,7,0,,생명력 지속 회복,40020432,1,3000,1000,500001,,,Icon_Buff_HPRegen,,,,석화 때문에 쉬지 못 했던 숨을 몰아 쉽니다.,,0
40020474,원소 충전 : 불,7,0,,불덩이 시전,40020474,1,1800000,,40020474,,,,,,,,,0
40020475,원소 충전 : 바람,7,0,,낙뢰 시전,40020474,1,1800000,,40020475,,,,,,,,,0
40020476,석화,7,10,,"행동 불가, 방어력 증가, 생명력 감소",40020432,1,30000,1000,40020476,,,Icon_Skill_Active_14251,,,,대지의 저주를 받아 몸이 돌처럼 딱딱하게 굳어 죽어갑니다.,,0
40020480,원소 흡수 : 파아그리오의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,15000,,40020480,,,,,,,,,0
40020481,원소 흡수 : 파아그리오의 가호 - 2차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",불의 원소와 공명,,1,10000,,40020480,,,,,,,,,0
40020482,원소 흡수 : 실렌의 가호 - 1차,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",물의 원소와 공명,,1,15000,,40020482,,,,,,,,,0
