Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeName,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
9904101,990410,,6,,12,8,대지파괴,9904101,,,
9904111,990411,,6,,12,8,대지파괴,9904111,,,
9904121,990412,,6,,12,8,대지파괴,9904121,,,
9904131,990413,,6,,12,8,대지파괴,9904131,,,
9904141,990414,,6,,12,8,대지파괴,9904141,,,
9904151,990415,,6,,12,8,대지파괴,9904151,,,
9904161,990416,,6,,12,8,대지파괴,9904161,,,
9904171,990417,,6,,12,8,대지파괴,9904171,,,
9904181,990418,,6,,12,8,대지파괴,9904181,,,
9904191,990419,,6,,12,8,대지파괴,9904191,,,
9904201,990420,,6,,12,8,대지파괴,9904201,,,
9904211,990421,,6,,12,8,대지파괴,9904211,,,
9904221,990422,,6,,12,8,대지파괴,9904221,,,
9904231,990423,,6,,12,8,대지파괴,9904231,,,
9904241,990424,,6,,12,8,대지파괴,9904241,,,
9904251,990425,,6,,12,8,대지파괴,9904251,,,
9904261,990426,,6,,12,8,대지파괴,9904261,,,
9904271,990427,,6,,12,8,대지파괴,9904271,,,
9904281,990428,,6,,12,8,대지파괴,9904281,,,
9904291,990429,,6,,12,8,대지파괴,9904291,,,
9904301,990430,,6,,12,8,대지파괴,9904301,,,
9904311,990431,,6,,12,47,,"990431,500,250,0",,,
9904321,990432,,6,,12,47,,"990432,500,250,0",,,
9904331,990433,,6,,12,47,,"990433,500,250,0",,,
9904341,990434,,6,,12,47,,"990434,500,250,0",,,
9904351,990435,,6,,12,47,,"990435,500,250,0",,,
9904361,990436,,6,,12,47,,"990436,500,250,0",,,
9904371,990437,,6,,12,47,,"990437,500,250,0",,,
9904381,990438,,6,,12,47,,"990438,500,250,0",,,
9904391,990439,,6,,12,47,,"990439,500,250,0",,,
9904401,990440,,6,,12,47,,"990440,500,250,0",,,
9904411,990441,,6,,12,47,,"990441,500,250,0",,,
9904421,990442,,6,,12,47,,"990442,500,250,0",,,
9904431,990443,,6,,12,47,,"990443,500,250,0",,,
9904441,990444,,6,,12,47,,"990444,500,250,0",,,
9904451,990445,,6,,12,47,,"990445,500,250,0",,,
9904461,990446,,6,,12,47,,"990446,500,250,0",,,
9904471,990447,,6,,12,47,,"990447,500,250,0",,,
9904481,990448,,6,,12,47,,"990448,500,250,0",,,
9904491,990449,,6,,12,47,,"990449,500,250,0",,,
9904501,990450,,6,,12,47,,"990450,500,250,0",,,
9904511,990451,,6,,12,47,,"990451,500,250,0",,,
9904521,990452,,6,,12,47,,"990452,500,250,0",,,
9904531,990453,,6,,12,47,,"990453,500,250,0",,,
9904541,990454,,6,,12,47,,"990454,500,250,0",,,
9904551,990455,,6,,12,47,,"990455,500,250,0",,,
9904561,990456,,6,,12,47,,"990456,500,250,0",,,
9904571,990457,,6,,12,47,,"990457,500,250,0",,,
9904581,990458,,6,,12,47,,"990458,500,250,0",,,
9904591,990459,,6,,12,47,,"990459,500,250,0",,,
9904601,990460,,6,,12,47,,"990460,500,250,0",,,
5006611,500661,,6,,12,20,,"100,100,1",1,1,
5002911,500291,,6,,12,20,,"100,100,1",1,1,
5019111,501911,,6,,12,20,,"100,100,1",1,1,
730201,73020,,6,,12,16,,"0,0,40000,40000",1,1,
730212,73021,,6,,12,47,,730212,,,
730221,73022,,6,,12,17,,"0,0,25000,25000",,,
730222,73022,,6,,12,8,,730222,,,
730231,73023,,6,,12,17,,"0,0,25000,25000",1,1,
730232,73023,,6,,12,8,,730232,,,
730241,73024,,6,,12,172,,"1070,1030,0",,,
730251,73025,,6,,12,84,,,1,1,
730261,73026,,6,,12,45,,"0,0,250000,250000",,,
730271,73027,,6,,12,84,,,,,
730281,73028,,6,,12,8,,730281,,,
730291,73029,,6,,12,172,,"-14890,-430,0",,,
730293,73029,,6,,12,8,,730233,,,
730301,73030,,6,,12,172,,"16505,-430,0",,,
730303,73030,,6,,12,8,,730233,,,
730311,73031,,6,,12,69,,730311,,,
731211,73121,,6,,12,8,,731211,,,
731221,73122,,6,,12,8,,731221,,,
731231,73123,,6,,12,8,,731231,,,
731241,73124,,6,,12,8,,731241,,,
731251,73125,,6,,12,8,,731251,,,
731261,73126,,6,,12,8,,731261,,,
731271,73127,,6,,12,69,,731271,,,
731281,73128,,6,,12,69,,731281,,,
731291,73129,,6,,12,69,,731291,,,
731301,73130,,6,,12,69,,731301,,,
731311,73131,,6,,12,69,,731311,,,
731321,73132,,6,,12,25,,,,,
731341,73134,,6,,12,8,,1001,,,
731351,73135,,6,,12,16,,"0,0,45000,45000",,,
731361,73136,,6,,12,8,,731361,,,
731371,73137,,6,,12,69,,731371,,,
731381,73138,,6,,12,16,,,,,
731391,73139,,6,,12,8,,731391,,,
731401,73140,,6,,12,47,,731401,,,
731411,73141,,6,,12,16,,"0,0,40000,40000",,,
731412,73141,,6,,12,8,,731412,,,
731421,73142,,6,,12,16,,"0,0,40000,40000",,,
731422,73142,,6,,12,8,,731412,,,
731431,73143,,6,,12,16,,"0,0,40000,40000",,,
731432,73143,,6,,12,8,,731412,,,
731441,73144,,6,,12,16,,"0,0,40000,40000",,,
731442,73144,,6,,12,8,,731412,,,
731451,73145,,6,,12,16,,"0,0,30000,30000",,,
731452,73145,,6,,12,8,,1001,,,
731461,73146,,6,,12,8,,731461,,,
731471,73147,,6,,12,8,,731471,,,
601661,60166,,6,,12,8,,601661,,,
601662,60166,,6,,12,8,,601662,,,
731481,73148,,6,,12,8,,731481,,,
731482,73148,,6,,12,8,,731482,,,
731491,73149,,6,,12,8,,731491,,,
10000002,12241,,6,,12,206,,"2,10,20",,,
10000003,12241,,6,,12,207,,"2,5,10",,,
10000004,12241,,6,,12,198,,"100,20000,12",,,
4150021,415002,,6,,12,8,,415002,,,
4150031,415003,,6,,12,16,,"0,0,30000,30000",,,
4150032,415003,,6,,12,8,공통 넉다운,1002,,,
4150051,415005,,6,,12,16,,"0,0,45000,45000",,,
4150053,415005,,6,,12,8,,415005,,,
4150061,415006,4150061,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4150062,415006,4150061,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,415005,,,
4150063,415006,4150062,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4150064,415006,4150062,0,"""radius"":400",1,8,,415005,,,
4150072,415007,,6,,12,17,,"0,0,49000,49000",,,
4150073,415007,,6,,12,8,,415005,,,
4150083,415008,,6,,12,152,,"415005,5",,,
4150091,415009,,6,,12,157,,3015205,,,
4150101,415010,,6,,12,8,,415010,,,
4150111,415011,,6,,12,8,,"415011,0,1",,,
4150121,415012,,6,,12,19,,60000,,,
4150122,415012,,6,,12,25,,,,,
4150123,415012,,6,,12,47,,415012,,,
4150131,415013,,6,,12,16,,"0,0,15000,15000",,,
4150132,415013,,6,,12,8,,415013,,,
4150151,415015,,6,,12,50,,500,,,
4150153,415015,,6,,12,8,,4150214,,,
4150154,415015,,6,,12,8,,4150215,,,
4150161,415016,,6,,12,8,,415016,,,
4150171,415017,,6,,12,16,,"0,0,30000,30000",,,
4150172,415017,,6,,12,17,,"0,0,30000,30000",,,
4150173,415017,,6,,12,152,,"415018,1",,,
4150181,415018,,6,,12,17,,"0,0,43000,43000",,,
4150182,415018,,6,,12,8,,"415018,0,0,1",,,
4150191,415019,4150191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4150192,415019,4150191,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,415018,,,
4150193,415019,4150192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4150194,415019,4150192,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,415018,,,
4150201,415020,4150201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,17,,"0,0,45000,45000",,,
4150202,415020,4150201,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800",1,8,,415018,,,
4150203,415020,4150202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,17,,"0,0,45000,45000",,,
4150204,415020,4150202,5,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",1,8,,415018,,,
41502102,415021,,6,,12,8,,"4150212,0,0,5",,,
41502103,415021,,6,,12,8,,"4150213,0,0,5",,,
4150221,415022,,6,,12,16,,"0,0,40000,40000",,,
4150222,415022,,6,,12,8,공통 넉다운,1002,,,
4150231,415023,,6,,12,47,,415023,,,
4150241,415024,,6,,12,16,,"0,0,22500,22500",,,
4150242,415024,,6,,12,17,,"0,0,22500,22500",,,
4150243,415024,,6,,12,8,,415018,,,
4150251,415025,,6,,12,47,,"415004,800,1,0,360",,,
4150252,415025,,6,,12,47,,"415004,800,1,0,360",,,
4150253,415025,,6,,12,47,,"415004,800,1,0,360",,,
4150281,415028,,6,,12,152,,"415011,1",,,
4150292,415029,,6,,12,8,,4150214,,,
4150293,415029,,6,,12,8,,4150215,,,
4150361,415036,,6,,12,8,,415036,,,
4150371,415037,,6,,12,8,,415037,,,
4150381,415038,,6,,12,8,,415038,,,
4150391,415039,,6,,12,47,,"415012,600,1,0,360",,,
4150411,415041,,6,,12,8,,415041,,,
4150421,415042,4150421,4,"""minRadius"":700, ""maxRadius"":1000",1,17,,"0,0,45000,45000",,,
4150422,415042,4150421,4,"""minRadius"":700, ""maxRadius"":1000",1,8,,415005,,,
4150423,415042,4150422,0,"""radius"":400",1,17,,"0,0,45000,45000",,,
4150424,415042,4150422,0,"""radius"":400",1,8,,415005,,,
4150431,415043,,6,,12,8,,415043,,,
4150441,415044,,6,,12,20,,100000,,,
4150451,415045,,6,,12,8,,415045,,,
4150461,415046,,6,,12,8,,415046,,,
4150471,415047,,6,,12,8,,415047,,,
4150481,415048,,6,,12,8,,415048,,,
400201011,40020101,,6,,12,69,,40020101,,,
400201021,40020102,,6,,12,16,,"0,0,5000,5000",,,
400201022,40020102,,6,,12,8,,40020102,,,
400201031,40020103,,6,,12,8,,40020103,,,
400201041,40020104,,6,,12,8,,40020103,,,
400201051,40020105,,6,,12,16,,"0,0,18000,18000",,,
400201052,40020105,,6,,12,8,,40020105,,,
400201061,40020106,,6,,12,19,,30000,,,
400201062,40020106,,6,,12,8,,40020106,,,
400201071,40020107,,6,,12,16,,"0,0,30000,30000",,,
400201081,40020108,,6,,12,69,,40020108,,,
400201091,40020109,,6,,12,47,,40020109,,,
400201101,40020110,,6,,12,17,,"0,0,60000,60000",,,
400201102,40020110,,6,,12,8,,1001,,,
400201103,40020110,,6,,12,25,,1,,,
400201111,40020111,,6,,12,47,,40020111,,,
400201121,40020112,,6,,12,17,,"0,0,60000,60000",,,
400201122,40020112,,6,,12,8,,1001,,,
400201123,40020112,,6,,12,25,,1,,,
400201131,40020113,,6,,12,20,,"2000,2000,1",,,
400201132,40020113,,6,,12,8,,1001,,,
400201133,40020113,,6,,12,25,,1,,,
400201141,40020114,,6,,12,8,,40020114,,,
400201142,40020114,,6,,12,25,,1,,,
400201151,40020115,,6,,12,8,,40020115,,,
400201152,40020115,,6,,12,25,,1,,,
400201161,40020116,,6,,12,8,,40020116,,,
400201162,40020116,,6,,12,25,,1,,,
400201171,40020117,,6,,12,56,,,,,
400201172,40020117,,6,,12,55,,,,,
400201181,40020118,,6,,12,8,,40020118,,,
400201241,40020124,,6,,12,8,,40020124,,,
400201251,40020125,,6,,12,8,,40020125,,,
400201261,40020126,,6,,12,47,,"40020126,1000,0,0,360",,,
400201262,40020126,,6,,12,47,,"40020126,1000,0,0,360",,,
400201263,40020126,,6,,12,47,,"40020126,1000,0,0,360",,,
400201264,40020126,,6,,12,47,,"40020126,1000,0,0,360",,,
400201265,40020126,,6,,12,47,,"40020126,1000,0,0,360",,,
400201271,40020127,,6,,12,84,,,,,
400201281,40020128,,6,,12,47,,40020161,,,
400201291,40020129,,6,,12,47,,40020129,,,
400201292,40020129,,6,,12,25,,,,,
400201301,40020130,,6,,12,69,,40020130,,,
400201311,40020131,,6,,12,47,,"40020131,500,0,0,360",,,
400201312,40020131,,6,,12,47,,"40020131,500,0,0,360",,,
400201313,40020131,,6,,12,47,,"40020131,500,0,0,360",,,
400201321,40020132,,6,,12,152,,"40020176,1",,,
400201322,40020132,,6,,12,8,,40020132,,,
400201331,40020133,,6,,12,8,,40020133,,,
400201341,40020134,,6,,12,19,,10000000,,,
400201351,40020135,,6,,12,25,,,,,
400201361,40020136,,6,,12,8,,40020136,,,
400201371,40020137,,6,,12,78,,,,,
400201381,40020138,,6,,12,84,,,,,
400201391,40020139,,6,,12,152,,"40020121,1",,,
400201392,40020139,,6,,12,152,,"40020120,1",,,
400201393,40020139,,6,,12,152,,"40020122,1",,,
400201394,40020139,,6,,12,152,,"40020123,1",,,
400201395,40020139,,6,,12,152,,"40020166,4",,,
400201451,40020145,,6,,12,84,,,,,
400201461,40020146,,6,,12,8,,40020146,,,
400201471,40020147,,6,,12,8,,40020147,,,
400201481,40020148,,6,,12,8,,40020148,,,
400201491,40020149,,6,,12,8,,40020149,,,
400201501,40020150,,6,,12,17,,"0,0,50000,50000",,,
400201502,40020150,,6,,12,8,,40020150,,,
400201511,40020151,,6,,12,17,,"0,0,50000,50000",,,
400201521,40020152,,6,,12,17,,"0,0,50000,50000",,,
400201531,40020153,,6,,12,17,,"0,0,45000,45000",,,
400201541,40020154,,6,,12,17,,"0,0,45000,45000",,,
400201551,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201552,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201553,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201554,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201555,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201556,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201557,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201558,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201559,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201560,40020155,,6,,12,47,,"40020155,1000,0,0,360",,,
400201561,40020156,,6,,12,8,,40020121,,,
400201562,40020156,,6,,12,8,,40020120,,,
400201563,40020156,,6,,12,8,,40020122,,,
400201564,40020156,,6,,12,8,,40020123,,,
400201565,40020156,,6,,12,8,,40020121,,,
400201571,40020157,,6,,12,8,,40020157,,,
400201581,40020158,,6,,12,8,,40020158,,,
400201591,40020159,,6,,12,8,,40020159,,,
400201601,40020160,,6,,12,8,,40020160,,,
400201611,40020161,,6,,12,47,,40020161,,,
400201621,40020162,,6,,12,47,,40020162,,,
400201631,40020163,,6,,12,47,,40020163,,,
400201641,40020164,,6,,12,47,,40020164,,,
400201651,40020165,,6,,12,8,,40020165,,,
400201661,40020166,,6,,12,8,,"40020166,40020421",,,
400201671,40020167,,6,,12,47,,40020167,,,
400201681,40020168,,6,,12,17,,"0,0,30000,30000",,,
400201682,40020168,,6,,12,8,,40020150,,,
400201691,40020169,,6,,12,152,,"40020166,4",,,
400201701,40020170,,6,,12,16,,"0,0,52000,52000",,,
400201711,40020171,,6,,12,16,,"0,0,60000,60000",,,
400201721,40020172,,6,,12,16,,"0,0,45000,45000",,,
400201731,40020173,,6,,12,47,,40020173,,,
400201732,40020173,,6,,12,157,,3020403,,,
400201741,40020174,,6,,12,8,,40020174,,,
400201751,40020175,,6,,12,8,,40020175,,,
400201761,40020176,,6,,12,8,,40020176,,,
400201762,40020176,,6,,12,157,,3020404,,,
400201771,40020177,,6,,12,84,,,,,
400201781,40020178,,6,,12,69,,40020177,,,
400201791,40020179,,6,,12,16,,"0,0,70000,70000",,,
400201801,40020180,,6,,12,8,,40020180,,,
400201802,40020180,,6,,12,8,,40020499,,,
400201811,40020181,,6,,12,8,,40020181,,,
400201812,40020181,,6,,12,8,,40020499,,,
400201821,40020182,,6,,12,8,,40020182,,,
400201822,40020182,,6,,12,8,,40020499,,,
400201831,40020183,,6,,12,8,,40020183,,,
400201832,40020183,,6,,12,8,,40020499,,,
400201841,40020184,,6,,12,8,,40020184,,,
400201842,40020184,,6,,12,8,,40020499,,,
400201851,40020185,,6,,12,8,,40020185,,,
400201852,40020185,,6,,12,8,,40020499,,,
400201861,40020186,,6,,12,8,,40020186,,,
400201862,40020186,,6,,12,8,,40020499,,,
400201871,40020187,,6,,12,8,,40020187,,,
400201872,40020187,,6,,12,8,,40020499,,,
400201881,40020188,,6,,12,19,,100000000,,,
400201891,40020189,,6,,12,19,,25000,,,
400201901,40020190,,6,,12,19,,25000,,,
400201911,40020191,,6,,12,19,,25000,,,
400201921,40020192,,6,,12,19,,25000,,,
400201931,40020193,,6,,12,20,,"500,500,1",,,
400201941,40020194,,6,,12,20,,"500,500,1",,,
400201951,40020195,,6,,12,20,,"500,500,1",,,
400201961,40020196,,6,,12,20,,"500,500,1",,,
400201971,40020197,,6,,12,8,,40020197,,,
400201981,40020198,,6,,12,84,,,,,
400201991,40020199,,6,,12,84,,,,,
400202011,40020201,,6,,12,69,,40020201,,,
400202021,40020202,,6,,12,16,,"0,0,5000,5000",,,
400202022,40020202,,6,,12,8,,40020202,,,
400202031,40020203,,6,,12,8,,40020203,,,
400202041,40020204,,6,,12,8,,40020203,,,
400202051,40020205,,6,,12,16,,"0,0,18000,18000",,,
400202052,40020205,,6,,12,8,,40020205,,,
400202061,40020206,,6,,12,19,,30000,,,
400202062,40020206,,6,,12,8,,40020206,,,
400202071,40020207,,6,,12,16,,"0,0,30000,30000",,,
400202081,40020208,,6,,12,69,,40020208,,,
400202091,40020209,,6,,12,47,,40020209,,,
400202101,40020210,,6,,12,17,,"0,0,60000,60000",,,
400202102,40020210,,6,,12,8,,1001,,,
400202103,40020210,,6,,12,25,,1,,,
400202111,40020211,,6,,12,47,,40020211,,,
400202121,40020212,,6,,12,17,,"0,0,60000,60000",,,
400202122,40020212,,6,,12,8,,1001,,,
400202123,40020212,,6,,12,25,,1,,,
400202131,40020213,,6,,12,20,,"2000,2000,1",,,
400202132,40020213,,6,,12,8,,1001,,,
400202133,40020213,,6,,12,25,,1,,,
400202141,40020214,,6,,12,8,,40020214,,,
400202142,40020214,,6,,12,25,,1,,,
400202151,40020215,,6,,12,8,,40020215,,,
400202152,40020215,,6,,12,25,,1,,,
400202161,40020216,,6,,12,8,,40020216,,,
400202162,40020216,,6,,12,25,,1,,,
400202171,40020217,,6,,12,56,,,,,
400202172,40020217,,6,,12,55,,,,,
400202181,40020218,,6,,12,8,,40020218,,,
400202241,40020224,,6,,12,8,,40020224,,,
400202251,40020225,,6,,12,8,,40020225,,,
400202261,40020226,,6,,12,47,,"40020226,1000,0,0,360",,,
400202262,40020226,,6,,12,47,,"40020226,1000,0,0,360",,,
400202263,40020226,,6,,12,47,,"40020226,1000,0,0,360",,,
400202264,40020226,,6,,12,47,,"40020226,1000,0,0,360",,,
400202265,40020226,,6,,12,47,,"40020226,1000,0,0,360",,,
400202271,40020227,,6,,12,84,,,,,
400202281,40020228,,6,,12,47,,40020261,,,
400202291,40020229,,6,,12,47,,40020229,,,
400202292,40020229,,6,,12,25,,,,,
400202301,40020230,,6,,12,69,,40020230,,,
400202311,40020231,,6,,12,47,,"40020231,500,0,0,360",,,
400202312,40020231,,6,,12,47,,"40020231,500,0,0,360",,,
400202313,40020231,,6,,12,47,,"40020231,500,0,0,360",,,
400202321,40020232,,6,,12,152,,"40020276,1",,,
400202322,40020232,,6,,12,8,,40020232,,,
400202331,40020233,,6,,12,8,,40020233,,,
400202341,40020234,,6,,12,19,,10000000,,,
400202351,40020235,,6,,12,25,,,,,
400202361,40020236,,6,,12,8,,40020236,,,
400202371,40020237,,6,,12,78,,,,,
400202381,40020238,,6,,12,84,,,,,
400202391,40020239,,6,,12,152,,"40020221,1",,,
400202392,40020239,,6,,12,152,,"40020220,1",,,
400202393,40020239,,6,,12,152,,"40020222,1",,,
400202394,40020239,,6,,12,152,,"40020223,1",,,
400202395,40020239,,6,,12,152,,"40020266,4",,,
400202451,40020245,,6,,12,84,,,,,
400202461,40020246,,6,,12,8,,40020246,,,
400202471,40020247,,6,,12,8,,40020247,,,
400202481,40020248,,6,,12,8,,40020248,,,
400202491,40020249,,6,,12,8,,40020249,,,
400202501,40020250,,6,,12,17,,"0,0,50000,50000",,,
400202502,40020250,,6,,12,8,,40020250,,,
400202511,40020251,,6,,12,17,,"0,0,50000,50000",,,
400202521,40020252,,6,,12,17,,"0,0,50000,50000",,,
400202531,40020253,,6,,12,17,,"0,0,45000,45000",,,
400202541,40020254,,6,,12,17,,"0,0,45000,45000",,,
400202551,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202552,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202553,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202554,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202555,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202556,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202557,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202558,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202559,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202560,40020255,,6,,12,47,,"40020255,1000,0,0,360",,,
400202561,40020256,,6,,12,8,,40020221,,,
400202562,40020256,,6,,12,8,,40020220,,,
400202563,40020256,,6,,12,8,,40020222,,,
400202564,40020256,,6,,12,8,,40020223,,,
400202565,40020256,,6,,12,8,,40020221,,,
400202571,40020257,,6,,12,8,,40020257,,,
400202581,40020258,,6,,12,8,,40020258,,,
400202591,40020259,,6,,12,8,,40020259,,,
400202601,40020260,,6,,12,8,,40020260,,,
400202611,40020261,,6,,12,47,,40020261,,,
400202621,40020262,,6,,12,47,,40020262,,,
400202631,40020263,,6,,12,47,,40020263,,,
400202641,40020264,,6,,12,47,,40020264,,,
400202651,40020265,,6,,12,8,,40020265,,,
400202661,40020266,,6,,12,8,,"40020266,40020421",,,
400202671,40020267,,6,,12,47,,40020267,,,
400202681,40020268,,6,,12,17,,"0,0,30000,30000",,,
400202682,40020268,,6,,12,8,,40020250,,,
400202691,40020269,,6,,12,152,,"40020266,4",,,
400202701,40020270,,6,,12,16,,"0,0,52000,52000",,,
400202711,40020271,,6,,12,16,,"0,0,60000,60000",,,
400202721,40020272,,6,,12,16,,"0,0,45000,45000",,,
400202731,40020273,,6,,12,47,,40020273,,,
400202732,40020273,,6,,12,157,,3021403,,,
400202741,40020274,,6,,12,8,,40020274,,,
400202751,40020275,,6,,12,8,,40020275,,,
400202761,40020276,,6,,12,8,,40020276,,,
400202762,40020276,,6,,12,157,,3021404,,,
400202771,40020277,,6,,12,84,,,,,
400202781,40020278,,6,,12,69,,40020277,,,
400202791,40020279,,6,,12,16,,"0,0,70000,70000",,,
400202801,40020280,,6,,12,8,,40020280,,,
400202802,40020280,,6,,12,8,,40020499,,,
400202811,40020281,,6,,12,8,,40020281,,,
400202812,40020281,,6,,12,8,,40020499,,,
400202821,40020282,,6,,12,8,,40020282,,,
400202822,40020282,,6,,12,8,,40020499,,,
400202831,40020283,,6,,12,8,,40020283,,,
400202832,40020283,,6,,12,8,,40020499,,,
400202841,40020284,,6,,12,8,,40020284,,,
400202842,40020284,,6,,12,8,,40020499,,,
400202851,40020285,,6,,12,8,,40020285,,,
400202852,40020285,,6,,12,8,,40020499,,,
400202861,40020286,,6,,12,8,,40020286,,,
400202862,40020286,,6,,12,8,,40020499,,,
400202871,40020287,,6,,12,8,,40020287,,,
400202881,40020288,,6,,12,19,,100000000,,,
400202891,40020289,,6,,12,19,,80000,,,
400202901,40020290,,6,,12,19,,80000,,,
400202911,40020291,,6,,12,19,,80000,,,
400202921,40020292,,6,,12,19,,80000,,,
400202931,40020293,,6,,12,20,,"500,500,1",,,
400202941,40020294,,6,,12,20,,"500,500,1",,,
400202951,40020295,,6,,12,20,,"500,500,1",,,
400202961,40020296,,6,,12,20,,"500,500,1",,,
400202971,40020297,,6,,12,8,,40020297,,,
400202981,40020298,,6,,12,84,,,,,
400202991,40020299,,6,,12,84,,,,,
400203011,40020301,,6,,12,69,,40020301,,,
400203021,40020302,,6,,12,16,,"0,0,5000,5000",,,
400203022,40020302,,6,,12,8,,40020302,,,
400203031,40020303,,6,,12,8,,40020303,,,
400203041,40020304,,6,,12,8,,40020303,,,
400203051,40020305,,6,,12,16,,"0,0,18000,18000",,,
400203052,40020305,,6,,12,8,,40020305,,,
400203061,40020306,,6,,12,19,,30000,,,
400203062,40020306,,6,,12,8,,40020306,,,
400203071,40020307,,6,,12,16,,"0,0,30000,30000",,,
400203072,40020307,,6,,12,8,,1001,,,
400203081,40020308,,6,,12,69,,40020308,,,
400203091,40020309,,6,,12,47,,40020309,,,
400203101,40020310,,6,,12,17,,"0,0,60000,60000",,,
400203102,40020310,,6,,12,8,,1001,,,
400203103,40020310,,6,,12,25,,1,,,
400203111,40020311,,6,,12,47,,40020311,,,
400203121,40020312,,6,,12,17,,"0,0,60000,60000",,,
400203122,40020312,,6,,12,8,,1001,,,
400203123,40020312,,6,,12,25,,1,,,
400203131,40020313,,6,,12,20,,"2000,2000,1",,,
400203132,40020313,,6,,12,8,,1001,,,
400203133,40020313,,6,,12,25,,1,,,
400203141,40020314,,6,,12,8,,40020314,,,
400203142,40020314,,6,,12,25,,1,,,
400203151,40020315,,6,,12,8,,40020315,,,
400203152,40020315,,6,,12,25,,1,,,
400203161,40020316,,6,,12,8,,40020316,,,
400203162,40020316,,6,,12,25,,1,,,
400203171,40020317,,6,,12,56,,,,,
400203172,40020317,,6,,12,55,,,,,
400203181,40020318,,6,,12,8,,40020318,,,
400203241,40020324,,6,,12,8,,40020324,,,
400203251,40020325,,6,,12,8,,40020325,,,
400203261,40020326,,6,,12,47,,"40020326,1000,0,0,360",,,
400203262,40020326,,6,,12,47,,"40020326,1000,0,0,360",,,
400203263,40020326,,6,,12,47,,"40020326,1000,0,0,360",,,
400203264,40020326,,6,,12,47,,"40020326,1000,0,0,360",,,
400203265,40020326,,6,,12,47,,"40020326,1000,0,0,360",,,
400203271,40020327,,6,,12,84,,,,,
400203281,40020328,,6,,12,47,,40020361,,,
400203291,40020329,,6,,12,47,,40020329,,,
400203292,40020329,,6,,12,25,,,,,
400203301,40020330,,6,,12,69,,40020330,,,
400203311,40020331,,6,,12,47,,"40020331,500,0,0,360",,,
400203312,40020331,,6,,12,47,,"40020331,500,0,0,360",,,
400203313,40020331,,6,,12,47,,"40020331,500,0,0,360",,,
400203314,40020331,,6,,12,47,,"40020331,500,0,0,360",,,
400203315,40020331,,6,,12,47,,"40020331,500,0,0,360",,,
400203321,40020332,,6,,12,152,,"40020376,1",,,
400203322,40020332,,6,,12,8,,40020332,,,
400203331,40020333,,6,,12,8,,40020333,,,
400203341,40020334,,6,,12,19,,10000000,,,
400203351,40020335,,6,,12,25,,,,,
400203361,40020336,,6,,12,8,,40020336,,,
400203371,40020337,,6,,12,78,,,,,
400203381,40020338,,6,,12,84,,,,,
400203391,40020339,,6,,12,152,,"40020321,1",,,
400203392,40020339,,6,,12,152,,"40020320,1",,,
400203393,40020339,,6,,12,152,,"40020322,1",,,
400203394,40020339,,6,,12,152,,"40020323,1",,,
400203395,40020339,,6,,12,152,,"40020366,4",,,
400203451,40020345,,6,,12,84,,,,,
400203461,40020346,,6,,12,8,,40020346,,,
400203471,40020347,,6,,12,8,,40020347,,,
400203481,40020348,,6,,12,8,,40020348,,,
400203491,40020349,,6,,12,8,,40020349,,,
400203501,40020350,,6,,12,17,,"0,0,50000,50000",,,
400203502,40020350,,6,,12,8,,40020350,,,
400203511,40020351,,6,,12,17,,"0,0,50000,50000",,,
