Id,Type,GroupId,Name,PortraitTexture,Message,Duration,Delay,Sound,GuideOnly
3724,0,1623,판,CatTheCat_01,오엘 마훔에게는 2명의 두목이 있다냥.,3.5,0,,0
3725,0,1623,판,CatTheCat_01,백인대장 라바키 부터 처리하자냥.,4,0,,0
3726,0,1624,라바키,Icon_MonsterCore_OelMahumWarrior,건방진 놈들! 감히 내게 도전 하다니!,3.5,0,,0
3727,0,1624,오엘 마훔 주술사,Icon_MonsterCore_OelMahumShaman,잘 된 일 아니겠습니까? 라바키님?,3.5,0,,0
3728,0,1624,라바키,Icon_MonsterCore_OelMahumWarrior,그래! 이 참에 포상금이나 잔뜩 챙겨야지! 크하하!,3.5,0,,0
3729,0,1624,러셀,ArmorMerchant_01,이런! 우리 꽤 얕보이고 있나 보군!,4,0,,0
3730,0,1625,러셀,ArmorMerchant_01,이런게 의미가 있는 건가?,3,0,,0
3731,0,1625,판,CatTheCat_01,더 강하다는 것을 보여줘야 한다냥,4,0,,0
3732,0,1626,판,CatTheCat_01,이제 상급 주술사 우쿠라 차례다냥!,4,0,,0
3733,0,1626,판,CatTheCat_01,남쪽으로 한 참 가야 한다냥.,4,0,,0
3734,0,1626,러셀,ArmorMerchant_01,뒤에 달라 붙는 놈들은 가급적 무시하게.,3.5,2,,0
3735,0,1626,러셀,ArmorMerchant_01,일일이 상대하다가는 끝이 없겠군 그래.,3.5,0,,0
3736,0,1626,러셀,ArmorMerchant_01,그런데 만물상 자넨 웬일로 그리 열심히지?,4,1,,0
3737,0,1626,판,CatTheCat_01,하딘님의 특별 의뢰다냥.,3.5,0,,0
3738,0,1626,판,CatTheCat_01,나보다 오렌을 많이 다녀 본 모험가는 없다냥.,3.5,0,,0
3739,0,1626,러셀,ArmorMerchant_01,하하! 난 또 자네가 정의에 눈 뜬줄 알았지.,3.5,0,,0
3740,0,1626,판,CatTheCat_01,바보냥! 돈 안되는 일은 안한다냥.,4,0,,0
3741,0,1627,우쿠라,Icon_MonsterCore_OelMahumShaman,아니 네놈들은? 굳이 찾아갈 수고를 덜었군!,4,1,,0
3742,0,1627,러셀,ArmorMerchant_01,간다아! 죽고 싶은 놈은 누구냐!,3.5,0,,0
3743,0,1627,우쿠라,Icon_MonsterCore_OelMahumShaman,겁이 없는 놈이구나! 내 손으로 죽여주겠다!,4,0,,0
3744,0,1628,러셀,ArmorMerchant_01,괜히 화만 돋울 것 같은데,3.5,0,,0
3745,0,1628,판,CatTheCat_01,날 믿어라 냥! 그러니 맨날 몸이 고생하는 거다냥!,4,0,,0
3746,0,1629,러셀,ArmorMerchant_01,그 '과시'의 효과가 있는지는 잘 모르겠군.,3.5,0,,0
3747,0,1629,판,CatTheCat_01,쫓아오는 놈들이 없지 않냥? 그럼 된 거 아니냥?,4,0,,0
3748,0,1630,아이언투쓰,Icon_MonsterCore_OelMahumWarrior,들어 올 땐 니맘 이었겠지만 나갈때는 아니야!,4,0,,0
3749,0,1631,러셀,ArmorMerchant_01,아니! 판? 두목이 2명이라며!,3,0,,0
3750,0,1631,판,CatTheCat_01,냥! 냥! 어... 후냥!! 지금 그게 중요하냥!,3,0,,0
3751,0,1631,오엘 마훔 주술사,Icon_MonsterCore_OelMahumShaman,저 놈입니다! 깃발을 꽂았어요!,3,1,,0
3752,0,1631,아이언투쓰,Icon_MonsterCore_OelMahumWarrior,라바키와 우쿠라는 내가 가장 아끼는 부하였는데!,3.5,0,,0
3753,0,1631,아이언투쓰,Icon_MonsterCore_OelMahumWarrior,네 놈들을 꼬챙이에 꿰어 버리겠어!,3,0,,0
3754,0,1631,러셀,ArmorMerchant_01,이거.. 제대로 역효과로군!,3,1,,0
3755,0,1631,판,CatTheCat_01,후냥! 으냥! 어떡하냥! 무섭다냥!,3,0,,0
3756,0,1631,아이언투쓰,Icon_MonsterCore_OelMahumWarrior,죽어! 이 요망한 고양이 녀석!,3,0,,0
3757,0,1631,판,CatTheCat_01,끼약!,2,0,,0
3758,0,1631,러셀,ArmorMerchant_01,판? 다쳤군! 빨리 해치우자구!,4,0,,0
3759,0,1632,오엘 마훔 전사,Icon_MonsterCore_OelMahumWarrior,쓸어버려라!,2.5,0,,0
3760,0,1632,겔란,DarkAssociation,암~! 그래야지~! 뼈도 못 추리게 만들어라!,3.5,0,,0
3761,0,1632,오엘 마훔 전사,Icon_MonsterCore_OelMahumWarrior,예! 알겠습니다!,3.5,0,,0
3762,0,1633,아이멜,Aimel,어딜 가시나요? 나으리?,3,0,,0
3763,0,1633,겔란,DarkAssociation_01_03,으헉? 누. 누구냐!,2.5,0,,0
3764,0,1633,아이멜,Aimel,뭐~? 날 모르다니 실망이네!,3,0,,0
3765,0,1634,아이멜,Aimel,앞으로는 기억해둬라! 어둠의 결사!,3.5,0,,0
3766,0,1634,아이멜,Aimel,나는 은빛용병단의 아이멜! 알겠냐!,3.5,0,,0
3767,0,1634,겔란,DarkAssociation_01_03,흥! 멍청한 여자가 하나 있다고는 들었지!,3.5,0,,0
3768,0,1634,겔란,DarkAssociation_01_03,에르제베트 님에 비하면 너 따위는!,3.5,0,,0
3769,0,1634,아이멜,Aimel,에르제베트... 내 앞에서 그 이름을 말하다니...,3.5,0,,0
3770,0,1634,아이멜,Aimel,너... 실수한 거야! 죽어버려!,3.5,0,,0
3771,0,1634,겔란,DarkAssociation_01_03,크읏! 제기랄! 뭐 이런 여자가!,3.5,0,,0
3772,0,1635,에몬,Resident_02_02,테오도르 님! 몰리라는 여자는 대체... 누군가요?,4,0,,0
3773,0,1635,테오도르,HardinsFollower,나도 궁금하군. 한 가지 확실한 건.,3,0,,0
3774,0,1635,테오도르,HardinsFollower,어둠의 결사가 그녀를 노리고 있다는 거네.,3.5,0,,0
3775,0,1635,에몬,Resident_02_02,그런 마력이라니... 마법진이 버텨준 게 다행이네요.,4,0,,0
3776,0,1636,에몬,Resident_02_02,구체적으로 어떻게 쓸모가 있는지 알 수 있을까요?,3.5,0,,0
3777,0,1636,판,CatTheCat_01,시끄럽다냥! 상아탑 마법사는 여과기가 필요 없는 거냥?,3.5,0,,0
3778,0,1636,에몬,Resident_02_02,아닙니다요. 만물상 나으리. 소인은 여과기가 필요합죠~!,3.5,0,,0
3779,0,1636,테오도르,HardinsFollower,하하하... 에몬. 그냥 여과기 값이라 생각하게.,3.5,0,,0
3780,0,1636,테오도르,HardinsFollower,나는 몰리를 데리러 가겠네. 좀 더 안쪽에서 보도록 하지.,3.5,0,,0
3781,0,1637,에몬,Resident_02_02,그런 걸 알다니. 그냥 시끄러운 고양이는 아니었군요.,4,2,,0
3782,0,1637,판,CatTheCat_01,만물상은 아무나 하는 줄 아냥?,4,0,,0
3783,0,1638,에몬,Resident_02_02,이런 건 몰랐나 봅니다? 만물상 씨!,3.5,2,,0
3784,0,1638,판,CatTheCat_01,만물상은 예언자가 아니다냥! 깐죽대지 마라냥!,3.5,0,,0
3785,0,1638,패러사이트 좀비,Icon_MonsterCore_ZombieLordCrowl,크르아아! 맛있어 보인다! 크으...,3.5,1,,0
3786,0,1638,에몬,Resident_02_02,우웃... 제... 이야기는 아니겠죠?,3.5,0,,0
3787,0,1638,판,CatTheCat_01,마...만물상은 맛 없다냥! 보장한다냥!,4,0,,0
3788,0,1639,판,CatTheCat_01,후냥! 힘 좀 써 보라냥! 어떻게 좀 해 보라냥!,4,0,,0
3789,0,1640,판,CatTheCat_01, 따라 잡혔다냥! 후냥!!,3,1,,0
3790,0,1640,러셀,ArmorMerchant_01,이야! 여기서 재미난 걸 하고 있었잖아?,3.5,0,,0
3791,0,1640,에몬,Resident_02_02,우와아! 지원군이군요!,3,0,,0
3792,0,1640,아이멜,Aimel,판 녀석 부탁 다 들어주다간 끝이 없다니깐!,3.5,0,,0
3793,0,1640,패러사이트 좀비로드,Icon_MonsterCore_ZombieLordCrowl,캬아악! 크아악!,2.5,0,,0
3794,0,1640,판,CatTheCat_01,내 탓이 아니다냥! 후냥!! 저거 좀 어떻게 해봐라냥,3.5,0,,0
3795,0,1640,러셀,ArmorMerchant_01,맡겨두게!,3.5,0,,0
3796,0,1641,러셀,ArmorMerchant_01,조심해라! 아이멜!,2.5,1,,0
3797,0,1641,아이멜,Aimel,걱정은 붙들어 메라구!,2.5,0,,0
3798,0,1641,아이멜,Aimel,이쪽이다! 발효 덜 된 아저씨들!,3,1,,0
3799,0,1641,패러사이트 좀비,Icon_MonsterCore_ZombieLordCrowl,크와아아아!,3,0,,0
3800,0,1642,아이멜,Aimel,거기 그 날개 달린 놈들 처리하고 나면 여기로 좀 와봐!,4,4,,0
3801,0,1642,판,CatTheCat_01,이게 에몬이 말한 장치 인가 보다냥.,4,4,,0
3802,0,1643,어둠의 결사,DarkAssociation,모두 죽여라!,3,0,,0
3803,0,1643,아이멜,Aimel,흐흥! 귀찮은 건 내 쪽이야!,4,0,,0
3804,0,1643,판,CatTheCat_01,후냥! 나 오늘 너무 무리한다냥!,4,2,,0
3805,0,1644,에몬,Resident_02_02,대체 왜 결계장치를 망가뜨리는 거요!,3.5,0,,0
3806,0,1644,겔란,DarkAssociation_01_03,애당초 포자의 바다가 이렇게 된 건 네놈들 탓이지!,3.5,0,,0
3807,0,1644,겔란,DarkAssociation_01_03,하아~ 네놈들 질문에 일일이 답할 필요는 없겠지.,3.5,1,,0
3808,0,1644,겔란,DarkAssociation_01_03,몰리를 내 놓거나 죽거나!,3.5,0,,0
3809,0,1645,테오도르,HardinsFollower,금방 다녀오겠다. 몰리를 잘 부탁하네,4,0,,0
3810,0,1645,아이멜,Aimel,맡겨둬요!,3,0,,0
3811,0,1645,몰리,Magician_01_02,제 걱정은 마세요. 테오도르 님.,4,0,,0
3812,0,1646,에몬,Resident_02_02,이동 마법석을 써서 다녀오겠습니다.,4,0,,0
3813,0,1646,러셀,ArmorMerchant_01,하하하. 난 뛰어갈 생각이었는데 말이지. 잘됐군.,4,0,,0
3814,0,1647,아이멜,Aimel,빨리 가자! 다리를 건너야 해!,4,0,,0
3815,0,1648,겔란,DarkAssociation_01_03,크크크! 역시 엠브리온님은 대단하시군.,3.5,0,,0
3816,0,1648,겔란,DarkAssociation_01_03,네놈들을 흩어 놓는 게 이렇게 쉬운 일이었다니.,3.5,0,,0
4778,0,1648,아이멜,Aimel,웃기시네! 결계장치 수리하러 돌아간 거거든?,3.5,0,,0
4779,0,1648,겔란,DarkAssociation_01_03,멍청한 계집! 결계장치가 저절로 고장 나겠냐?,3.5,0,,0
4780,0,1648,겔란,DarkAssociation_01_03,결계장치만 고장 내도 알아서 흩어질거라 하셨지.,3.5,0,,0
4781,0,1648,아이멜,Aimel,오호? 그럼 남은 게 나라서 일이 쉬워 보였니?,3.5,0,,0
4782,0,1648,겔란,DarkAssociation_01_03,제일 허약한 너에게 몰리를 맡기다니! 크하하!,3.5,0,,0
4783,0,1648,아이멜,Aimel,"웃어? 그래! 지옥 가는 길, 웃으며 가는 것도 좋겠지!",3.5,0,,0
4784,0,1648,겔란,DarkAssociation_01_03,크하하하하하!,3.5,0,,0
3817,0,1649,몰리,Magician_01_02, 이제 따라오지 않아요.,4,0,,0
3818,0,1650,판 루엠,Icon_MonsterCore_Pan,감히 우리 동족을 죽여?,4,0,,0
3819,0,1650,판 루엠,Icon_MonsterCore_Pan,간이 배 밖에 나왔구나!,4,0,,0
3820,0,1651,굶주린 판 루엠,Icon_MonsterCore_Pan,마침 배고팠는데 잘 됐다!,4,0,,0
3821,0,1651,굶주린 판 루엠,Icon_MonsterCore_Pan,털 하나 남김없이 먹어줄게!,4,0,,0
3822,0,1652,제니스,Resident_05,결계석은 저기입니다. 그럼 전 이만 가볼게요.,4,0,,0
3823,0,1653,아이멜,Aimel,만물상은 정말 직업정신이 투철해.,3.5,0,,0
3824,0,1653,판,CatTheCat_01,모든 만물상이 나 정도는 아니다냥.,3.5,0,,0
3825,0,1653,몰리,Magician_01_02,뭐든 열심히 하는 건 좋은 거 아닌가요?,3.5,0,,0
3826,0,1653,판,CatTheCat_01,아무렴이다냥! 난 좋은 만물상이다냥!,3.5,0,,0
3827,0,1654,한센,SmeltingMerchant_01_02,흡혈 박쥐 부터 좀 처치해주세요.,4,0,,0
3828,0,1654,한센,SmeltingMerchant_01_02,이상한 폭풍 이후 마물들이 마구 튀어나왔어요.,4,0,,0
3829,0,1654,한센,SmeltingMerchant_01_02,여긴 묘지다 보니 더 심각한 상태죠.,4,0,,0
3830,0,1655,판,CatTheCat_01,빨리 다녀 오라냥! 느낌이 안좋다냥!,4,0,,0
3831,0,1656,어둠의 결사,DarkAssociation,네놈들도 이제는 끝이다.,3,0,,0
3832,0,1656,어둠의 결사,DarkAssociation,모두 쳐라! 한 놈도 살려두지 마!,4,0,,0
3833,0,1657,러셀,ArmorMerchant_01,크읏! 뭐야! 여태껏 나오던 놈들이랑은 차원이 다른데?,4,0,,0
3834,0,1657,어둠의 결사,DarkAssociation,그야 이제는 봐줄 필요가 없으니까 말이야.,4,0,,0
3835,0,1657,테오도르,HardinsFollower,봐줬다니 ... ... 무슨 말이지?,3,0,,0
3836,0,1657,어둠의 결사,DarkAssociation,네놈들은 엠브리온님의 발끝에도 미치지 못한다!,4,0,,0
3837,0,1657,데스파이어,Icon_MonsterCore_DeathFire,크크크 그저 그분의 뜻대로 놀아났을 뿐!,4,0,,0
3838,0,1657,데스파이어,Icon_MonsterCore_DeathFire,무지렁이 같은 머리로는 이해가 안 가겠지. 크크크,4,0,,0
3839,0,1657,테오도르,HardinsFollower,그렇군!... 그런 거였어.,3,0,,0
3840,0,1657,러셀,ArmorMerchant_01,왜.... 왜 그러십니까? 테오도르 님!,3,0,,0
3841,0,1657,테오도르,HardinsFollower,모두 전력으로 맞붙어라!,3,0,,0
3842,0,1658,테오도르,HardinsFollower,아이멜과 몰리가 위험해!,4,0,,0
3847,0,1659,판,CatTheCat_01,"곧 따라 가겠다냥! 아이멜,몰리도 데리고 가겠다냥!",4,0,,0
4754,0,1660,판,CatTheCat_01,버섯이 여기로 몰려 온다냥!,4,0,,0
4755,0,1660,판,CatTheCat_01,도대체 버섯에 무슨짓을 한거냥!,4,0,,0
4785,0,1661,몰리,Magician_01_02,혼자 남으신 할아버지가 걱정되요.,4,1,,0
4786,0,1661,아이멜,Aimel,일단은 네가 살던 집으로 가자.,4,0,,0
4210,0,117001,타이런,Officer_Oren_01,상아탑에 발생한 변고의 원인이 무엇인지는 모르네,3,0,,0
4211,0,117001,타이런,Officer_Oren_01,우선은 어둠의 결사를 처치하고 나서 생각해보도록 하지,3,0,,0
4212,0,117002,타이런,Officer_Oren_01,상아탑 마법사들이 구조 요청을 해왔네,3,0,,0
4213,0,117002,타이런,Officer_Oren_01,상아탑 마법사들을 찾아 구출해 오게!,3,0,,0
4214,0,117003,상아탑 마법사 라칸,resident_02,감사합니다! 이대로 죽는 줄 알았어요!,3,0,,0
4215,0,117003,어둠의 결사 고위사제,DarkAssociation,거기! 누구냐!,3,0,,0
4216,0,117003,상아탑 마법사 라칸,resident_02,어서 도망쳐요!,3,0,,0
4217,0,117004,상아탑 마법사 라칸,resident_02,저기 쓰러져 있는 동료가 있어요!,3,0,,0
4218,0,117005,상아탑 마법사 자야,Magician_01_03,으윽! 안됍니다! 저는 미끼에요! 모두 도망가세요!,3,0,,0
4219,0,117005,나브라함,DarkAssociation,역시 사냥은 이 맛에 하지! 어리석은 인간들! 후후후,3,0,,0
4220,0,117005,나브라함,DarkAssociation,가라! 피 맛을 볼 시간이다!,3,0,,0
4221,0,117006,타이런,Officer_Oren_01,상아탑에 발생한 변고의 원인이 무엇인지는 모르네,3,0,,0
4222,0,117006,타이런,Officer_Oren_01,우선은 어둠의 결사를 처치하고 나서 생각해보도록 하지,3,0,,0
4223,0,117007,타이런,Officer_Oren_01,상아탑 마법사들이 구조 요청을 해왔네,3,0,,0
4224,0,117007,타이런,Officer_Oren_01,상아탑 마법사들을 찾아 구출해 오게!,3,0,,0
4225,0,117008,상아탑 마법사 라칸,resident_02,감사합니다! 이대로 죽는 줄 알았어요!,3,0,,0
4226,0,117008,어둠의 결사 고위사제,DarkAssociation,거기! 누구냐!,3,0,,0
4227,0,117008,상아탑 마법사 라칸,resident_02,어서 도망쳐요!,3,0,,0
4228,0,117009,클레어,Student,타락한 기사를 최대한 많이 처치해주세요!,3,0,,0
4229,0,117010,클레어,Student,저기에 보이는 건 뭐죠?,3,0,,0
4230,0,117011,클레어,Student,저 영혼석을 통해 타락한 기사가 생겨난 걸까요?,3,0,,0
4231,0,117011,타락한 기사,Icon_MonsterCore_DarkKnight,영혼석에 접근하는 것을 막아라!,3,0,,0
4232,0,117012,클레어,Student,그 영혼석을 파괴해야 해요!,3,0,,0
4233,0,117013,데스파이어,Icon_MonsterCore_DeathFire,큰일이군! 주인님의 분노가 느껴진다!,3,0,,0
4234,0,117013,데스파이어,Icon_MonsterCore_DeathFire,공허의 인형 출력을 최대로 올려라!,3,0,,0
4235,0,117013,데스파이어,Icon_MonsterCore_DeathFire,빨리 적을 해치우고 영혼석을 복구해야 한다!,3,0,,0
4236,0,117013,공허의 인형,Icon_MonsterCore_DarkKnight,크아아아아!,3,0,,0
4237,0,117013,클레어,Student,맙소사! 어떡해요!!!,3,0,,0
4238,0,117014,클레어,Student,타락한 기사를 최대한 많이 처치해주세요!,3,0,,0
4239,0,117015,클레어,Student,저기에 보이는 건 뭐죠?,3,0,,0
4240,0,117016,클레어,Student,저 영혼석을 통해 타락한 기사가 생겨난 걸까요?,3,0,,0
4241,0,117016,타락한 기사,Icon_MonsterCore_DarkKnight,영혼석에 접근하는 것을 막아라!,3,0,,0
4242,0,117017,애나벨,Maid,마법 시약을 만드는 레시피에요. 가끔 요리에도 쓰긴 하지요.,3,0,,0
4243,0,117017,애나벨,Maid,딱히 몸에 해롭지도 않은 거니까. 오해는 말아요.,3,0,,0
4244,0,117017,애나벨,Maid,레시피의 마법적 성질 때문에 마법적 생물의 경우. 본능적으로 이끌릴 거에요,3,0,,0
4245,0,117018,애나벨,Maid,레시피를 구하셨으면 빨리 여길 뜨는 게 좋아요!,3,0,,0
4246,0,117019,애나벨,Maid,역시! 레시피에서 흘러나오는 마력 때문에 가고일들이 꼬이고 있어요!,3,0,,0
4247,0,117019,애나벨,Maid,안전한 곳으로 데려다주세요!,3,0,,0
4248,0,117020,애나벨,Maid,상아탑 안에서는 이런 일이 없었는데!,3,0,,0
4249,0,117020,애나벨,Maid,다들 제정신이 아닌 거 같아요!,3,0,,0
4250,0,117021,애나벨,Maid,마법 시약을 만드는 레시피에요. 가끔 요리에도 쓰긴 하지요.,3,0,,0
4251,0,117021,애나벨,Maid,딱히 몸에 해롭지도 않은 거니까. 오해는 말아요.,3,0,,0
4252,0,117021,애나벨,Maid,레시피의 마법적 성질 때문에 마법적 생물의 경우. 본능적으로 이끌릴 거에요,3,0,,0
4253,0,117022,애나벨,Maid,레시피를 구하셨으면 빨리 여길 뜨는 게 좋아요!,3,0,,0
4254,0,117023,애나벨,Maid,역시! 레시피에서 흘러나오는 마력 때문에 가고일들이 꼬이고 있어요!,3,0,,0
4255,0,117023,애나벨,Maid,안전한 곳으로 데려다주세요!,3,0,,0
4256,0,117024,다리안,Resident_04_03,티막 오크 정예병놈들 부터 박살을 내버리게!,3,0,,0
4257,0,117024,다리안,Resident_04_03,그 어떤 자비도 보이지 말게!,3,0,,0
4258,0,117025,다리안,Resident_04_03,충분히 처치했군! 나와 합류하게! 지금부터 이곳을 빠져나가겠네!,3,0,,0
4259,0,117026,다리안,Resident_04_03,달라붙는 놈들은 처치하도록 하지!,3,0,,0
4260,0,117026,티막 오크 보초병,Icon_MonsterCore_KetraOrcWarrior,저놈들을 잡아라!,3,0,,0
4261,0,117026,다리안,Resident_04_03,가소롭군! 이 정도로 우리를 막을 수 있을 거라 생각하다니,3,0,,0
4262,0,117027,다리안,Resident_04_03,오크놈들. 더 죽였어야 하나.,3,0,,0
4263,0,117028,잔인한 크루거,Icon_MonsterCore_KetraOrcOverlord,다리안! 살아 있었군! 클클클!,3,0,,0
4264,0,117028,다리안,Resident_04_03,네놈을 죽이기 전에 죽을 순 없지!,3,0,,0
4265,0,117028,잔인한 크루거,Icon_MonsterCore_KetraOrcOverlord,크륵! 네놈의 가죽을 반만 벗겨 내 다리 사이를 기어가게 만들어 주겠다!,3,0,,0
4266,0,117028,다리안,Resident_04_03,악취미는 여전하구나! 오늘로 끝이다! 악마 같은 놈!,3,0,,0
4267,0,117028,잔인한 크루거,Icon_MonsterCore_KetraOrcOverlord,크륵! 실력도 없는 놈이 어쭙잖은 동료를 믿고 까부는구나!,3,0,,0
4268,0,117028,다리안,Resident_04_03,인제 그만 닥치고! 죽어랏!,3,0,,0
4269,0,117029,다리안,Resident_04_03,티막 오크 정예병놈들 부터 박살을 내버리게!,3,0,,0
4270,0,117029,다리안,Resident_04_03,그 어떤 자비도 보이지 말게!,3,0,,0
4271,0,117030,다리안,Resident_04_03,충분히 처치했군! 나와 합류하게! 지금부터 이곳을 빠져나가겠네!,3,0,,0
4272,0,117031,다리안,Resident_04_03,달라붙는 놈들은 처치하도록 하지!,3,0,,0
4273,0,117031,티막 오크 보초병,Icon_MonsterCore_KetraOrcWarrior,저놈들을 잡아라!,3,0,,0
4274,0,117031,다리안,Resident_04_03,가소롭군! 이 정도로 우리를 막을 수 있을 거라 생각하다니,3,0,,0
4275,0,117032,네로,CatTheCat_01_03,오크들이 폭탄을 만든다니 좀 불안하긴 하다옹,3,0,,0
4276,0,117032,네로,CatTheCat_01_03,제대로 만든 건 제대로 만들어서 불안하고,3,0,,0
4277,0,117032,네로,CatTheCat_01_03,불량품이나 불발탄은 또 그래서 불안하다옹,3,0,,0
4278,0,117032,네로,CatTheCat_01_03,그래도 궁금한 걸 어떡하냐옹,3,0,,0
