TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,NpcName,DialogMessage,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,Sound,SkipFadeOutKeep,LogIndex
2098105,1,20981051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2098105,2,20981053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2098105,3,20981054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2098105,4,20981055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2098105,5,20981056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2098105,6,20981057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2098105,7,20981058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2098105,8,20981059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2099105,1,20991051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2099105,2,20991053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2099105,3,20991054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2099105,4,20991055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2099105,5,20991056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2099105,6,20991057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2099105,7,20991058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2099105,8,20991059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2100105,1,21001051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2100105,2,21001053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2100105,3,21001054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2100105,4,21001055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2100105,5,21001056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2100105,6,21001057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2100105,7,21001058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2100105,8,21001059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
