Id,Name,Desc,RequiredId,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,Reward
32810,It Takes TLC (Tier 10),"Use  25,000  or more materials to level up pet equipment.",32809,Item,10,Count_PetItemLevelUp,,Immediately,328,"25,000","2,030","15,000 Adena"
32901,Stronger and Fiercer (Tier 1),Attempt to enhance mount equipment 10 time(s).,,Item,1,Count_PetItemEnchant,1,Immediately,329,10,350,"2,000 Adena"
32902,Stronger and Fiercer (Tier 2),Attempt to enhance mount equipment 50 time(s).,32901,Item,2,Count_PetItemEnchant,2,Immediately,329,50,360,"2,500 Adena"
32903,Stronger and Fiercer (Tier 3),Attempt to enhance mount equipment 100 time(s).,32902,Item,3,Count_PetItemEnchant,3,Immediately,329,100,390,"3,000 Adena"
32904,Stronger and Fiercer (Tier 4),Attempt to enhance mount equipment 200 time(s).,32903,Item,4,Count_PetItemEnchant,4,Immediately,329,200,520,"4,000 Adena"
32905,Stronger and Fiercer (Tier 5),Attempt to enhance mount equipment 450 time(s).,32904,Item,5,Count_PetItemEnchant,5,Immediately,329,450,750,"5,000 Adena"
32906,Stronger and Fiercer (Tier 6),Attempt to enhance mount equipment 600 time(s).,32905,Item,6,Count_PetItemEnchant,6,Immediately,329,600,840,"6,000 Adena"
32907,Stronger and Fiercer (Tier 7),Attempt to enhance mount equipment 1250 time(s).,32906,Item,7,Count_PetItemEnchant,7,Immediately,329,"1,250",910,"7,000 Adena"
32908,Stronger and Fiercer (Tier 8),Attempt to enhance mount equipment 2450 time(s).,32907,Item,8,Count_PetItemEnchant,8,Immediately,329,"2,450","1,020","8,000 Adena"
32909,Stronger and Fiercer (Tier 9),Attempt to enhance mount equipment 3600 time(s).,32908,Item,9,Count_PetItemEnchant,9,Immediately,329,"3,600","1,100","10,000 Adena"
32910,Stronger and Fiercer (Tier 10),Attempt to enhance mount equipment 5000 time(s).,32909,Item,10,Count_PetItemEnchant,10,Immediately,329,"5,000","1,150","12,000 Adena"
40101,No Use for Chump Change (Tier 1),"Acquire  24,000  or more Adena.",,Assets,1,Count_AcquiredAdena,,Immediately,401,"24,000",30,"1,000 Adena"
40102,No Use for Chump Change (Tier 2),"Acquire  130,000  or more Adena.",40101,Assets,2,Count_AcquiredAdena,,Immediately,401,"130,000",30,"1,000 Adena"
40103,No Use for Chump Change (Tier 3),"Acquire  420,000  or more Adena.",40102,Assets,3,Count_AcquiredAdena,,Immediately,401,"420,000",40,"1,000 Adena"
40104,No Use for Chump Change (Tier 4),"Acquire  1,100,000  or more Adena.",40103,Assets,4,Count_AcquiredAdena,,Immediately,401,"1,100,000",60,Small Diamond Box (1)
40105,No Use for Chump Change (Tier 5),"Acquire  2,800,000  or more Adena.",40104,Assets,5,Count_AcquiredAdena,,Immediately,401,"2,800,000",130,"2,000 Adena"
40106,No Use for Chump Change (Tier 6),"Acquire  6,000,000  or more Adena.",40105,Assets,6,Count_AcquiredAdena,,Immediately,401,"6,000,000",270,"3,000 Adena"
40107,No Use for Chump Change (Tier 7),"Acquire  12,000,000  or more Adena.",40106,Assets,7,Count_AcquiredAdena,,Immediately,401,"12,000,000",500,"4,500 Adena"
40108,No Use for Chump Change (Tier 8),"Acquire  23,000,000  or more Adena.",40107,Assets,8,Count_AcquiredAdena,,Immediately,401,"23,000,000",880,Small Diamond Box (1)
40109,No Use for Chump Change (Tier 9),"Acquire  41,000,000  or more Adena.",40108,Assets,9,Count_AcquiredAdena,,Immediately,401,"41,000,000","1,470","12,000 Adena"
40110,No Use for Chump Change (Tier 10),"Acquire  70,000,000  or more Adena.",40109,Assets,10,Count_AcquiredAdena,,Immediately,401,"70,000,000","2,330","18,500 Adena"
40111,No Use for Chump Change (Tier 11),"Acquire  77,000,000  or more Adena.",40110,Assets,11,Count_AcquiredAdena,,Immediately,401,"77,000,000","2,560","20,000 Adena"
40112,No Use for Chump Change (Tier 12),"Acquire  85,000,000  or more Adena.",40111,Assets,12,Count_AcquiredAdena,,Immediately,401,"85,000,000","2,810",Small Diamond Box (1)
40113,No Use for Chump Change (Tier 13),"Acquire  94,000,000  or more Adena.",40112,Assets,13,Count_AcquiredAdena,,Immediately,401,"94,000,000","3,090","24,000 Adena"
40114,No Use for Chump Change (Tier 14),"Acquire  100,000,000  or more Adena.",40113,Assets,14,Count_AcquiredAdena,,Immediately,401,"100,000,000","3,390","26,500 Adena"
40115,No Use for Chump Change (Tier 15),"Acquire  110,000,000  or more Adena.",40114,Assets,15,Count_AcquiredAdena,,Immediately,401,"110,000,000","3,730","29,000 Adena"
40116,No Use for Chump Change (Tier 16),"Acquire  120,000,000  or more Adena.",40115,Assets,16,Count_AcquiredAdena,,Immediately,401,"120,000,000","4,100","31,500 Adena"
40117,No Use for Chump Change (Tier 17),"Acquire  140,000,000  or more Adena.",40116,Assets,17,Count_AcquiredAdena,,Immediately,401,"140,000,000","4,510",Small Diamond Box (1)
40118,No Use for Chump Change (Tier 18),"Acquire  150,000,000  or more Adena.",40117,Assets,18,Count_AcquiredAdena,,Immediately,401,"150,000,000","4,960","38,000 Adena"
40119,No Use for Chump Change (Tier 19),"Acquire  170,000,000  or more Adena.",40118,Assets,19,Count_AcquiredAdena,,Immediately,401,"170,000,000","5,450","41,500 Adena"
40120,No Use for Chump Change (Tier 20),"Acquire  180,000,000  or more Adena.",40119,Assets,20,Count_AcquiredAdena,,Immediately,401,"180,000,000","5,990","46,000 Adena"
40201,For Weapons on Another Level (Tier 1),Acquire  10  or more Weapon Upgrade Stones.,,Assets,1,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,10,50,"1,000 Adena"
40202,For Weapons on Another Level (Tier 2),Acquire  20  or more Weapon Upgrade Stones.,40201,Assets,2,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,20,130,"2,000 Adena"
40203,For Weapons on Another Level (Tier 3),Acquire  40  or more Weapon Upgrade Stones.,40202,Assets,3,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,40,250,Soul Crystal Box (1)
40204,For Weapons on Another Level (Tier 4),Acquire  110  or more Weapon Upgrade Stones.,40203,Assets,4,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,110,430,"4,000 Adena"
40205,For Weapons on Another Level (Tier 5),Acquire  330  or more Weapon Upgrade Stones.,40204,Assets,5,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,330,650,Grade R Soul Crystal Box (1)
40206,For Weapons on Another Level (Tier 6),Acquire  790  or more Weapon Upgrade Stones.,40205,Assets,6,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,790,930,"8,000 Adena"
40207,For Weapons on Another Level (Tier 7),"Acquire  1,260  or more Weapon Upgrade Stones.",40206,Assets,7,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"1,260","1,250",Grade R Soul Crystal Box (1)
40208,For Weapons on Another Level (Tier 8),"Acquire  1,730  or more Weapon Upgrade Stones.",40207,Assets,8,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"1,730","1,610","13,000 Adena"
40209,For Weapons on Another Level (Tier 9),"Acquire  2,190  or more Weapon Upgrade Stones.",40208,Assets,9,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"2,190","2,050","16,000 Adena"
40210,For Weapons on Another Level (Tier 10),"Acquire  2,660  or more Weapon Upgrade Stones.",40209,Assets,10,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"2,660","2,280","18,000 Adena"
40211,For Weapons on Another Level (Tier 11),"Acquire  3,120  or more Weapon Upgrade Stones.",40210,Assets,11,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"3,120","2,530",Grade R Soul Crystal Box (1)
40212,For Weapons on Another Level (Tier 12),"Acquire  3,590  or more Weapon Upgrade Stones.",40211,Assets,12,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"3,590","2,780","21,500 Adena"
40213,For Weapons on Another Level (Tier 13),"Acquire  4,060  or more Weapon Upgrade Stones.",40212,Assets,13,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"4,060","3,040","23,500 Adena"
40214,For Weapons on Another Level (Tier 14),"Acquire  4,520  or more Weapon Upgrade Stones.",40213,Assets,14,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"4,520","3,400",Grade R Soul Crystal Box (1)
40215,For Weapons on Another Level (Tier 15),"Acquire  4,990  or more Weapon Upgrade Stones.",40214,Assets,15,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"4,990","3,780","29,000 Adena"
40216,For Weapons on Another Level (Tier 16),"Acquire  5,450  or more Weapon Upgrade Stones.",40215,Assets,16,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"5,450","4,400","34,000 Adena"
40217,For Weapons on Another Level (Tier 17),"Acquire  5,920  or more Weapon Upgrade Stones.",40216,Assets,17,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"5,920","4,530","35,000 Adena"
40218,For Weapons on Another Level (Tier 18),"Acquire  6,390  or more Weapon Upgrade Stones.",40217,Assets,18,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"6,390","5,030",Grade R Soul Crystal Box (1)
40219,For Weapons on Another Level (Tier 19),"Acquire  6,850  or more Weapon Upgrade Stones.",40218,Assets,19,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"6,850","5,530","42,500 Adena"
40220,For Weapons on Another Level (Tier 20),"Acquire  7,300  or more Weapon Upgrade Stones.",40219,Assets,20,Count_AcquiredItem,WeaponUpgradeMaterial,Immediately,402,"7,300","6,280","48,000 Adena"
40301,Armor is Important (Tier 1),Acquire  10  or more Armor Upgrade Stones.,,Assets,1,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,10,50,Grade S Soul Crystal Box (1)
40302,Armor is Important (Tier 2),Acquire  20  or more Armor Upgrade Stones.,40301,Assets,2,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,20,110,"1,500 Adena"
40303,Armor is Important (Tier 3),Acquire  40  or more Armor Upgrade Stones.,40302,Assets,3,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,40,220,"2,500 Adena"
40304,Armor is Important (Tier 4),Acquire  110  or more Armor Upgrade Stones.,40303,Assets,4,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,110,380,"3,500 Adena"
40305,Armor is Important (Tier 5),Acquire  330  or more Armor Upgrade Stones.,40304,Assets,5,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,330,580,Grade R Soul Crystal Box (1)
40306,Armor is Important (Tier 6),Acquire  790  or more Armor Upgrade Stones.,40305,Assets,6,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,790,820,Grade R Soul Crystal Box (1)
40307,Armor is Important (Tier 7),"Acquire  1,260  or more Armor Upgrade Stones.",40306,Assets,7,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"1,260","1,100","9,000 Adena"
40308,Armor is Important (Tier 8),"Acquire  1,730  or more Armor Upgrade Stones.",40307,Assets,8,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"1,730","1,430","11,500 Adena"
40309,Armor is Important (Tier 9),"Acquire  2,190  or more Armor Upgrade Stones.",40308,Assets,9,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"2,190","1,810",Grade R Soul Crystal Box (1)
40310,Armor is Important (Tier 10),"Acquire  2,660  or more Armor Upgrade Stones.",40309,Assets,10,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"2,660","2,010",Grade R Soul Crystal Box (1)
40311,Armor is Important (Tier 11),"Acquire  3,120  or more Armor Upgrade Stones.",40310,Assets,11,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"3,120","2,230","17,500 Adena"
40312,Armor is Important (Tier 12),"Acquire  3,590  or more Armor Upgrade Stones.",40311,Assets,12,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"3,590","2,450","19,000 Adena"
40313,Armor is Important (Tier 13),"Acquire  4,060  or more Armor Upgrade Stones.",40312,Assets,13,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"4,060","2,670","21,000 Adena"
40314,Armor is Important (Tier 14),"Acquire  4,520  or more Armor Upgrade Stones.",40313,Assets,14,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"4,520","3,000",Grade R Soul Crystal Box (1)
40315,Armor is Important (Tier 15),"Acquire  4,990  or more Armor Upgrade Stones.",40314,Assets,15,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"4,990","3,340",Grade R Soul Crystal Box (1)
40316,Armor is Important (Tier 16),"Acquire  5,450  or more Armor Upgrade Stones.",40315,Assets,16,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"5,450","3,880","30,000 Adena"
40317,Armor is Important (Tier 17),"Acquire  5,920  or more Armor Upgrade Stones.",40316,Assets,17,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"5,920","3,990","30,500 Adena"
40318,Armor is Important (Tier 18),"Acquire  6,390  or more Armor Upgrade Stones.",40317,Assets,18,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"6,390","4,450",Grade R Soul Crystal Box (1)
40319,Armor is Important (Tier 19),"Acquire  6,850  or more Armor Upgrade Stones.",40318,Assets,19,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"6,850","4,870",Grade R Soul Crystal Box (1)
40320,Armor is Important (Tier 20),"Acquire  7,300  or more Armor Upgrade Stones.",40319,Assets,20,Count_AcquiredItem,ArmorUpgradeMaterial,Immediately,403,"7,300","5,530",Grade S Soul Crystal Box (1)
40401,Twinkle Twinkle (Tier 1),Acquire  10  or more Accessory Upgrade Stones.,,Assets,1,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,10,50,"1,000 Adena"
40402,Twinkle Twinkle (Tier 2),Acquire  20  or more Accessory Upgrade Stones.,40401,Assets,2,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,20,130,"2,000 Adena"
40403,Twinkle Twinkle (Tier 3),Acquire  40  or more Accessory Upgrade Stones.,40402,Assets,3,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,40,260,Grade R Soul Crystal Box (1)
40404,Twinkle Twinkle (Tier 4),Acquire  110  or more Accessory Upgrade Stones.,40403,Assets,4,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,110,440,Grade R Soul Crystal Box (1)
40405,Twinkle Twinkle (Tier 5),Acquire  330  or more Accessory Upgrade Stones.,40404,Assets,5,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,330,680,"6,000 Adena"
40406,Twinkle Twinkle (Tier 6),Acquire  790  or more Accessory Upgrade Stones.,40405,Assets,6,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,790,960,"8,000 Adena"
40407,Twinkle Twinkle (Tier 7),"Acquire  1,260  or more Accessory Upgrade Stones.",40406,Assets,7,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"1,260","1,300",Grade R Soul Crystal Box (1)
40408,Twinkle Twinkle (Tier 8),"Acquire  1,730  or more Accessory Upgrade Stones.",40407,Assets,8,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"1,730","1,690",Grade R Soul Crystal Box (1)
40409,Twinkle Twinkle (Tier 9),"Acquire  2,190  or more Accessory Upgrade Stones.",40408,Assets,9,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"2,190","2,130","17,000 Adena"
40410,Twinkle Twinkle (Tier 10),"Acquire  2,660  or more Accessory Upgrade Stones.",40409,Assets,10,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"2,660","2,370","18,500 Adena"
40411,Twinkle Twinkle (Tier 11),"Acquire  3,120  or more Accessory Upgrade Stones.",40410,Assets,11,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"3,120","2,630","20,500 Adena"
40412,Twinkle Twinkle (Tier 12),"Acquire  3,590  or more Accessory Upgrade Stones.",40411,Assets,12,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"3,590","2,890",Grade R Soul Crystal Box (1)
40413,Twinkle Twinkle (Tier 13),"Acquire  4,060  or more Accessory Upgrade Stones.",40412,Assets,13,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"4,060","3,150",Grade R Soul Crystal Box (1)
40414,Twinkle Twinkle (Tier 14),"Acquire  4,520  or more Accessory Upgrade Stones.",40413,Assets,14,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"4,520","3,540","27,500 Adena"
40415,Twinkle Twinkle (Tier 15),"Acquire  4,990  or more Accessory Upgrade Stones.",40414,Assets,15,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"4,990","3,930","30,500 Adena"
40416,Twinkle Twinkle (Tier 16),"Acquire  5,450  or more Accessory Upgrade Stones.",40415,Assets,16,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"5,450","4,580",Grade R Soul Crystal Box (1)
40417,Twinkle Twinkle (Tier 17),"Acquire  5,920  or more Accessory Upgrade Stones.",40416,Assets,17,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"5,920","4,710",Grade R Soul Crystal Box (1)
40418,Twinkle Twinkle (Tier 18),"Acquire  6,390  or more Accessory Upgrade Stones.",40417,Assets,18,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"6,390","5,230","40,000 Adena"
40419,Twinkle Twinkle (Tier 19),"Acquire  6,850  or more Accessory Upgrade Stones.",40418,Assets,19,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"6,850","5,750","44,000 Adena"
40420,Twinkle Twinkle (Tier 20),"Acquire  7,300  or more Accessory Upgrade Stones.",40419,Assets,20,Count_AcquiredItem,AccessoryUpgradeMaterial,Immediately,404,"7,300","6,530",Grade R Soul Crystal Box (1)
40501,Adena Can’t Buy This (Tier 1),Acquire  10  or more Scroll: Enhance Weapon.,,Assets,1,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,10,50,Grade C Weapon Varnish (1)
40502,Adena Can’t Buy This (Tier 2),Acquire  20  or more Scroll: Enhance Weapon.,40501,Assets,2,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,20,90,Grade C Weapon Varnish (1)
40503,Adena Can’t Buy This (Tier 3),Acquire  40  or more Scroll: Enhance Weapon.,40502,Assets,3,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,40,200,"2,500 Adena"
40504,Adena Can’t Buy This (Tier 4),Acquire  110  or more Scroll: Enhance Weapon.,40503,Assets,4,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,110,270,Grade B Weapon Varnish (1)
40505,Adena Can’t Buy This (Tier 5),Acquire  330  or more Scroll: Enhance Weapon.,40504,Assets,5,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,330,400,Grade B Weapon Varnish (1)
40506,Adena Can’t Buy This (Tier 6),Acquire  790  or more Scroll: Enhance Weapon.,40505,Assets,6,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,790,540,"5,000 Adena"
40507,Adena Can’t Buy This (Tier 7),"Acquire  1,260  or more Scroll: Enhance Weapon.",40506,Assets,7,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,"1,260",750,Grade A Weapon Varnish (1)
40508,Adena Can’t Buy This (Tier 8),"Acquire  1,730  or more Scroll: Enhance Weapon.",40507,Assets,8,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,"1,730","1,010",Grade A Weapon Varnish (1)
40509,Adena Can’t Buy This (Tier 9),"Acquire  2,190  or more Scroll: Enhance Weapon.",40508,Assets,9,Count_AcquiredItem,WeaponEnchantMaterial,Immediately,405,"2,190","1,310","10,500 Adena"
