Id,Param1,NameKey,BuffType,ClientType,Param,Param2,EffectTypeNameKey,Group,DbSaveType,PvPSaveType,RealTimeDbSave,OverlayType,StackType,StackCount,FireRate,EndCondition,RemainWhenDead,Duration,ExDurationType,ExDuration,Period,VisualEffectId,ExtendVisualEffectId,ReductionRate,IsDebuff,IsTransition,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,DescKey,ExceptEraseBuff,MaxStackOtherBuff,PeriodApplyType,SkillFireCondition,FireSkillInfoId,ExceptRecovery,ExDurationParam,IsOwnerTransition,ExcpetActorType,DescAddBuffId,GetBuffVisible,RemoveBuffEnterRoomType
40020133,,781000800022,,Common,,,781000810020,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020134,,781000800023,,Common,,,781000810021,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
40020136,,781000800024,,Common,,,781000810001,40020136,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020137,,781000800025,,Common,,,0,40020136,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020146,,781000800026,,Common,,,781000810016,40020146,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020147,,781000800027,,Common,,,781000810017,40020146,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020148,,781000800028,,Common,,,781000810018,40020146,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020149,,781000800029,,Common,,,781000810019,40020146,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020150,,781000800030,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,5000,,,,2,,,0,0,,Icon_Debuff_Slow,,,,781000820018,1,,0,,,0,,0,,,0,
40020157,,781000800031,,Common,,,781000810016,40020146,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020158,,781000800032,,Common,,,781000810017,40020146,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020159,,781000800033,,Common,,,781000810018,40020146,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020160,,781000800034,,Common,,,781000810019,40020146,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020165,,781000800035,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810022,,None,0,0,Allow,Common,3,10000,,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020166,,781000800036,,Common,,,781000810023,,None,0,0,Allow,Common,4,10000,,0,15000,,,,,,,0,0,,Icon_Buff_OverPower,,,,781000820019,0,,0,,,1,,0,,,0,
40020167,,781000800037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810023,,None,0,0,Allow,Common,10,10000,,0,3000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020132,,781000800038,,Common,,,781000810007,40020132,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,500001,,,0,0,,Icon_Buff_HPRegen,,,,781000820020,0,,0,,,0,,0,,,0,
40020174,,781000800039,,Common,,,781000810024,40020174,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020474,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020175,,781000800040,,Common,,,781000810025,40020174,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020475,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020176,,781000800041,,Stun,,,781000810026,40020132,None,0,0,Allow,Common,1,10000,,0,30000,,,1000,40020476,,,0,0,,Icon_Skill_Active_14251,,,,781000820021,1,,0,Died,40020134,1,,0,,,0,
40020180,,781000800042,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,781000810027,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020480,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020181,,781000800043,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,781000810027,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020480,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020182,,781000800044,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,781000810028,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020482,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020183,,781000800045,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,781000810028,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020482,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020184,,781000800046,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,781000810029,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020484,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020185,,781000800047,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,781000810029,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020484,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020186,,781000800048,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,781000810030,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020485,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020187,,781000800049,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,781000810030,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020485,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020197,,781000800050,,Stun,,,781000810031,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020201,,781000800001,,Common,,,781000810001,,None,0,0,Allow,Common,1,10000,,0,5000,,,,40020401,,,0,0,,Icon_Debuff_Restriction,,,,781000820001,1,,0,,,1,,0,,,0,
40020202,,781000800002,,Stun,,,781000810002,,None,0,0,Allow,Common,3,10000,,0,2000,,,,1007,,,1,0,,Icon_Debuff_Bleed,,,,781000820002,0,,0,,,0,,0,,,0,
40020203,,781000800003,,Common,,,781000810003,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020403,,,0,0,,Icon_Skill_Passive_20211,,,,0,0,,0,,,0,,0,,,0,
40020205,,781000800004,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,2000,,,,5,,,1,0,,Icon_Debuff_Restriction,,,,781000820003,1,,0,,,1,,0,,,0,
40020206,,781000800005,,Common,,,781000810005,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,2,,,1,0,,Icon_Debuff_Burn,,,,781000820004,0,,0,,,0,,0,,,0,
40020208,,781000800006,,Common,,,781000810006,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,1006,,,1,0,,Icon_Debuff_Curse,,,,781000820005,0,,0,,,0,,0,,,0,
40020214,,781000800007,,Common,,,781000810007,,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,500001,,,0,0,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820006,0,,0,,,0,,0,,,0,
40020215,,781000800008,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,5000,,,,300014,,,1,0,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,781000820007,0,,0,,,0,,0,,,0,
40020216,,781000800009,,Common,,,781000810008,,None,0,0,Allow,Common,1,10000,,0,5000,,,,500004,,,0,0,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820008,0,,0,,,0,,0,,,0,
40020217,,781000800010,,Common,,,781000810009,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
40020218,,781000800011,,Common,,,781000810010,,None,0,0,Allow,Common,1,10000,,0,10000,,,,500004,,,0,0,,Icon_Buff_MoveSpeed,,,,781000820009,0,,0,,,0,,0,,,0,
40020220,,781000800012,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,781000810011,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020420,,,0,0,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820010,0,,0,,,1,,0,,,0,
40020221,,781000800013,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,781000810012,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020421,,,0,0,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820011,0,,0,,,1,,0,,,0,
40020222,,781000800014,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,781000810013,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020422,,,0,0,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,781000820012,0,,0,,,1,,0,,,0,
40020223,,781000800015,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,781000810014,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020423,,,0,0,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820013,0,,0,,,1,,0,,,0,
40020224,,781000800016,,Common,,,781000810015,,None,0,0,Allow,Common,1,10000,,0,60000,,,,,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020225,,781000800017,,Common,,,781000810015,,None,0,0,Allow,Common,1,10000,,0,60000,,,,,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020228,,781000800018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,781000810016,40020228,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020420,,,0,0,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820014,1,,0,,,1,,0,,,0,
40020229,,781000800019,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,781000810017,40020228,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020421,,,0,0,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820015,1,,0,,,1,,0,,,0,
40020230,,781000800020,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,781000810018,40020228,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020422,,,0,0,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,781000820016,1,,0,,,1,,0,,,0,
40020231,,781000800021,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,781000810019,40020228,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020423,,,0,0,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820017,1,,0,,,1,,0,,,0,
40020233,,781000800022,,Common,,,781000810020,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020234,,781000800023,,Common,,,781000810021,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
40020236,,781000800024,,Common,,,781000810001,40020236,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020237,,781000800025,,Common,,,0,40020236,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020246,,781000800026,,Common,,,781000810016,40020246,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020247,,781000800027,,Common,,,781000810017,40020246,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020248,,781000800028,,Common,,,781000810018,40020246,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020249,,781000800029,,Common,,,781000810019,40020246,None,0,0,Allow,Common,1,10000,,0,25000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020250,,781000800030,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,5000,,,,2,,,0,0,,Icon_Debuff_Slow,,,,781000820018,1,,0,,,0,,0,,,0,
40020257,,781000800031,,Common,,,781000810016,40020246,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020258,,781000800032,,Common,,,781000810017,40020246,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020259,,781000800033,,Common,,,781000810018,40020246,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020260,,781000800034,,Common,,,781000810019,40020246,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020265,,781000800035,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810022,,None,0,0,Allow,Common,3,10000,,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020266,,781000800036,,Common,,,781000810023,,None,0,0,Allow,Common,4,10000,,0,15000,,,,,,,0,0,,Icon_Buff_OverPower,,,,781000820019,0,,0,,,1,,0,,,0,
40020267,,781000800037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810023,,None,0,0,Allow,Common,10,10000,,0,3000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020232,,781000800038,,Common,,,781000810007,40020232,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,500001,,,0,0,,Icon_Buff_HPRegen,,,,781000820020,0,,0,,,0,,0,,,0,
40020274,,781000800039,,Common,,,781000810024,40020274,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020474,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020275,,781000800040,,Common,,,781000810025,40020274,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020475,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020276,,781000800041,,Stun,,,781000810026,40020232,None,0,0,Allow,Common,1,10000,,0,30000,,,1000,40020476,,,0,0,,Icon_Skill_Active_14251,,,,781000820021,1,,0,Died,40020234,1,,0,,,0,
40020280,,781000800042,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,781000810027,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020480,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020281,,781000800043,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,781000810027,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020480,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020282,,781000800044,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,781000810028,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020482,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020283,,781000800045,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,781000810028,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020482,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020284,,781000800046,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,781000810029,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020484,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020285,,781000800047,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,781000810029,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020484,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020286,,781000800048,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,781000810030,,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020485,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020287,,781000800049,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,781000810030,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020485,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020297,,781000800050,,Stun,,,781000810031,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020301,,781000800001,,Common,,,781000810001,,None,0,0,Allow,Common,1,10000,,0,5000,,,,40020401,,,0,0,,Icon_Debuff_Restriction,,,,781000820001,1,,0,,,1,,0,,,0,
40020302,,781000800002,,Stun,,,781000810002,,None,0,0,Allow,Common,3,10000,,0,2000,,,,1007,,,1,0,,Icon_Debuff_Bleed,,,,781000820002,0,,0,,,0,,0,,,0,
40020303,,781000800003,,Common,,,781000810003,,None,0,0,Allow,Common,1,10000,,0,10000,,,,40020403,,,0,0,,Icon_Skill_Passive_20211,,,,0,0,,0,,,0,,0,,,0,
40020305,,781000800004,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,2000,,,,5,,,1,0,,Icon_Debuff_Restriction,,,,781000820003,1,,0,,,1,,0,,,0,
40020306,,781000800005,,Common,,,781000810005,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,2,,,1,0,,Icon_Debuff_Burn,,,,781000820004,0,,0,,,0,,0,,,0,
40020308,,781000800006,,Common,,,781000810006,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,1006,,,1,0,,Icon_Debuff_Curse,,,,781000820005,0,,0,,,0,,0,,,0,
40020314,,781000800007,,Common,,,781000810007,,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,500001,,,0,0,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820006,0,,0,,,0,,0,,,0,
40020315,,781000800008,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,5000,,,,300014,,,1,0,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1,781000820007,0,,0,,,0,,0,,,0,
40020316,,781000800009,,Common,,,781000810008,,None,0,0,Allow,Common,1,10000,,0,5000,,,,500004,,,0,0,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820008,0,,0,,,0,,0,,,0,
40020317,,781000800010,,Common,,,781000810009,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
40020318,,781000800011,,Common,,,781000810010,,None,0,0,Allow,Common,1,10000,,0,10000,,,,500004,,,0,0,,Icon_Buff_MoveSpeed,,,,781000820009,0,,0,,,0,,0,,,0,
40020320,,781000800012,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,781000810011,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,2000,40020420,,,0,0,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820010,0,,1,,,1,,0,,,0,
40020321,,781000800013,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,781000810012,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020421,,,0,0,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820011,0,,0,,,1,,0,,,0,
40020322,,781000800014,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,781000810013,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,,40020422,,,0,0,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,781000820012,0,,0,,,1,,0,,,0,
40020323,,781000800015,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,781000810014,,None,0,0,Allow,Common,1,10000,RoomOut,1,30000,CasterDestroy,,2000,40020423,,,0,0,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820013,0,,1,,,1,,0,,,0,
40020324,,781000800016,,Common,,,781000810015,,None,0,0,Allow,Common,1,10000,,0,60000,,,,,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020325,,781000800017,,Common,,,781000810015,,None,0,0,Allow,Common,1,10000,,0,60000,,,,,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020328,,781000800018,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,781000810016,40020328,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020420,,,0,0,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820014,1,,0,,,1,,0,,,0,
40020329,,781000800019,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,781000810017,40020328,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020421,,,0,0,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1,781000820015,1,,0,,,1,,0,,,0,
40020330,,781000800020,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,781000810018,40020328,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020422,,,0,0,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1,781000820016,1,,0,,,1,,0,,,0,
40020331,,781000800021,,AlarmIcon,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,781000810019,40020328,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020423,,,0,0,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1,781000820017,1,,0,,,1,,0,,,0,
40020333,,781000800022,,Common,,,781000810020,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,1,,0,,,1,,0,,,0,
40020334,,781000800023,,Common,,,781000810021,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,,,,,0,0,,0,,,0,,0,,,0,
40020336,,781000800024,,Common,,,781000810001,40020336,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020337,,781000800025,,Common,,,0,40020336,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020346,,781000800026,,Common,,,781000810016,40020346,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020347,,781000800027,,Common,,,781000810017,40020346,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020348,,781000800028,,Common,,,781000810018,40020346,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020349,,781000800029,,Common,,,781000810019,40020346,None,0,0,Allow,Common,1,10000,,0,20000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020350,,781000800030,,Common,,,781000810004,,None,0,0,Allow,Common,1,10000,,0,5000,,,,2,,,0,0,,Icon_Debuff_Slow,,,,781000820018,1,,0,,,0,,0,,,0,
40020357,,781000800031,,Common,,,781000810016,40020346,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020446,,,0,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
40020358,,781000800032,,Common,,,781000810017,40020346,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020447,,,0,0,,Icon_Skill_Active_11253,,,,0,1,,0,,,0,,0,,,0,
40020359,,781000800033,,Common,,,781000810018,40020346,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020448,,,0,0,,Icon_Skill_Passive_20211,,,,0,1,,0,,,0,,0,,,0,
40020360,,781000800034,,Common,,,781000810019,40020346,None,0,0,Allow,Common,1,10000,,0,15000,,,,40020449,,,0,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
40020365,,781000800035,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810022,,None,0,0,Allow,Common,3,10000,,0,15000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020366,,781000800036,,Common,,,781000810023,,None,0,0,Allow,Common,4,10000,,0,15000,,,,,,,0,0,,Icon_Buff_OverPower,,,,781000820019,0,,0,,,1,,0,,,0,
40020367,,781000800037,,Rage,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,781000810023,,None,0,0,Allow,Common,10,10000,,0,3000,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020332,,781000800038,,Common,,,781000810007,40020332,None,0,0,Allow,Common,1,10000,,0,3000,,,1000,500001,,,0,0,,Icon_Buff_HPRegen,,,,781000820020,0,,0,,,0,,0,,,0,
40020374,,781000800039,,Common,,,781000810024,40020374,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020474,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40020375,,781000800040,,Common,,,781000810025,40020374,None,0,0,Allow,Common,1,10000,,0,1800000,,,,40020475,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
