Id,NameKey,DescKey,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup,SelectedRate
30304306,91000000021,0,DodgeValue,88,88,1,30304301,2
30304307,91000000031,0,AddIgnoreDefenseDamage,1,1,1,30304301,1
30304308,292000040051,0,MPCostMul,156,156,1,30304301,2
30304309,91000000009,0,SkillCoolTime,170,170,1,30304301,2
30304310,91000000039,0,ExpGainRate,55,55,1,30304301,2
30304311,91000000060,0,AdenaGainRate,55,55,1,30304301,2
30304312,0,0,MPCostMul,1,1,1,30304301,
30304313,0,0,MPCostMul,1,1,1,30304301,
30304314,0,0,MPCostMul,1,1,1,30304301,
30304315,0,0,MPCostMul,1,1,1,30304301,
30304316,0,0,MPCostMul,1,1,1,30304301,
30304317,0,0,MPCostMul,1,1,1,30304301,
30304318,0,0,MPCostMul,1,1,1,30304301,
30304319,0,0,MPCostMul,1,1,1,30304301,
30304320,0,0,MPCostMul,1,1,1,30304301,
30304401,91000000001,0,AttackPowerPhy,138,138,1,30304401,2
30304402,91000000002,0,AttackPowerMag,138,138,1,30304401,2
30304403,91000000045,0,MaxHP,126,126,1,30304401,2
30304404,91000000047,0,MaxMP,126,126,1,30304401,2
30304405,91000000081,0,Penetration,244,244,1,30304401,2
30304406,91000000021,0,DodgeValue,285,285,1,30304401,2
30304407,91000000031,0,AddIgnoreDefenseDamage,3,3,1,30304401,1
30304408,292000040051,0,MPCostMul,310,310,1,30304401,2
30304409,91000000009,0,SkillCoolTime,330,330,1,30304401,2
30304410,91000000039,0,ExpGainRate,105,105,1,30304401,2
30304411,91000000060,0,AdenaGainRate,105,105,1,30304401,2
30304412,0,0,MPCostMul,1,1,1,30304401,
30304413,0,0,MPCostMul,1,1,1,30304401,
30304414,0,0,MPCostMul,1,1,1,30304401,
30304415,0,0,MPCostMul,1,1,1,30304401,
30304416,0,0,MPCostMul,1,1,1,30304401,
30304417,0,0,MPCostMul,1,1,1,30304401,
30304418,0,0,MPCostMul,1,1,1,30304401,
30304419,0,0,MPCostMul,1,1,1,30304401,
30304420,0,0,MPCostMul,1,1,1,30304401,
30304501,91000000001,0,AttackPowerPhy,377,377,1,30304501,2
30304502,91000000002,0,AttackPowerMag,377,377,1,30304501,2
30304503,91000000045,0,MaxHP,341,341,1,30304501,2
30304504,91000000047,0,MaxMP,341,341,1,30304501,2
30304505,91000000081,0,Penetration,676,676,1,30304501,2
30304506,91000000021,0,DodgeValue,769,769,1,30304501,2
30304507,91000000031,0,AddIgnoreDefenseDamage,7,7,1,30304501,1
30304508,292000040051,0,MPCostMul,540,540,1,30304501,2
30304509,91000000009,0,SkillCoolTime,500,500,1,30304501,2
30304510,91000000039,0,ExpGainRate,181,181,1,30304501,2
30304511,91000000060,0,AdenaGainRate,181,181,1,30304501,2
30304512,0,0,MPCostMul,1,1,1,30304501,
30304513,0,0,MPCostMul,1,1,1,30304501,
30304514,0,0,MPCostMul,1,1,1,30304501,
30304515,0,0,MPCostMul,1,1,1,30304501,
30304516,0,0,MPCostMul,1,1,1,30304501,
30304517,0,0,MPCostMul,1,1,1,30304501,
30304518,0,0,MPCostMul,1,1,1,30304501,
30304519,0,0,MPCostMul,1,1,1,30304501,
30304520,0,0,MPCostMul,1,1,1,30304501,
30304601,731000002514,0,AttackPowerPhy,718,718,1,30304601,2
30304602,731000001478,0,AttackPowerMag,718,718,1,30304601,2
30304603,731000000662,0,MaxHP,648,648,1,30304601,2
30304604,731000000663,0,MaxMP,648,648,1,30304601,2
30304605,91000000081,0,Penetration,1291,1291,1,30304601,2
30304606,731000000148,0,DodgeValue,1460,1460,1,30304601,2
30304607,292000040030,0,AddIgnoreDefenseDamage,13,13,1,30304601,1
30304608,292000040051,0,MPCostMul,600,600,1,30304601,2
30304609,91000000009,0,SkillCoolTime,670,670,1,30304601,2
30304610,292000040061,0,ExpGainRate,200,200,1,30304601,2
30304611,292000040062,0,AdenaGainRate,200,200,1,30304601,2
30304612,0,0,MPCostMul,1,1,1,30304601,
30304613,0,0,MPCostMul,1,1,1,30304601,
30304614,0,0,MPCostMul,1,1,1,30304601,
30304615,0,0,MPCostMul,1,1,1,30304601,
30304616,0,0,MPCostMul,1,1,1,30304601,
30304617,0,0,MPCostMul,1,1,1,30304601,
30304618,0,0,MPCostMul,1,1,1,30304601,
30304619,0,0,MPCostMul,1,1,1,30304601,
30304620,0,0,MPCostMul,1,1,1,30304601,
40101201,91000000001,0,AttackPowerPhy,13,13,1,40101201,2
40101202,91000000002,0,AttackPowerMag,13,13,1,40101201,2
40101203,91000000045,0,MaxHP,13,13,1,40101201,2
40101204,91000000047,0,MaxMP,13,13,1,40101201,2
40101205,91000000082,0,Resilience,22,22,1,40101201,2
40101206,91000000021,0,DodgeValue,60,60,1,40101201,2
40101207,292000040050,0,MoveSpeedMul,114,114,1,40101201,2
40101208,292000040007,0,AttackSpeedMul,57,57,1,40101201,2
40101209,292000040051,0,MPCostMul,71,71,1,40101201,2
40101210,91000000009,0,SkillCoolTime,90,90,1,40101201,2
40101211,91000000039,0,ExpGainRate,30,30,1,40101201,2
40101212,91000000060,0,AdenaGainRate,30,30,1,40101201,2
40101213,0,0,MPCostMul,1,1,1,40101201,0
40101214,0,0,MPCostMul,1,1,1,40101201,0
40101215,0,0,MPCostMul,1,1,1,40101201,0
40101216,0,0,MPCostMul,1,1,1,40101201,0
40101217,0,0,MPCostMul,1,1,1,40101201,0
40101218,0,0,MPCostMul,1,1,1,40101201,0
40101219,0,0,MPCostMul,1,1,1,40101201,0
40101220,0,0,MPCostMul,1,1,1,40101201,0
40101301,91000000001,0,AttackPowerPhy,38,38,1,40101301,2
40101302,91000000002,0,AttackPowerMag,38,38,1,40101301,2
40101303,91000000045,0,MaxHP,35,35,1,40101301,2
40101304,91000000047,0,MaxMP,35,35,1,40101301,2
40101305,91000000082,0,Resilience,74,74,1,40101301,2
40101306,91000000021,0,DodgeValue,159,159,1,40101301,2
40101307,292000040050,0,MoveSpeedMul,224,224,1,40101301,2
40101308,292000040007,0,AttackSpeedMul,112,112,1,40101301,2
40101309,292000040051,0,MPCostMul,140,140,1,40101301,2
40101310,91000000009,0,SkillCoolTime,150,150,1,40101301,2
40101311,91000000039,0,ExpGainRate,55,55,1,40101301,2
40101312,91000000060,0,AdenaGainRate,55,55,1,40101301,2
40101313,0,0,MPCostMul,1,1,1,40101301,0
40101314,0,0,MPCostMul,1,1,1,40101301,0
40101315,0,0,MPCostMul,1,1,1,40101301,0
40101316,0,0,MPCostMul,1,1,1,40101301,0
40101317,0,0,MPCostMul,1,1,1,40101301,0
40101318,0,0,MPCostMul,1,1,1,40101301,0
40101319,0,0,MPCostMul,1,1,1,40101301,0
40101320,0,0,MPCostMul,1,1,1,40101301,0
40101401,91000000001,0,AttackPowerPhy,125,125,1,40101401,2
40101402,91000000002,0,AttackPowerMag,125,125,1,40101401,2
40101403,91000000045,0,MaxHP,114,114,1,40101401,2
40101404,91000000047,0,MaxMP,114,114,1,40101401,2
40101405,91000000082,0,Resilience,260,260,1,40101401,2
40101406,91000000021,0,DodgeValue,512,512,1,40101401,2
40101407,292000040050,0,MoveSpeedMul,446,446,1,40101401,2
40101408,292000040007,0,AttackSpeedMul,223,223,1,40101401,2
40101409,292000040051,0,MPCostMul,279,279,1,40101401,2
40101410,91000000009,0,SkillCoolTime,300,300,1,40101401,2
40101411,91000000039,0,ExpGainRate,105,105,1,40101401,2
40101412,91000000060,0,AdenaGainRate,105,105,1,40101401,2
40101413,0,0,MPCostMul,1,1,1,40101401,0
40101414,0,0,MPCostMul,1,1,1,40101401,0
40101415,0,0,MPCostMul,1,1,1,40101401,0
40101416,0,0,MPCostMul,1,1,1,40101401,0
40101417,0,0,MPCostMul,1,1,1,40101401,0
40101418,0,0,MPCostMul,1,1,1,40101401,0
40101419,0,0,MPCostMul,1,1,1,40101401,0
40101420,0,0,MPCostMul,1,1,1,40101401,0
40101501,91000000001,0,AttackPowerPhy,340,340,1,40101501,2
40101502,91000000002,0,AttackPowerMag,340,340,1,40101501,2
40101503,91000000045,0,MaxHP,307,307,1,40101501,2
40101504,91000000047,0,MaxMP,307,307,1,40101501,2
40101505,91000000082,0,Resilience,721,721,1,40101501,2
40101506,91000000021,0,DodgeValue,1385,1385,1,40101501,2
40101507,292000040050,0,MoveSpeedMul,777,777,1,40101501,2
40101508,292000040007,0,AttackSpeedMul,388,388,1,40101501,2
40101509,292000040051,0,MPCostMul,486,486,1,40101501,2
40101510,91000000009,0,SkillCoolTime,450,450,1,40101501,2
40101511,91000000039,0,ExpGainRate,181,181,1,40101501,2
40101512,91000000060,0,AdenaGainRate,181,181,1,40101501,2
40101513,0,0,MPCostMul,1,1,1,40101501,0
40101514,0,0,MPCostMul,1,1,1,40101501,0
40101515,0,0,MPCostMul,1,1,1,40101501,0
40101516,0,0,MPCostMul,1,1,1,40101501,0
40101517,0,0,MPCostMul,1,1,1,40101501,0
40101518,0,0,MPCostMul,1,1,1,40101501,0
40101519,0,0,MPCostMul,1,1,1,40101501,0
40101520,0,0,MPCostMul,1,1,1,40101501,0
40101601,731000002514,0,AttackPowerPhy,646,646,1,40101601,2
40101602,731000001478,0,AttackPowerMag,646,646,1,40101601,2
40101603,731000000662,0,MaxHP,583,583,1,40101601,2
40101604,731000000663,0,MaxMP,583,583,1,40101601,2
40101605,731000000670,0,Resilience,1377,1377,1,40101601,2
40101606,731000000148,0,DodgeValue,2628,2628,1,40101601,2
40101607,731000000664,0,MoveSpeedMul,864,864,1,40101601,2
40101608,731000000635,0,AttackSpeedMul,432,432,1,40101601,2
40101609,292000040051,0,MPCostMul,540,540,1,40101601,2
40101610,91000000009,0,SkillCoolTime,600,600,1,40101601,2
40101611,292000040061,0,ExpGainRate,200,200,1,40101601,2
40101612,292000040062,0,AdenaGainRate,200,200,1,40101601,2
40101613,0,0,MPCostMul,1,1,1,40101601,
40101614,0,0,MPCostMul,1,1,1,40101601,
40101615,0,0,MPCostMul,1,1,1,40101601,
40101616,0,0,MPCostMul,1,1,1,40101601,
40101617,0,0,MPCostMul,1,1,1,40101601,
40101618,0,0,MPCostMul,1,1,1,40101601,
40101619,0,0,MPCostMul,1,1,1,40101601,
40101620,0,0,MPCostMul,1,1,1,40101601,
40102201,91000000001,0,AttackPowerPhy,12,12,1,40102201,2
40102202,91000000002,0,AttackPowerMag,12,12,1,40102201,2
40102203,91000000045,0,MaxHP,15,15,1,40102201,2
40102204,91000000047,0,MaxMP,12,12,1,40102201,2
40102205,91000000082,0,Resilience,25,25,1,40102201,2
40102206,91000000021,0,DodgeValue,60,60,1,40102201,2
40102207,292000040050,0,MoveSpeedMul,114,114,1,40102201,2
40102208,292000040007,0,AttackSpeedMul,57,57,1,40102201,2
40102209,292000040051,0,MPCostMul,71,71,1,40102201,2
40102210,91000000009,0,SkillCoolTime,90,90,1,40102201,2
40102211,91000000039,0,ExpGainRate,30,30,1,40102201,2
40102212,91000000060,0,AdenaGainRate,30,30,1,40102201,2
40102213,0,0,MPCostMul,1,1,1,40102201,0
40102214,0,0,MPCostMul,1,1,1,40102201,0
40102215,0,0,MPCostMul,1,1,1,40102201,0
40102216,0,0,MPCostMul,1,1,1,40102201,0
40102217,0,0,MPCostMul,1,1,1,40102201,0
40102218,0,0,MPCostMul,1,1,1,40102201,0
40102219,0,0,MPCostMul,1,1,1,40102201,0
40102220,0,0,MPCostMul,1,1,1,40102201,0
40102301,91000000001,0,AttackPowerPhy,33,33,1,40102301,2
40102302,91000000002,0,AttackPowerMag,33,33,1,40102301,2
40102303,91000000045,0,MaxHP,39,39,1,40102301,2
40102304,91000000047,0,MaxMP,31,31,1,40102301,2
40102305,91000000082,0,Resilience,83,83,1,40102301,2
40102306,91000000021,0,DodgeValue,159,159,1,40102301,2
40102307,292000040050,0,MoveSpeedMul,224,224,1,40102301,2
40102308,292000040007,0,AttackSpeedMul,112,112,1,40102301,2
40102309,292000040051,0,MPCostMul,140,140,1,40102301,2
40102310,91000000009,0,SkillCoolTime,150,150,1,40102301,2
40102311,91000000039,0,ExpGainRate,55,55,1,40102301,2
40102312,91000000060,0,AdenaGainRate,55,55,1,40102301,2
40102313,0,0,MPCostMul,1,1,1,40102301,0
40102314,0,0,MPCostMul,1,1,1,40102301,0
40102315,0,0,MPCostMul,1,1,1,40102301,0
40102316,0,0,MPCostMul,1,1,1,40102301,0
40102317,0,0,MPCostMul,1,1,1,40102301,0
40102318,0,0,MPCostMul,1,1,1,40102301,0
40102319,0,0,MPCostMul,1,1,1,40102301,0
40102320,0,0,MPCostMul,1,1,1,40102301,0
40102401,91000000001,0,AttackPowerPhy,111,111,1,40102401,2
40102402,91000000002,0,AttackPowerMag,111,111,1,40102401,2
40102403,91000000045,0,MaxHP,126,126,1,40102401,2
40102404,91000000047,0,MaxMP,101,101,1,40102401,2
40102405,91000000082,0,Resilience,293,293,1,40102401,2
40102406,91000000021,0,DodgeValue,512,512,1,40102401,2
40102407,292000040050,0,MoveSpeedMul,446,446,1,40102401,2
40102408,292000040007,0,AttackSpeedMul,223,223,1,40102401,2
40102409,292000040051,0,MPCostMul,279,279,1,40102401,2
40102410,91000000009,0,SkillCoolTime,300,300,1,40102401,2
40102411,91000000039,0,ExpGainRate,105,105,1,40102401,2
40102412,91000000060,0,AdenaGainRate,105,105,1,40102401,2
40102413,0,0,MPCostMul,1,1,1,40102401,0
40102414,0,0,MPCostMul,1,1,1,40102401,0
40102415,0,0,MPCostMul,1,1,1,40102401,0
40102416,0,0,MPCostMul,1,1,1,40102401,0
40102417,0,0,MPCostMul,1,1,1,40102401,0
40102418,0,0,MPCostMul,1,1,1,40102401,0
40102419,0,0,MPCostMul,1,1,1,40102401,0
40102420,0,0,MPCostMul,1,1,1,40102401,0
40102501,91000000001,0,AttackPowerPhy,302,302,1,40102501,2
40102502,91000000002,0,AttackPowerMag,302,302,1,40102501,2
40102503,91000000045,0,MaxHP,341,341,1,40102501,2
40102504,91000000047,0,MaxMP,273,273,1,40102501,2
40102505,91000000082,0,Resilience,811,811,1,40102501,2
40102506,91000000021,0,DodgeValue,1385,1385,1,40102501,2
40102507,292000040050,0,MoveSpeedMul,777,777,1,40102501,2
40102508,292000040007,0,AttackSpeedMul,388,388,1,40102501,2
40102509,292000040051,0,MPCostMul,486,486,1,40102501,2
40102510,91000000009,0,SkillCoolTime,450,450,1,40102501,2
40102511,91000000039,0,ExpGainRate,181,181,1,40102501,2
40102512,91000000060,0,AdenaGainRate,181,181,1,40102501,2
40102513,0,0,MPCostMul,1,1,1,40102501,0
40102514,0,0,MPCostMul,1,1,1,40102501,0
40102515,0,0,MPCostMul,1,1,1,40102501,0
40102516,0,0,MPCostMul,1,1,1,40102501,0
40102517,0,0,MPCostMul,1,1,1,40102501,0
40102518,0,0,MPCostMul,1,1,1,40102501,0
40102519,0,0,MPCostMul,1,1,1,40102501,0
40102520,0,0,MPCostMul,1,1,1,40102501,0
40102601,731000002514,0,AttackPowerPhy,574,574,1,40102601,2
40102602,731000001478,0,AttackPowerMag,574,574,1,40102601,2
40102603,731000000662,0,MaxHP,648,648,1,40102601,2
40102604,731000000663,0,MaxMP,518,518,1,40102601,2
40102605,731000000670,0,Resilience,1549,1549,1,40102601,2
40102606,731000000148,0,DodgeValue,2628,2628,1,40102601,2
40102607,731000000664,0,MoveSpeedMul,864,864,1,40102601,2
40102608,731000000635,0,AttackSpeedMul,432,432,1,40102601,2
40102609,292000040051,0,MPCostMul,540,540,1,40102601,2
40102610,91000000009,0,SkillCoolTime,600,600,1,40102601,2
40102611,292000040061,0,ExpGainRate,200,200,1,40102601,2
40102612,292000040062,0,AdenaGainRate,200,200,1,40102601,2
40102613,0,0,MPCostMul,1,1,1,40102601,
40102614,0,0,MPCostMul,1,1,1,40102601,
40102615,0,0,MPCostMul,1,1,1,40102601,
40102616,0,0,MPCostMul,1,1,1,40102601,
40102617,0,0,MPCostMul,1,1,1,40102601,
40102618,0,0,MPCostMul,1,1,1,40102601,
40102619,0,0,MPCostMul,1,1,1,40102601,
40102620,0,0,MPCostMul,1,1,1,40102601,
40103201,91000000001,0,AttackPowerPhy,15,15,1,40103201,2
40103202,91000000002,0,AttackPowerMag,15,15,1,40103201,2
40103203,91000000045,0,MaxHP,15,15,1,40103201,2
40103204,91000000047,0,MaxMP,15,15,1,40103201,2
40103205,91000000082,0,Resilience,27,27,1,40103201,2
40103206,91000000021,0,DodgeValue,67,67,1,40103201,2
40103207,292000040050,0,MoveSpeedMul,126,126,1,40103201,2
40103208,292000040007,0,AttackSpeedMul,63,63,1,40103201,2
40103209,292000040051,0,MPCostMul,79,79,1,40103201,2
40103210,91000000009,0,SkillCoolTime,100,100,1,40103201,2
40103211,91000000039,0,ExpGainRate,30,30,1,40103201,2
40103212,91000000060,0,AdenaGainRate,30,30,1,40103201,2
40103213,0,0,MPCostMul,1,1,1,40103201,0
40103214,0,0,MPCostMul,1,1,1,40103201,0
40103215,0,0,MPCostMul,1,1,1,40103201,0
40103216,0,0,MPCostMul,1,1,1,40103201,0
40103217,0,0,MPCostMul,1,1,1,40103201,0
40103218,0,0,MPCostMul,1,1,1,40103201,0
40103219,0,0,MPCostMul,1,1,1,40103201,0
40103220,0,0,MPCostMul,1,1,1,40103201,0
40103301,91000000001,0,AttackPowerPhy,42,42,1,40103301,2
40103302,91000000002,0,AttackPowerMag,42,42,1,40103301,2
40103303,91000000045,0,MaxHP,39,39,1,40103301,2
40103304,91000000047,0,MaxMP,39,39,1,40103301,2
40103305,91000000082,0,Resilience,92,92,1,40103301,2
40103306,91000000021,0,DodgeValue,177,177,1,40103301,2
40103307,292000040050,0,MoveSpeedMul,249,249,1,40103301,2
40103308,292000040007,0,AttackSpeedMul,125,125,1,40103301,2
40103309,292000040051,0,MPCostMul,156,156,1,40103301,2
40103310,91000000009,0,SkillCoolTime,170,170,1,40103301,2
40103311,91000000039,0,ExpGainRate,55,55,1,40103301,2
40103312,91000000060,0,AdenaGainRate,55,55,1,40103301,2
40103313,0,0,MPCostMul,1,1,1,40103301,0
40103314,0,0,MPCostMul,1,1,1,40103301,0
40103315,0,0,MPCostMul,1,1,1,40103301,0
40103316,0,0,MPCostMul,1,1,1,40103301,0
40103317,0,0,MPCostMul,1,1,1,40103301,0
40103318,0,0,MPCostMul,1,1,1,40103301,0
40103319,0,0,MPCostMul,1,1,1,40103301,0
40103320,0,0,MPCostMul,1,1,1,40103301,0
40103401,91000000001,0,AttackPowerPhy,138,138,1,40103401,2
40103402,91000000002,0,AttackPowerMag,138,138,1,40103401,2
40103403,91000000045,0,MaxHP,126,126,1,40103401,2
40103404,91000000047,0,MaxMP,126,126,1,40103401,2
40103405,91000000082,0,Resilience,325,325,1,40103401,2
40103406,91000000021,0,DodgeValue,569,569,1,40103401,2
40103407,292000040050,0,MoveSpeedMul,495,495,1,40103401,2
40103408,292000040007,0,AttackSpeedMul,248,248,1,40103401,2
40103409,292000040051,0,MPCostMul,310,310,1,40103401,2
40103410,91000000009,0,SkillCoolTime,330,330,1,40103401,2
40103411,91000000039,0,ExpGainRate,105,105,1,40103401,2
40103412,91000000060,0,AdenaGainRate,105,105,1,40103401,2
40103413,0,0,MPCostMul,1,1,1,40103401,0
40103414,0,0,MPCostMul,1,1,1,40103401,0
40103415,0,0,MPCostMul,1,1,1,40103401,0
40103416,0,0,MPCostMul,1,1,1,40103401,0
40103417,0,0,MPCostMul,1,1,1,40103401,0
40103418,0,0,MPCostMul,1,1,1,40103401,0
40103419,0,0,MPCostMul,1,1,1,40103401,0
40103420,0,0,MPCostMul,1,1,1,40103401,0
40103501,91000000001,0,AttackPowerPhy,377,377,1,40103501,2
40103502,91000000002,0,AttackPowerMag,377,377,1,40103501,2
40103503,91000000045,0,MaxHP,341,341,1,40103501,2
40103504,91000000047,0,MaxMP,341,341,1,40103501,2
40103505,91000000082,0,Resilience,901,901,1,40103501,2
40103506,91000000021,0,DodgeValue,1539,1539,1,40103501,2
40103507,292000040050,0,MoveSpeedMul,863,863,1,40103501,2
40103508,292000040007,0,AttackSpeedMul,432,432,1,40103501,2
40103509,292000040051,0,MPCostMul,540,540,1,40103501,2
40103510,91000000009,0,SkillCoolTime,500,500,1,40103501,2
40103511,91000000039,0,ExpGainRate,181,181,1,40103501,2
40103512,91000000060,0,AdenaGainRate,181,181,1,40103501,2
40103513,0,0,MPCostMul,1,1,1,40103501,0
40103514,0,0,MPCostMul,1,1,1,40103501,0
40103515,0,0,MPCostMul,1,1,1,40103501,0
40103516,0,0,MPCostMul,1,1,1,40103501,0
40103517,0,0,MPCostMul,1,1,1,40103501,0
40103518,0,0,MPCostMul,1,1,1,40103501,0
40103519,0,0,MPCostMul,1,1,1,40103501,0
40103520,0,0,MPCostMul,1,1,1,40103501,0
40103601,731000002514,0,AttackPowerPhy,718,718,1,40103601,2
40103602,731000001478,0,AttackPowerMag,718,718,1,40103601,2
40103603,731000000662,0,MaxHP,648,648,1,40103601,2
40103604,731000000663,0,MaxMP,648,648,1,40103601,2
40103605,731000000670,0,Resilience,1721,1721,1,40103601,2
40103606,731000000148,0,DodgeValue,2920,2920,1,40103601,2
40103607,731000000664,0,MoveSpeedMul,960,960,1,40103601,2
40103608,731000000635,0,AttackSpeedMul,480,480,1,40103601,2
40103609,292000040051,0,MPCostMul,600,600,1,40103601,2
40103610,91000000009,0,SkillCoolTime,670,670,1,40103601,2
40103611,292000040061,0,ExpGainRate,200,200,1,40103601,2
40103612,292000040062,0,AdenaGainRate,200,200,1,40103601,2
40103613,0,0,MPCostMul,1,1,1,40103601,
40103614,0,0,MPCostMul,1,1,1,40103601,
40103615,0,0,MPCostMul,1,1,1,40103601,
40103616,0,0,MPCostMul,1,1,1,40103601,
40103617,0,0,MPCostMul,1,1,1,40103601,
40103618,0,0,MPCostMul,1,1,1,40103601,
40103619,0,0,MPCostMul,1,1,1,40103601,
40103620,0,0,MPCostMul,1,1,1,40103601,
40104201,91000000001,0,AttackPowerPhy,15,15,1,40104201,2
40104202,91000000002,0,AttackPowerMag,15,15,1,40104201,2
40104203,91000000045,0,MaxHP,15,15,1,40104201,2
40104204,91000000047,0,MaxMP,15,15,1,40104201,2
40104205,91000000082,0,Resilience,27,27,1,40104201,2
40104206,91000000021,0,DodgeValue,67,67,1,40104201,2
40104207,292000040050,0,MoveSpeedMul,126,126,1,40104201,2
40104208,292000040007,0,AttackSpeedMul,63,63,1,40104201,2
40104209,292000040051,0,MPCostMul,79,79,1,40104201,2
40104210,91000000009,0,SkillCoolTime,100,100,1,40104201,2
40104211,91000000039,0,ExpGainRate,30,30,1,40104201,2
40104212,91000000060,0,AdenaGainRate,30,30,1,40104201,2
40104213,0,0,MPCostMul,1,1,1,40104201,
40104214,0,0,MPCostMul,1,1,1,40104201,
40104215,0,0,MPCostMul,1,1,1,40104201,
40104216,0,0,MPCostMul,1,1,1,40104201,
40104217,0,0,MPCostMul,1,1,1,40104201,
40104218,0,0,MPCostMul,1,1,1,40104201,
40104219,0,0,MPCostMul,1,1,1,40104201,
40104220,0,0,MPCostMul,1,1,1,40104201,
40104301,91000000001,0,AttackPowerPhy,42,42,1,40104301,2
40104302,91000000002,0,AttackPowerMag,42,42,1,40104301,2
40104303,91000000045,0,MaxHP,39,39,1,40104301,2
40104304,91000000047,0,MaxMP,39,39,1,40104301,2
40104305,91000000082,0,Resilience,92,92,1,40104301,2
40104306,91000000021,0,DodgeValue,177,177,1,40104301,2
40104307,292000040050,0,MoveSpeedMul,249,249,1,40104301,2
40104308,292000040007,0,AttackSpeedMul,125,125,1,40104301,2
40104309,292000040051,0,MPCostMul,156,156,1,40104301,2
40104310,91000000009,0,SkillCoolTime,170,170,1,40104301,2
40104311,91000000039,0,ExpGainRate,55,55,1,40104301,2
40104312,91000000060,0,AdenaGainRate,55,55,1,40104301,2
40104313,0,0,MPCostMul,1,1,1,40104301,
40104314,0,0,MPCostMul,1,1,1,40104301,
40104315,0,0,MPCostMul,1,1,1,40104301,
40104316,0,0,MPCostMul,1,1,1,40104301,
40104317,0,0,MPCostMul,1,1,1,40104301,
40104318,0,0,MPCostMul,1,1,1,40104301,
40104319,0,0,MPCostMul,1,1,1,40104301,
40104320,0,0,MPCostMul,1,1,1,40104301,
40104401,91000000001,0,AttackPowerPhy,138,138,1,40104401,2
40104402,91000000002,0,AttackPowerMag,138,138,1,40104401,2
40104403,91000000045,0,MaxHP,126,126,1,40104401,2
40104404,91000000047,0,MaxMP,126,126,1,40104401,2
40104405,91000000082,0,Resilience,325,325,1,40104401,2
40104406,91000000021,0,DodgeValue,569,569,1,40104401,2
40104407,292000040050,0,MoveSpeedMul,495,495,1,40104401,2
40104408,292000040007,0,AttackSpeedMul,248,248,1,40104401,2
40104409,292000040051,0,MPCostMul,310,310,1,40104401,2
40104410,91000000009,0,SkillCoolTime,330,330,1,40104401,2
40104411,91000000039,0,ExpGainRate,105,105,1,40104401,2
40104412,91000000060,0,AdenaGainRate,105,105,1,40104401,2
40104413,0,0,MPCostMul,1,1,1,40104401,
40104414,0,0,MPCostMul,1,1,1,40104401,
40104415,0,0,MPCostMul,1,1,1,40104401,
40104416,0,0,MPCostMul,1,1,1,40104401,
40104417,0,0,MPCostMul,1,1,1,40104401,
40104418,0,0,MPCostMul,1,1,1,40104401,
40104419,0,0,MPCostMul,1,1,1,40104401,
40104420,0,0,MPCostMul,1,1,1,40104401,
40104501,91000000001,0,AttackPowerPhy,377,377,1,40104501,2
40104502,91000000002,0,AttackPowerMag,377,377,1,40104501,2
40104503,91000000045,0,MaxHP,341,341,1,40104501,2
40104504,91000000047,0,MaxMP,341,341,1,40104501,2
40104505,91000000082,0,Resilience,901,901,1,40104501,2
40104506,91000000021,0,DodgeValue,1539,1539,1,40104501,2
40104507,292000040050,0,MoveSpeedMul,863,863,1,40104501,2
40104508,292000040007,0,AttackSpeedMul,432,432,1,40104501,2
40104509,292000040051,0,MPCostMul,540,540,1,40104501,2
40104510,91000000009,0,SkillCoolTime,500,500,1,40104501,2
