Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,3,99100001603101,1601,1601,Scenario,,9920000501904,0,,,,DarkAssociation,9910001607601,99400001603103,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-9034,23119,-9034,23119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16030
,,4,99100001603101,1601,1601,Scenario,,99100001603104,0,1612,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101644, 101645, 101646"",
""showMessage"" : ""true""",-9351,23134,-9351,23134,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160040},
{""npcSpawnInfoId"":160041},
{""npcSpawnInfoId"":160042}],
""weight"":1}",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160037, 160038, 160039"",
""visible"" : ""false""",NpcDied,"""npcInfoId"" : 221607",CompleteCurTask,"""questType"" : ""Scenario""",,,,,,,,,77,1,,,,,16031
16032,16031,1,99100001603201,1601,1601,Scenario,,99200001603201,0,1613,160033,1601,Aimel,9930000331001,99400001603201,160045,1697,Resident_02_02,99300001600301,99600001603201,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101647, 101648, 101649"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 160043
}",-9119,23223,-9119,23223,,"setNpcVisible :
""npcSpawnInfoIdList : '160034',
 visible : true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160044}],
""weight"":1}",,,,,,,,,93329,7070,420002,2,,,,,79,,1,11631,11633,,16032
,,2,99100001603201,1601,1601,Scenario,,99200001603201,0,,,,Resident_02_02,99300001600301,99400001603202,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-9119,23223,-9119,23223,,,,,,,,,,,,,,,,,,,,,,,79,,1,,,,16033
,,3,99100001603201,1601,1601,Scenario,,99200001603201,0,1614,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160045",-6269,17823,-6269,17823,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160045, 160046, 160047, 160048, 160049"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,79,,1,,,11633,16034
16041,16032,1,99100001604101,1697,1697,Scenario,,99200001604101,0,,160047,1697,HardinsFollower,9930000111901,99400001604101,,,Resident_02,99300001604103,99600001604101,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160047",-6835,17335,-6835,17335,,"setNpcVisible :
""npcSpawnInfoIdList : '160045, 160046, 160047, 160048, 160049',
 visible : true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1607,
""visible"" : ""true""",,,,,,,,,93329,7095,510103,3,,,,,,,,11636,,11636,16035
,,2,99100001604101,1697,1697,Scenario,,99200001604101,0,,,,Resident_02_02,99300001600301,99400001604102,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-6835,17335,-6835,17335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16036
,,3,99100001604101,1697,1697,Scenario,,99200001604101,0,,,,Resident_02,99300001604103,99400001604103,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-6835,17335,-6835,17335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16037
,,4,99100001604101,1697,1697,Scenario,,99200001604101,0,,,,Magician_01_02,9930001607601,99400001604104,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-6835,17335,-6835,17335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16038
,,5,99100001604101,1697,1697,Scenario,,99100001604105,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""-7374, 18153""",-7374,18153,-7374,18153,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16041_5""",,,,,,,,,,,,,,,,,,,,,,,16039
,,6,99100001604101,1697,1697,Scenario,,99100001604106,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""-5737, 16976""",-5737,16976,-5737,16976,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16041_6""",,,,,,,,,,,,,,,,,,,,,,,16040
,,7,99100001604101,1697,1697,Scenario,,99100001604107,0,1615,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""-5823, 18625""",-5823,18625,-5823,18625,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16041_7""",,,,,,,,,,,,,,,,,,,,,,,16041
16042,16041,1,99100001604201,1697,1697,Scenario,,99200001604201,0,,160050,1697,HardinsFollower,9930000111901,99400001604201,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160050",-5689,18800,-5689,18800,,"setNpcVisible :
""npcSpawnInfoIdList : '160045,160050, 160051, 160052, 160049',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '1607', visible : true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1608,
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1607,
""visible"" : ""true""",,,,,93329,7080,440001,10,,,,,,,,11636,,11636,16042
,,2,99100001604201,1697,1697,Scenario,,99200001604201,0,,,,CatTheCat_01,9930001131804,99400001604202,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5689,18800,-5689,18800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16043
,,3,99100001604201,1697,1697,Scenario,,99200001604201,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1608,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""보급품 상자"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7332,17096,-7332,17096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16044
,,4,99100001604201,1697,1697,Scenario,,99100001604204,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1607,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""안드레"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-5776,18392,-5776,18392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16045
16043,16042,1,99100001604301,1697,1697,Scenario,,99200001604301,0,,160053,1697,Resident_02,99300001604103,99400001604301,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160053",-5676,18676,-5676,18676,,"setNpcVisible :
""npcSpawnInfoIdList : '160045, 160050, 160051, 160052, 160049, 160053',
 visible : true""",,,,,,,,,,,,,93329,7090,910202,1,,,,,,,,11637,,11637,16046
,,2,99100001604301,1697,1697,Scenario,,9920000401705,0,,,,HardinsFollower,9930000111901,99400001604302,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5676,18676,-5676,18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16047
,,3,99100001604301,1697,1697,Scenario,,99200001604301,0,,,,Resident_02,99300001604103,99400001604303,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5676,18676,-5676,18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16048
,,4,99100001604301,1697,1697,Scenario,,99200001604304,0,,,,Magician_01_02,9930001607601,99400001604304,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5676,18676,-5676,18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16049
,,5,99100001604301,1697,1697,Scenario,,9920001200802,0,,,,CatTheCat_01,9930001131804,99400001604305,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5676,18676,-5676,18676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16050
,,6,99100001604301,1697,1697,Scenario,,99100001604306,0,1616,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101650, 101651, 101652"",
""showMessage"" : ""true""",-5958,18538,-5958,18538,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160054},
{""npcSpawnInfoId"":160055},
{""npcSpawnInfoId"":160056}],
""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""1609""}",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160045, 160046, 160047, 160048, 160049"",
""visible"" : ""false""",,,,,,,,,77,1,,,,,16051
16044,16043,1,99100001604401,1697,1697,Scenario,,99200001604401,0,,,,HardinsFollower,9930000111901,99400001604401,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1610,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""부적"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7054,16752,-7054,16752,,"setNpcVisible :
""npcSpawnInfoIdList : '160057, 160058, 160059, 160060, 160061, 160053',
 visible : true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1610,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16044_1""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1610,
""visible"" : ""false""",97506,7085,510104,50,,,,,,,,,,,16052
,,2,99100001604401,1697,1697,Scenario,,99100001604402,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1611,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""부적"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-6312,16585,-6312,16585,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1611,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16044_1""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1611,
""visible"" : ""false""",,,,,,,,,,,,,,,16053
,,3,99100001604401,1697,1697,Scenario,,99100001604403,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1612,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""부적"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7126,17752,-7126,17752,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1612,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16044_1""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1612,
""visible"" : ""false""",,,,,,,,,,,,,,,16054
,,4,99100001604401,1697,1697,Scenario,,99100001604404,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1613,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""부적"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-6014,18275,-6014,18275,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1613,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16044_1""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1613,
""visible"" : ""false""",,,,,,,,,,,,,,,16055
16045,16044,1,99100001604501,1697,1697,Scenario,214,9920000610003,0,,160060,1697,Resident_02_02,99300001600301,99400001604501,160074,1697,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160060",-5976,18816,-5976,18816,,"setNpcVisible :
""npcSpawnInfoIdList : '160057, 160058, 160059, 160060, 160061, 160053',
 visible : true""",,,,,,,,,,,,,97506,7080,480012,1,,,,,79,,1,11633,11636,11633,16056
,,2,99100001604501,1697,1697,Scenario,,9920001200802,0,,,,CatTheCat_01,9930001131804,99400001604502,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-5976,18816,-5976,18816,,,,,,,,,,,,,,,,,,,,,,,79,,1,,,,16057
,,3,99100001604501,1697,1697,Scenario,,99100001604503,0,,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"":""101699"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 160062
}",-5958,18538,-5958,18538,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160063},
{""npcSpawnInfoId"":160064},
{""npcSpawnInfoId"":160065},
{""npcSpawnInfoId"":160066},
{""npcSpawnInfoId"":160067}],
""weight"":1}",,,,,,,,,,,,,,,,,79,,1,,,,16058
,,4,99100001604501,1697,1697,Scenario,,99100001604306,0,1617,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101653, 101654, 101655"",
""showMessage"" : ""true""",-7190,17293,-7525,17210,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160068},
{""npcSpawnInfoId"":160069},
{""npcSpawnInfoId"":160070},
{""npcSpawnInfoId"":160071},
{""npcSpawnInfoId"":160072},
{""npcSpawnInfoId"":160073}],
""weight"":1}",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160074, 160075,160076, 160077, 160078, 160079"",
""visible"" : ""true""",,,,,,,,,,,,,79,,1,,,,16059
16046,16045,1,9910001121901,1697,1697,Scenario,,99200001604601,0,,160077,1697,Resident_02_02,99300001600301,99400001604601,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1614,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""마법사들의 기록"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-5331,17451,-5331,17451,,"setNpcVisible :
""npcSpawnInfoIdList : '160074, 160075, 160076, 160077, 160078, 160079',
 visible : true""",,,,,,,,,,,,,97506,7070,440001,10,,,,,,,,11633,,,16060
16047,16046,1,99100001604701,1697,1697,Scenario,,9920000401705,0,,160077,1697,Resident_02_02,99300001600301,99400001604701,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160074",-7526,17357,-7526,17357,,"setNpcVisible :
""npcSpawnInfoIdList : '160074, 160075, 160076, 160077, 160078, 160079',
 visible : true""",,,,,,,,,,,,,97506,7085,480011,1,,,,,,,,11633,,11636,16061
,,2,99100001604701,1697,1697,Scenario,,9920000401705,0,,,,HardinsFollower,9930000111901,99400001604702,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7526,17357,-7526,17357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16062
,,3,99100001604701,1697,1697,Scenario,,9920001200802,0,,,,CatTheCat_01,9930001131804,99400001604703,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7526,17357,-7526,17357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16063
,,4,99100001604701,1697,1697,Scenario,,99100001604704,0,1618,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""21609"",
""targetName"":""오엘 마훔 주술사"",
""totalCount"":21,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-13782,18648,-13782,18648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16064
16048,16047,1,99100001604801,1697,1697,Scenario,,99200001604801,0,1619,160074,1697,HardinsFollower,9930000111901,99400001604801,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"":""101656"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 160080
}",-7504,17225,-7504,17225,,"setNpcVisible :
""npcSpawnInfoIdList : '160074, 160075, 160076, 160077, 160078, 160079',
 visible : true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160081},
{""npcSpawnInfoId"":160082},
{""npcSpawnInfoId"":160083},
{""npcSpawnInfoId"":160084}],
""weight"":1}",,,,,,,,,97506,7075,480011,1,,,,,82,,1,11636,,,16065
16049,16048,1,99100001604901,1697,1697,Scenario,,9920000401705,0,,160084,1697,HardinsFollower,9930000111901,99400001604901,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""-12428, 16439""",-12428,16439,-12428,16439,,"setNpcVisible :
""npcSpawnInfoIdList : '160084, 160085, 160086, 160087',
 visible : true""",,,,,,,,,,,,,97506,7095,911020,5,,,,,82,,1,11636,,,16066
,,2,99100001604901,1697,1697,Scenario,,99100001604902,0,1620,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101657, 101658, 101659"",
""showMessage"" : ""true""",-12428,16439,-12428,16439,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160088},
{""npcSpawnInfoId"":160089},
{""npcSpawnInfoId"":160090}],
""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""1615""}",,,,,,,,,,,,,82,,1,,,,16067
,,3,99100001604901,1697,1697,Scenario,,9920000401705,0,,,,HardinsFollower,9930000111901,99400001604903,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-12428,16439,-12428,16439,,,,,,,,,,,,,,,,,,,,,,,82,,1,,,,16068
,,4,99100001604901,1697,1697,Scenario,,0,0,,,,,0,0,,,,0,0,,0,0,0,CutScene,"""name"" : ""Berserker""",-12428,16439,-12428,16439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16069
,,5,99100001604901,1697,1697,Scenario,,99100001604905,0,1621,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101660"",
""showMessage"" : ""true""",-12428,16439,-12428,16439,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160088},
{""npcSpawnInfoId"":160089},
{""npcSpawnInfoId"":160090},
{""npcSpawnInfoId"":160091}],
""weight"":1}",NpcDied,"""npcInfoId"" : 221617",CompleteCurTask,"""questType"" : ""Scenario""",,,,,,,,,,,,,8,1,,,,,16071
16050,16049,1,99100001605001,1697,1697,Scenario,,9920000401705,0,,160084,1697,HardinsFollower,9930000111901,99400001605001,,,ArmorMerchant_01,9930000104001,99600001605001,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 160092",-11930,13509,-11930,13509,,"setNpcVisible :
""npcSpawnInfoIdList : '160084, 160085, 160086, 160087, 160092, 160093',
 visible : true""",,,,,,,,,,,,,97506,7070,510104,50,,,,,,,,11636,,11639,16072
16051,16050,1,99100001605101,1697,1697,Scenario,,99200001605101,0,1622,160092,1697,ArmorMerchant_01,9930000104001,99400001605101,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""21611"",
""targetName"":""오엘 마훔 분쇄자"",
""totalCount"":19,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-15687,11835,-15687,11835,,"setNpcVisible :
""npcSpawnInfoIdList : '160092, 160093',
 visible : true""",,,,,,,,,,,,,97506,7075,510103,3,,,,,,,,11639,,,16073
16052,16051,1,99100001605201,1697,1697,Scenario,,99200001605201,0,,160093,1697,CatTheCat_01,9930001131804,99400001605201,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1616,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""판의 만물가방"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-11729,14215,-11729,14215,,"setNpcVisible :
""npcSpawnInfoIdList : '160092, 160093',
 visible : true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : 1616,
""visible"" : ""true""",,,,,,,,,97506,7115,910202,1,,,,,,,,11634,,,16074
,,2,99100001605201,1697,1697,Scenario,,99200001605201,0,,,,CatTheCat_01,9930001131804,99400001605202,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-11729,13668,-11729,13668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16075
,,3,99100001605201,1697,1697,Scenario,,99100001605203,0,1623,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"":""101661"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 160094
}",-12355,13686,-12355,13686,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160095},
{""npcSpawnInfoId"":160268},
{""npcSpawnInfoId"":160269},
{""npcSpawnInfoId"":160270},
{""npcSpawnInfoId"":160271},
{""npcSpawnInfoId"":160272}],
""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160096, 160097, 160098, 160099, 160100, 160101, 160102"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,16076
,,4,99100001605201,1697,1697,Scenario,,99200001605204,0,,,,ArmorMerchant_01,9930000104001,99400001605204,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-12355,13686,-12355,13686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16077
,,5,99100001605201,1697,1697,Scenario,,99200001605204,0,1624,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101662"",
""showMessage"" : ""true""",-15404,10516,-15404,10516,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160103},
{""npcSpawnInfoId"":160104}],
""weight"":1}",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1617,
""visible"" : ""true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160096, 160097, 160098, 160099, 160100, 160101, 160102"",
""visible"" : ""false""",,,,,,,,,,,,,,,16078
,,6,99100001605201,1697,1697,Scenario,,99200001605206,0,,,,CatTheCat_01,9930001131804,99400001605206,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-15009,9682,-15009,9682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16079
,,7,99100001605201,1697,1697,Scenario,,99200001605206,0,1625,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1617,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""라바키의 시체"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-15290,10635,-15290,10635,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1617,
""visible"" : ""false""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1618,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16052_7""",,,,,,,,,,,,,,,16080
16053,16052,1,99100001605301,1697,1697,Scenario,,99200001605301,0,1626,160096,1697,ArmorMerchant_01,9930000104001,99400001605301,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"":""101663"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 160105
}",-15190,10259,-15190,10259,,"setNpcVisible :
""npcSpawnInfoIdList : '160096,160097',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '1618', visible : true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160106}],
""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160107, 160108, 160109, 160110, 160111, 160112, 160113"",
""visible"" : ""true""",,,,,97506,7100,400002,50,,,,,,,,11639,,,16081
,,2,99100001605301,1697,1697,Scenario,,99200001605302,0,,,,CatTheCat_01,9930001131804,99400001605302,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-14812,9798,-14812,9798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16082
,,3,99100001605301,1697,1697,Scenario,,99200001605302,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""-17079, 16183""",-17079,16183,-17079,16183,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160107, 160108"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,,,,,16083
,,4,99100001605301,1697,1697,Scenario,,99200001605302,0,1627,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"":""101664"",
""showMessage"" : ""true""",-16829,15987,-16829,15987,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":160114},
{""npcSpawnInfoId"":160115}],
""weight"":1}",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""160109, 160110, 160111, 160112, 160113"",
""visible"" : ""false""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1619,
""visible"" : ""true""",,,,,,,,,,,,,,,16084
16054,16053,1,99100001605401,1697,1697,Scenario,,99200001605206,0,1628,160108,1697,CatTheCat_01,9930001131804,99400001605401,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 1619,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""라바키의 시체"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-17791,16147,-17791,16147,,"setNpcVisible :
""npcSpawnInfoIdList : '160107,160108',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '1619', visible : true""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1619,
""visible"" : ""false""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : 1620,
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_16054_1""",97506,7080,911132,1,,,,,,,,11634,,,16085
