Level,ContentsType,RewardType1,RewardCount1,RewardCount2
296,DungeonExpDifficulty6,Exp,629370,899100
297,DungeonExpDifficulty6,Exp,640710,915300
298,DungeonExpDifficulty6,Exp,640710,915300
299,DungeonExpDifficulty6,Exp,640710,915300
300,DungeonExpDifficulty6,Exp,640710,915300
301,DungeonExpDifficulty6,Exp,640710,915300
302,DungeonExpDifficulty6,Exp,640710,915300
303,DungeonExpDifficulty6,Exp,640710,915300
304,DungeonExpDifficulty6,Exp,640710,915300
305,DungeonExpDifficulty6,Exp,646380,923400
306,DungeonExpDifficulty6,Exp,646380,923400
307,DungeonExpDifficulty6,Exp,646380,923400
308,DungeonExpDifficulty6,Exp,646380,923400
309,DungeonExpDifficulty6,Exp,646380,923400
310,DungeonExpDifficulty6,Exp,646380,923400
311,DungeonExpDifficulty6,Exp,646380,923400
312,DungeonExpDifficulty6,Exp,646380,923400
313,DungeonExpDifficulty6,Exp,646380,923400
314,DungeonExpDifficulty6,Exp,646380,923400
315,DungeonExpDifficulty6,Exp,646380,923400
316,DungeonExpDifficulty6,Exp,646380,923400
317,DungeonExpDifficulty6,Exp,646380,923400
318,DungeonExpDifficulty6,Exp,646380,923400
319,DungeonExpDifficulty6,Exp,646380,923400
320,DungeonExpDifficulty6,Exp,646380,923400
321,DungeonExpDifficulty6,Exp,646380,923400
322,DungeonExpDifficulty6,Exp,646380,923400
323,DungeonExpDifficulty6,Exp,646380,923400
324,DungeonExpDifficulty6,Exp,646380,923400
325,DungeonExpDifficulty6,Exp,646380,923400
326,DungeonExpDifficulty6,Exp,646380,923400
327,DungeonExpDifficulty6,Exp,646380,923400
328,DungeonExpDifficulty6,Exp,646380,923400
329,DungeonExpDifficulty6,Exp,646380,923400
330,DungeonExpDifficulty6,Exp,646380,923400
331,DungeonExpDifficulty6,Exp,646380,923400
332,DungeonExpDifficulty6,Exp,652050,931500
333,DungeonExpDifficulty6,Exp,652050,931500
334,DungeonExpDifficulty6,Exp,652050,931500
335,DungeonExpDifficulty6,Exp,652050,931500
336,DungeonExpDifficulty6,Exp,652050,931500
337,DungeonExpDifficulty6,Exp,652050,931500
338,DungeonExpDifficulty6,Exp,652050,931500
339,DungeonExpDifficulty6,Exp,652050,931500
340,DungeonExpDifficulty6,Exp,652050,931500
341,DungeonExpDifficulty6,Exp,652050,931500
342,DungeonExpDifficulty6,Exp,657720,939600
343,DungeonExpDifficulty6,Exp,657720,939600
344,DungeonExpDifficulty6,Exp,657720,939600
345,DungeonExpDifficulty6,Exp,657720,939600
346,DungeonExpDifficulty6,Exp,657720,939600
347,DungeonExpDifficulty6,Exp,657720,939600
348,DungeonExpDifficulty6,Exp,657720,939600
349,DungeonExpDifficulty6,Exp,657720,939600
350,DungeonExpDifficulty6,Exp,657720,939600
351,DungeonExpDifficulty6,Exp,657720,939600
352,DungeonExpDifficulty6,Exp,657720,939600
353,DungeonExpDifficulty6,Exp,663390,947700
354,DungeonExpDifficulty6,Exp,663390,947700
355,DungeonExpDifficulty6,Exp,663390,947700
356,DungeonExpDifficulty6,Exp,663390,947700
357,DungeonExpDifficulty6,Exp,663390,947700
358,DungeonExpDifficulty6,Exp,663390,947700
359,DungeonExpDifficulty6,Exp,663390,947700
360,DungeonExpDifficulty6,Exp,663390,947700
361,DungeonExpDifficulty6,Exp,663390,947700
362,DungeonExpDifficulty6,Exp,663390,947700
363,DungeonExpDifficulty6,Exp,663390,947700
364,DungeonExpDifficulty6,Exp,669060,955800
365,DungeonExpDifficulty6,Exp,669060,955800
366,DungeonExpDifficulty6,Exp,669060,955800
367,DungeonExpDifficulty6,Exp,669060,955800
368,DungeonExpDifficulty6,Exp,669060,955800
369,DungeonExpDifficulty6,Exp,669060,955800
370,DungeonExpDifficulty6,Exp,669060,955800
371,DungeonExpDifficulty6,Exp,669060,955800
372,DungeonExpDifficulty6,Exp,669060,955800
373,DungeonExpDifficulty6,Exp,669060,955800
374,DungeonExpDifficulty6,Exp,669060,955800
375,DungeonExpDifficulty6,Exp,669060,955800
376,DungeonExpDifficulty6,Exp,680400,972000
377,DungeonExpDifficulty6,Exp,680400,972000
378,DungeonExpDifficulty6,Exp,680400,972000
379,DungeonExpDifficulty6,Exp,680400,972000
380,DungeonExpDifficulty6,Exp,680400,972000
381,DungeonExpDifficulty6,Exp,680400,972000
382,DungeonExpDifficulty6,Exp,680400,972000
383,DungeonExpDifficulty6,Exp,680400,972000
384,DungeonExpDifficulty6,Exp,680400,972000
385,DungeonExpDifficulty6,Exp,680400,972000
386,DungeonExpDifficulty6,Exp,680400,972000
387,DungeonExpDifficulty6,Exp,680400,972000
388,DungeonExpDifficulty6,Exp,686070,980100
389,DungeonExpDifficulty6,Exp,686070,980100
390,DungeonExpDifficulty6,Exp,686070,980100
391,DungeonExpDifficulty6,Exp,686070,980100
392,DungeonExpDifficulty6,Exp,686070,980100
393,DungeonExpDifficulty6,Exp,686070,980100
394,DungeonExpDifficulty6,Exp,686070,980100
395,DungeonExpDifficulty6,Exp,686070,980100
396,DungeonExpDifficulty6,Exp,686070,980100
397,DungeonExpDifficulty6,Exp,686070,980100
398,DungeonExpDifficulty6,Exp,686070,980100
399,DungeonExpDifficulty6,Exp,686070,980100
400,DungeonExpDifficulty6,Exp,691740,988200
