Id,RequiredId,Type,GroupType,Param1,NameKey,DescKey,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
40611,40610,Hero,Assets,11,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,3120,1820,,,480011,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40612,40611,Hero,Assets,12,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,3590,2330,,,480011,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40613,40612,Hero,Assets,13,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,4060,2820,,22000,,,,,Icon_HeroicAchievement_05
40614,40613,Hero,Assets,14,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,4520,3440,,,480014,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40615,40614,Hero,Assets,15,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,4990,3720,,,480014,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40616,40615,Hero,Assets,16,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,5450,4260,,32500,,,,,Icon_HeroicAchievement_05
40617,40616,Hero,Assets,17,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,5920,5020,,38500,,,,,Icon_HeroicAchievement_05
40618,40617,Hero,Assets,18,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,6390,5440,,,480017,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40619,40618,Hero,Assets,19,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,6850,6060,,,480017,1,,Icon_ArmorLevelMaterial_01,Icon_HeroicAchievement_05
40620,40619,Hero,Assets,20,821000040601,822000040601,Count_AcquiredItem,ArmorEnchantMaterial,Immediately,406,7300,6440,,49000,,,,,Icon_HeroicAchievement_05
40701,,Hero,Assets,1,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,10,40,,1000,,,,,Icon_HeroicAchievement_05
40702,40701,Hero,Assets,2,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,20,90,,1500,,,,,Icon_HeroicAchievement_05
40703,40702,Hero,Assets,3,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,40,190,,,480003,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40704,40703,Hero,Assets,4,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,110,260,,,480003,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40705,40704,Hero,Assets,5,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,330,380,,3500,,,,,Icon_HeroicAchievement_05
40706,40705,Hero,Assets,6,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,790,520,,,480006,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40707,40706,Hero,Assets,7,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,1260,710,,,480006,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40708,40707,Hero,Assets,8,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,1730,960,,8000,,,,,Icon_HeroicAchievement_05
40709,40708,Hero,Assets,9,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,2190,1240,,,480009,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40710,40709,Hero,Assets,10,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,2660,1560,,,480009,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40711,40710,Hero,Assets,11,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,3120,1920,,15000,,,,,Icon_HeroicAchievement_05
40712,40711,Hero,Assets,12,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,3590,2460,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40713,40712,Hero,Assets,13,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,4060,2980,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40714,40713,Hero,Assets,14,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,4520,3630,,28000,,,,,Icon_HeroicAchievement_05
40715,40714,Hero,Assets,15,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,4990,3930,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40716,40715,Hero,Assets,16,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,5450,4490,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40717,40716,Hero,Assets,17,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,5920,5300,,40500,,,,,Icon_HeroicAchievement_05
40718,40717,Hero,Assets,18,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,6390,5740,,44000,,,,,Icon_HeroicAchievement_05
40719,40718,Hero,Assets,19,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,6850,6400,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40720,40719,Hero,Assets,20,821000040701,822000040701,Count_AcquiredItem,AccessoryEnchantMaterial,Immediately,407,7300,6800,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40801,,Hero,Assets,1,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,4,40,,1000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40802,40801,Hero,Assets,2,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,10,70,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40803,40802,Hero,Assets,3,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,30,140,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40804,40803,Hero,Assets,4,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,40,200,,2500,,,,,Icon_HeroicAchievement_05
40805,40804,Hero,Assets,5,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,70,290,,3000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40806,40805,Hero,Assets,6,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,90,390,,3500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40807,40806,Hero,Assets,7,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,130,530,,5000,,,,,Icon_HeroicAchievement_05
40808,40807,Hero,Assets,8,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,170,710,,6000,,,,,Icon_HeroicAchievement_05
40809,40808,Hero,Assets,9,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,220,920,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40810,40809,Hero,Assets,10,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,280,1160,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40811,40810,Hero,Assets,11,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,350,1420,,11500,,,,,Icon_HeroicAchievement_05
40812,40811,Hero,Assets,12,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,450,1820,,14500,,,,,Icon_HeroicAchievement_05
40813,40812,Hero,Assets,13,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,540,2200,,17500,,,,,Icon_HeroicAchievement_05
40814,40813,Hero,Assets,14,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,660,2680,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40815,40814,Hero,Assets,15,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,720,2900,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40816,40815,Hero,Assets,16,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,820,3320,,25500,,,,,Icon_HeroicAchievement_05
40817,40816,Hero,Assets,17,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,970,3910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40818,40817,Hero,Assets,18,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,1050,4240,,32500,,,,,Icon_HeroicAchievement_05
40819,40818,Hero,Assets,19,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,1170,4720,,36000,,,,,Icon_HeroicAchievement_05
40820,40819,Hero,Assets,20,821000040801,822000040801,Count_AcquiredItem,BlessedWeaponEnchantMaterial,Immediately,408,1250,5020,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40901,,Hero,Assets,1,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,6,40,,1000,,,,,Icon_HeroicAchievement_05
40902,40901,Hero,Assets,2,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,20,90,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40903,40902,Hero,Assets,3,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,50,190,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40904,40903,Hero,Assets,4,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,80,260,,2500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40905,40904,Hero,Assets,5,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,120,380,,3500,,,,,Icon_HeroicAchievement_05
40906,40905,Hero,Assets,6,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,160,510,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40907,40906,Hero,Assets,7,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,230,710,,6000,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40908,40907,Hero,Assets,8,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,310,950,,8000,,,,,Icon_HeroicAchievement_05
40909,40908,Hero,Assets,9,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,400,1230,,10000,,,,,Icon_HeroicAchievement_05
40910,40909,Hero,Assets,10,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,510,1560,,12500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40911,40910,Hero,Assets,11,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,630,1910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40912,40911,Hero,Assets,12,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,810,2440,,19000,,,,,Icon_HeroicAchievement_05
40913,40912,Hero,Assets,13,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,980,2960,,23000,,,,,Icon_HeroicAchievement_05
40914,40913,Hero,Assets,14,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,1190,3610,,28000,,,,,Icon_HeroicAchievement_05
40915,40914,Hero,Assets,15,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,1300,3910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40916,40915,Hero,Assets,16,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,1480,4470,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40917,40916,Hero,Assets,17,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,1750,5270,,40500,,,,,Icon_HeroicAchievement_05
40918,40917,Hero,Assets,18,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,1900,5710,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40919,40918,Hero,Assets,19,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,2110,6370,,48500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40920,40919,Hero,Assets,20,821000040901,822000040901,Count_AcquiredItem,BlessedArmorEnchantMaterial,Immediately,409,2250,6760,,51500,,,,,Icon_HeroicAchievement_05
41001,,Hero,Assets,1,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,7,40,,1000,,,,,Icon_HeroicAchievement_05
41002,41001,Hero,Assets,2,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,20,90,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41003,41002,Hero,Assets,3,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,60,190,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41004,41003,Hero,Assets,4,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,80,270,,3000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41005,41004,Hero,Assets,5,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,130,400,,4000,,,,,Icon_HeroicAchievement_05
41006,41005,Hero,Assets,6,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,170,540,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41007,41006,Hero,Assets,7,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,240,740,,6500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
41008,41007,Hero,Assets,8,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,330,1000,,8500,,,,,Icon_HeroicAchievement_05
41009,41008,Hero,Assets,9,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,430,1300,,10500,,,,,Icon_HeroicAchievement_05
41010,41009,Hero,Assets,10,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,540,1640,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41011,41010,Hero,Assets,11,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,660,2010,,16000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41012,41011,Hero,Assets,12,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,850,2580,,20000,,,,,Icon_HeroicAchievement_05
41013,41012,Hero,Assets,13,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,1030,3130,,24500,,,,,Icon_HeroicAchievement_05
41014,41013,Hero,Assets,14,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,1260,3810,,29500,,,,,Icon_HeroicAchievement_05
41015,41014,Hero,Assets,15,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,1370,4120,,31500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41016,41015,Hero,Assets,16,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,1560,4710,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41017,41016,Hero,Assets,17,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,1850,5560,,42500,,,,,Icon_HeroicAchievement_05
41018,41017,Hero,Assets,18,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,2000,6030,,46000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41019,41018,Hero,Assets,19,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,2230,6720,,51000,,,,,Icon_HeroicAchievement_05
41020,41019,Hero,Assets,20,821000041001,822000041001,Count_AcquiredItem,BlessedAccessoryEnchantMaterial,Immediately,410,2370,7140,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41101,,Hero,Assets,1,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,2,30,,1000,,,,,Icon_HeroicAchievement_05
41102,41101,Hero,Assets,2,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,40,50,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41103,41102,Hero,Assets,3,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,250,120,,1500,,,,,Icon_HeroicAchievement_05
41104,41103,Hero,Assets,4,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,1500,220,,,420001,1,,Icon_Asset_Upgrade_01,Icon_HeroicAchievement_05
41105,41104,Hero,Assets,5,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,14000,300,,3000,,,,,Icon_HeroicAchievement_05
41106,41105,Hero,Assets,6,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,39000,410,,4000,,,,,Icon_HeroicAchievement_05
41107,41106,Hero,Assets,7,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,67000,600,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41108,41107,Hero,Assets,8,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,98000,810,,7000,,,,,Icon_HeroicAchievement_05
41109,41108,Hero,Assets,9,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,133000,1130,,9500,,,,,Icon_HeroicAchievement_05
41110,41109,Hero,Assets,10,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,172000,1490,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41111,41110,Hero,Assets,11,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,214000,1850,,14500,,,,,Icon_HeroicAchievement_05
41112,41111,Hero,Assets,12,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,259000,2210,,17500,,,,,Icon_HeroicAchievement_05
41113,41112,Hero,Assets,13,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,309000,2450,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41114,41113,Hero,Assets,14,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,327000,2930,,23000,,,,,Icon_HeroicAchievement_05
41115,41114,Hero,Assets,15,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,380000,3460,,26500,,,,,Icon_HeroicAchievement_05
41116,41115,Hero,Assets,16,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,415000,3950,,30500,,,,,Icon_HeroicAchievement_05
41117,41116,Hero,Assets,17,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,451000,4630,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41118,41117,Hero,Assets,18,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,486000,5550,,42500,,,,,Icon_HeroicAchievement_05
41119,41118,Hero,Assets,19,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,522000,6230,,47500,,,,,Icon_HeroicAchievement_05
41120,41119,Hero,Assets,20,821000041101,822000041101,Count_AcquiredItem,BloodCrystal,Immediately,411,557000,7030,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41201,,Hero,Assets,1,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,10,30,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_05
41202,41201,Hero,Assets,2,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,32,30,,,410003,1,,Icon_EnchantScroll_03,Icon_HeroicAchievement_05
41203,41202,Hero,Assets,3,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,150,30,,1000,,,,,Icon_HeroicAchievement_05
41204,41203,Hero,Assets,4,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,600,50,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_05
41205,41204,Hero,Assets,5,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,1950,90,,1500,,,,,Icon_HeroicAchievement_05
41206,41205,Hero,Assets,6,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,5140,120,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
41207,41206,Hero,Assets,7,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,8800,160,,2000,,,,,Icon_HeroicAchievement_05
41208,41207,Hero,Assets,8,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,12920,250,,2500,,,,,Icon_HeroicAchievement_05
41209,41208,Hero,Assets,9,821000041201,822000041201,Count_AcquiredItem,SoulCrystal,Immediately,412,17510,480,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
